#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	T4_2 E(PSI)	T4_17 E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
SUPT6H	ENSG00000109111	ENSG00000109111:27000389-27000636:target	-0.551641550205;0.122159095147;-0.00104666764146;0.409629728752	1.0;0.0498608060507;3.59001848618e-16;1.0	0.881;0.074;0.041;0.025	0.343;0.202;0.027;0.424	t|1e0|1e1.1o1|1e2.1o1|1e3.1o1|2e0|i	False	True	True	3	4	1	chr17	+	26989360-27000389;26998249-27000389;26999876-27000389;27000388-27000389	26989109-26989360;26997926-26998249;26999775-26999876;26999877-27000388;27000389-27000636	;;;;	;;;;	(26999877, 27000388)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/52_T4_2_T4_17.deltapsi_quantify_deltapsi.html#SUPT6H
CSE1L	ENSG00000124207	ENSG00000124207:47710677-47710823:source	0.00517674610621;-0.387964611225;0.318302609654	5.20962203639e-05;0.999990367406;0.999998359273	0.171;0.828;0.025	0.215;0.449;0.335	s|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr20	+	47710823-47711015;47710823-47711269;47710823-47710824	47710677-47710823;47710824-47711014;47711015-47711151;47711269-47711500	;;;	;;;	(47710824, 47711014)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/74_T4_2_T4_17.deltapsi_quantify_deltapsi.html#CSE1L
CSE1L	ENSG00000124207	ENSG00000124207:47711269-47711500:target	-0.229013470465;0.229013470465	0.839202743126;0.839202743126	0.858;0.142	0.634;0.366	t|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr20	+	47710823-47711269;47711151-47711269	47710677-47710823;47711015-47711151;47711269-47711500	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/74_T4_2_T4_17.deltapsi_quantify_deltapsi.html#CSE1L
CSE1L	ENSG00000124207	ENSG00000124207:47707474-47707559:source	-0.262205652129;0.262205652129	0.976935998065;0.976935998065	0.929;0.071	0.673;0.327	s|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr20	+	47707559-47708583;47707559-47710677	47707474-47707559;47708583-47708664;47710677-47710823	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/74_T4_2_T4_17.deltapsi_quantify_deltapsi.html#CSE1L
CSE1L	ENSG00000124207	ENSG00000124207:47710677-47710823:target	0.338782448213;-0.338782448213	0.998254313168;0.998254313168	0.106;0.894	0.436;0.564	t|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr20	+	47707559-47710677;47708664-47710677	47707474-47707559;47708583-47708664;47710677-47710823	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/74_T4_2_T4_17.deltapsi_quantify_deltapsi.html#CSE1L
KIAA0368	ENSG00000136813	ENSG00000136813:114125868-114125939:target	-0.41981150508;0.41981150508	0.999999999997;0.999999999997	0.975;0.025	0.566;0.434	s|1e1.1o2|i	False	False	False	1	2	1	chr9	-	114124449-114125868;114125867-114125868	114122972-114124449;114124450-114125867;114125868-114125939	;;	;;	(114124450, 114125867)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/97_T4_2_T4_17.deltapsi_quantify_deltapsi.html#KIAA0368
KIAA0368	ENSG00000136813	ENSG00000136813:114122972-114124449:source	-0.342767736414;-5.72714244444e-08;0.340578130327	0.999998081204;3.45039343398e-18;0.99999757515	0.975;0.025;0.025	0.641;0.025;0.357	t|1e2.1o1|2e1.1o1|i	False	True	True	2	3	1	chr9	-	114124449-114125868;114124333-114132715;114124449-114124450	114122972-114124449;114124450-114125867;114125868-114125939;114132715-114132907	;;;	;;;	(114124450, 114125867)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/97_T4_2_T4_17.deltapsi_quantify_deltapsi.html#KIAA0368
SNHG7	ENSG00000233016	ENSG00000233016:139621498-139621538:target	-0.332301496107;3.9050663666e-05;0.304399514071	0.999999997688;3.19730085215e-18;0.999999248069	0.975;0.025;0.025	0.651;0.026;0.322	s|1e1.2o2|1e2.1o1|i	False	False	True	2	3	1	chr9	-	139620868-139621498;139619562-139621498;139621497-139621498	139619507-139619562;139620763-139620935;139621332-139621497;139621498-139621538	;;;	;;;	(139621332, 139621497)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/181_T4_2_T4_17.deltapsi_quantify_deltapsi.html#SNHG7
SNHG7	ENSG00000233016	ENSG00000233016:139620763-139620935:source	-0.343765476461;0.343765476461	0.999999999913;0.999999999913	0.975;0.025	0.640;0.360	t|1e0|2e1.1o1|i	False	True	False	1	2	1	chr9	-	139620868-139621498;139620935-139620936	139620763-139620935;139620936-139621199;139621498-139621538	;;	;;	(139620936, 139621199)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/181_T4_2_T4_17.deltapsi_quantify_deltapsi.html#SNHG7
UBL5	ENSG00000198258	ENSG00000198258:9939003-9939069:source	1.08874212046e-10;2.83410029519e-06;-0.258258243246;1.99443842899e-15;0.219484504551	3.15089406917e-18;3.15426187731e-18;0.999252430065;3.15089393973e-18;0.949025985615	0.025;0.025;0.975;0.025;0.025	0.025;0.025;0.723;0.025;0.239	s|1e1.1o1|1e2.1o1|2e1.1o1|2e3.1o1|i	True	True	True	4	4	1	chr19	+	9939065-9939268;9939065-9939513;9939069-9939268;9939069-9940641;9939069-9939070	9939003-9939069;9939070-9939267;9939268-9939481;9939268-9939481;9939513-9939669;9940641-9940791	;;;;;	;;;;;	(9939070, 9939267)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/171_T4_2_T4_17.deltapsi_quantify_deltapsi.html#UBL5
UBL5	ENSG00000198258	ENSG00000198258:9939268-9939481:target	1.04976322156e-10;-0.272629143079;0.261894621647	3.15089406454e-18;0.999959848782;0.999749124497	0.025;0.975;0.025	0.025;0.709;0.280	t|1e1.1o2|1e1.2o2|i	True	False	False	2	2	1	chr19	+	9939065-9939268;9939069-9939268;9939267-9939268	9939003-9939069;9939003-9939069;9939070-9939267;9939268-9939481	;;;	;;;	(9939070, 9939267)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/171_T4_2_T4_17.deltapsi_quantify_deltapsi.html#UBL5
TRADD	ENSG00000102871	ENSG00000102871:67190413-67190584:source	-0.24921684026;0.24921684026	0.99814681475;0.99814681475	0.975;0.025	0.732;0.268	t|1e0|2e0|2e1.1o1|i	False	True	False	1	2	1	chr16	-	67190571-67193741;67190584-67190585	67190413-67190584;67190585-67193740;67193741-67194201	;;	;;	(67190585, 67193740)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/40_T4_2_T4_17.deltapsi_quantify_deltapsi.html#TRADD
TRADD	ENSG00000102871	ENSG00000102871:67190413-67190584:target	-0.00144259403738;-0.234831416434;0.226487510596	2.1033345661e-06;0.882745988185;0.961019072905	0.289;0.711;0.025	0.273;0.481;0.246	s|1e1.2o2|1e2.1o2|i	False	False	True	2	3	1	chr16	-	67190102-67190413;67189557-67190413;67190412-67190413	67189280-67189557;67189654-67190152;67190153-67190412;67190413-67190584	;;;	;;;	(67190153, 67190412)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/40_T4_2_T4_17.deltapsi_quantify_deltapsi.html#TRADD
TRADD	ENSG00000102871	ENSG00000102871:67189654-67190152:source	-0.0688430814579;-0.391630318758;0.496937470656	0.0858791542198;0.999977168471;1.0	0.368;0.631;0.025	0.241;0.249;0.510	t|1e0|2e1.1o1|2e2.1o1|i	False	True	True	2	3	1	chr16	-	67190102-67193741;67190102-67190413;67190152-67190153	67189654-67190152;67190153-67190412;67190413-67190584;67193741-67194201	;;;	;;;	(67190153, 67190412)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/40_T4_2_T4_17.deltapsi_quantify_deltapsi.html#TRADD
PTPN7	ENSG00000143851	ENSG00000143851:202117628-202117827:source	-0.00145119673723;-0.229531085408;-3.49209670174e-05;0.250339038652	8.00510830818e-18;0.948187383783;3.1954784232e-18;0.997318128038	0.043;0.924;0.026;0.025	0.025;0.700;0.025;0.269	t|1e1.1o2|1e2.1o2|1e3.1o1|i	False	False	True	3	4	1	chr1	-	202117827-202121670;202117827-202119439;202117827-202118363;202117827-202117828	202117628-202117827;202117828-202118362;202118363-202118500;202118979-202119552;202121666-202121827	;;;;	;;;;	(202117828, 202118362)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/110_T4_2_T4_17.deltapsi_quantify_deltapsi.html#PTPN7
PTPN7	ENSG00000143851	ENSG00000143851:202128409-202129119:source	6.32047207244e-06;3.73750871996e-11;-0.310049993741;3.73750871996e-11;7.87362692182e-09;0.0549427132027;0.179674930361	3.15849192404e-18;3.1508939854e-18;0.99964244172;3.1508939854e-18;3.15090329771e-18;0.00188607128979;0.491881775516	0.025;0.025;0.921;0.025;0.025;0.071;0.025	0.025;0.025;0.618;0.025;0.025;0.157;0.200	t|1e0|2e2.1o1|3e1.1o1|3e2.1o1|4e1.1o1|5e2.1o1|6e2.1o1|i	True	True	True	6	3	1	chr1	-	202128597-202129673;202128582-202130515;202128582-202129673;202128578-202130515;202128544-202129673;202128469-202129673;202129119-202129120	202128409-202129119;202129120-202129672;202129673-202129772;202129673-202129772;202129673-202129772;202129673-202129772;202130515-202130716;202130515-202130716	;;;;;;;	;;;;;;;	(202129120, 202129672)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/110_T4_2_T4_17.deltapsi_quantify_deltapsi.html#PTPN7
PTPN7	ENSG00000143851	ENSG00000143851:202128409-202129119:target	-7.28070264907e-10;-0.611609798523;0.00631834646449;0.00519641287822;0.50211060038	3.15089491715e-18;1.0;4.76676420301e-06;6.75580487591e-10;1.0	0.025;0.852;0.102;0.041;0.025	0.025;0.255;0.151;0.078;0.515	s|1e1.2o4|1e1.3o4|1e1.4o4|1e2.1o2|i	False	True	True	4	3	1	chr1	-	202127448-202128409;202127429-202128409;202127376-202128409;202126951-202128409;202128408-202128409	202126867-202126951;202127092-202127697;202127092-202127697;202127092-202127697;202127698-202128408;202128409-202129119	;;;;;	;;;;;	(202127698, 202128408)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/110_T4_2_T4_17.deltapsi_quantify_deltapsi.html#PTPN7
PTPN7	ENSG00000143851	ENSG00000143851:202126867-202126951:source	-7.99924263151e-06;0.00532591117772;-0.353599555114;-0.000176653711343;0.32337005157	3.16716632399e-18;1.13693520797e-15;0.999999074737;3.82400360693e-18;0.999999994681	0.025;0.027;0.915;0.028;0.025	0.025;0.061;0.570;0.025;0.340	t|1e1.1o1|1e2.1o1|1e3.1o2|2e3.1o2|i	True	True	True	4	4	1	chr1	-	202126951-202129673;202126951-202128409;202126951-202127246;202126948-202127246;202126951-202126952	202126867-202126951;202126952-202127091;202127092-202127697;202127092-202127697;202128409-202129119;202129673-202129772	;;;;;	;;;;;	(202126952, 202127091)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/110_T4_2_T4_17.deltapsi_quantify_deltapsi.html#PTPN7
PTPN7	ENSG00000143851	ENSG00000143851:202127092-202127697:target	-0.286099225937;-0.000272907830385;-8.32904946748e-12;0.276968900872	0.998365213196;3.9533815297e-18;3.15089397795e-18;0.999901360071	0.969;0.030;0.025;0.025	0.690;0.025;0.025;0.295	s|1e0|1e1.1o2|1e1.2o2|1e2.3o3|2e0|i	True	True	True	3	3	1	chr1	-	202126951-202127246;202126948-202127246;202122938-202127246;202127091-202127092	202122853-202122978;202126867-202126951;202126867-202126951;202126952-202127091;202127092-202127697	;;;;	;;;;	(202126952, 202127091)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/110_T4_2_T4_17.deltapsi_quantify_deltapsi.html#PTPN7
RARA	ENSG00000131759	ENSG00000131759:38508162-38508322:target	3.38422948348e-07;-0.276900517666;1.98752301349e-12;0.259443597473	3.15235918912e-18;0.999930707377;3.15089394211e-18;0.999259634191	0.025;0.975;0.025;0.025	0.025;0.705;0.025;0.278	t|1e1.2o2|1e2.2o2|1e3.1o1|i	False	False	True	3	4	1	chr17	+	38487648-38508162;38506177-38508162;38507783-38508162;38508161-38508162	38487109-38487648;38506036-38506177;38507639-38507783;38507784-38508161;38508162-38508322	;;;;	;;;;	(38507784, 38508161)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/86_T4_2_T4_17.deltapsi_quantify_deltapsi.html#RARA
NFKBIZ	ENSG00000144802	ENSG00000144802:101578162-101579866:target	-0.357009917732;0.357009917732	1.0;1.0	0.975;0.025	0.627;0.373	t|1e1.1o1|i	False	False	False	1	2	1	chr3	+	101576303-101578162;101578161-101578162	101576044-101576303;101576304-101578161;101578162-101579866	;;	;;	(101576304, 101578161)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/111_T4_2_T4_17.deltapsi_quantify_deltapsi.html#NFKBIZ
NFKBIZ	ENSG00000144802	ENSG00000144802:101576044-101576303:source	-0.287886495936;0.287886495936	0.999999998892;0.999999998892	0.975;0.025	0.694;0.306	s|1e0|1e1.1o1|i	False	False	False	1	2	1	chr3	+	101576303-101578162;101576303-101576304	101576044-101576303;101576304-101578161;101578162-101579866	;;	;;	(101576304, 101578161)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/111_T4_2_T4_17.deltapsi_quantify_deltapsi.html#NFKBIZ
NFKBIZ	ENSG00000144802	ENSG00000144802:101574577-101574861:target	-1.51646483714e-06;-0.243003779717;0.234404425159	3.15267060798e-18;0.997694002575;0.994014524268	0.025;0.975;0.025	0.025;0.738;0.254	t|1e0|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr3	+	101574052-101574577;101574302-101574577;101574576-101574577	101573906-101574052;101574239-101574302;101574303-101574576;101574577-101574861	;;;	;;;	(101574303, 101574576)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/111_T4_2_T4_17.deltapsi_quantify_deltapsi.html#NFKBIZ
RNF44	ENSG00000146083	ENSG00000146083:175958464-175958631:source	-0.237309648869;2.03072653324e-08;0.21506543597	0.996840572621;3.15323768227e-18;0.95693539668	0.975;0.025;0.025	0.744;0.025;0.235	t|1e1.1o2|2e1.1o2|i	True	True	False	2	2	1	chr5	-	175958631-175959005;175958558-175959005;175958631-175958632	175958464-175958631;175958632-175958882;175958883-175959194;175958883-175959194	;;;	;;;	(175958632, 175958882)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/113_T4_2_T4_17.deltapsi_quantify_deltapsi.html#RNF44
RNF44	ENSG00000146083	ENSG00000146083:175959367-175959517:target	-0.0405502179724;0.000312646431471;-0.0788457507867;0.213506172583	0.0291063493285;1.29114573666e-16;0.12151161832;0.889343712583	0.381;0.026;0.593;0.025	0.272;0.032;0.458;0.233	s|1e0|2e1.1o3|2e1.2o3|2e1.3o3|i	True	True	False	3	2	1	chr5	-	175959194-175959367;175959133-175959367;175959130-175959367;175959366-175959367	175958883-175959194;175958883-175959194;175958883-175959194;175959195-175959366;175959367-175959517	;;;;	;;;;	(175959195, 175959366)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/113_T4_2_T4_17.deltapsi_quantify_deltapsi.html#RNF44
RNF44	ENSG00000146083	ENSG00000146083:175958464-175958631:target	-0.310997446565;-0.000770398407944;0.296423341302	0.998436476204;4.28572453069e-07;0.999998752201	0.816;0.183;0.025	0.513;0.173;0.314	s|1e1.1o2|1e1.2o2|i	False	True	False	2	2	1	chr5	-	175958022-175958464;175958013-175958464;175958463-175958464	175957849-175958022;175957849-175958022;175958023-175958463;175958464-175958631	;;;	;;;	(175958023, 175958463)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/113_T4_2_T4_17.deltapsi_quantify_deltapsi.html#RNF44
RNF44	ENSG00000146083	ENSG00000146083:175958883-175959194:source	-0.219644900296;-6.76857667223e-05;-0.317913599516;0.516728370673	0.829493514654;4.37669970322e-17;0.998500094849;1.0	0.383;0.026;0.591;0.025	0.168;0.025;0.281;0.529	t|1e1.2o2|2e1.2o2|3e1.2o2|i	True	True	False	3	2	1	chr5	-	175959194-175959367;175959133-175959367;175959130-175959367;175959194-175959195	175958883-175959194;175959195-175959366;175959367-175959517;175959367-175959517;175959367-175959517	;;;;	;;;;	(175959195, 175959366)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/113_T4_2_T4_17.deltapsi_quantify_deltapsi.html#RNF44
RNF44	ENSG00000146083	ENSG00000146083:175956289-175956419:target	-0.245262307429;0.245262307429	0.999480404621;0.999480404621	0.975;0.025	0.736;0.264	s|1e1.1o5|i	False	False	False	1	2	1	chr5	-	175956091-175956289;175956288-175956289	175953698-175956091;175956092-175956288;175956289-175956419	;;	;;	(175956092, 175956288)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/113_T4_2_T4_17.deltapsi_quantify_deltapsi.html#RNF44
RNF44	ENSG00000146083	ENSG00000146083:175957849-175958022:source	-0.313503540481;-0.000881126902269;0.300703179943	0.998973339361;2.62906200488e-07;0.999999512188	0.815;0.184;0.025	0.509;0.173;0.318	t|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr5	-	175958022-175958464;175958013-175958464;175958022-175958023	175957849-175958022;175958023-175958463;175958464-175958631;175958464-175958631	;;;	;;;	(175958023, 175958463)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/113_T4_2_T4_17.deltapsi_quantify_deltapsi.html#RNF44
RNF44	ENSG00000146083	ENSG00000146083:175953698-175956091:source	-2.30346478584e-08;-0.283394114253;9.00663832183e-10;-2.26724674744e-12;3.14268418655e-11;0.000463673430028;0.223799706965	3.15092096598e-18;0.999909910752;3.15089540376e-18;3.15089395072e-18;3.15089398956e-18;3.73501480029e-18;0.988640259118	0.025;0.950;0.025;0.025;0.025;0.025;0.025	0.025;0.673;0.025;0.025;0.025;0.033;0.243	t|1e1.1o2|1e2.1o1|2e3.2o7|3e3.5o7|4e3.5o7|5e3.6o7|i	True	True	True	6	4	1	chr5	-	175956091-175956524;175956091-175956289;175955751-175955978;175954727-175955593;175954617-175955593;175954406-175954519;175956091-175956092	175953698-175956091;175956092-175956288;175956289-175956419;175956489-175956645	;;;	;;;	(175956092, 175956288)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/113_T4_2_T4_17.deltapsi_quantify_deltapsi.html#RNF44
IRF9	ENSG00000213928	ENSG00000213928:24633272-24633496:target	0.249683667664;-0.249683667664	0.968994842734;0.968994842734	0.133;0.867	0.376;0.624	t|1e1.1o3|1e2.1o1	False	False	True	2	3	0	chr14	+	24632717-24633272;24633168-24633272	24632587-24632974;24633084-24633168;24633272-24633496	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/178_T4_2_T4_17.deltapsi_quantify_deltapsi.html#IRF9
IRF9	ENSG00000213928	ENSG00000213928:24632587-24632974:source	-0.320975622761;0.320975622761	0.999859012882;0.999859012882	0.879;0.121	0.566;0.434	s|1e1.2o2|1e2.1o1|2e0|3e0	True	False	True	2	3	0	chr14	+	24632717-24633087;24632717-24633272	24632587-24632974;24633084-24633168;24633272-24633496	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/178_T4_2_T4_17.deltapsi_quantify_deltapsi.html#IRF9
IRF9	ENSG00000213928	ENSG00000213928:24634968-24635171:target	-2.45980006232e-08;-0.255055842957;-1.12778446201e-06;0.242827401718	3.15092525852e-18;0.9944593203;3.15226017462e-18;0.99290947909	0.025;0.974;0.025;0.025	0.025;0.725;0.025;0.262	t|1e0|2e1.2o3|2e2.3o3|2e3.1o2|i	False	True	True	3	4	1	chr14	+	24633343-24635056;24634164-24635056;24634392-24635056;24634967-24634968	24633272-24633496;24633739-24634164;24634266-24634658;24634659-24634967;24634968-24635171	;;;;	;;;;	(24634659, 24634967)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/178_T4_2_T4_17.deltapsi_quantify_deltapsi.html#IRF9
CSNK1E	ENSG00000213923	ENSG00000213923:38689909-38690254:target	-0.358431349885;0.358431349885	0.999999936226;0.999999936226	0.975;0.025	0.626;0.374	s|1e1.1o1|2e0|i	True	False	False	1	2	1	chr22	-	38689325-38690115;38689908-38689909	38688915-38689325;38689326-38689908;38689909-38690254	;;	;;	(38689326, 38689908)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/178_T4_2_T4_17.deltapsi_quantify_deltapsi.html#CSNK1E
CSNK1E	ENSG00000213923	ENSG00000213923:38690348-38690540:source	0.24378018359;-0.24378018359	0.963962924882;0.963962924882	0.731;0.269	0.968;0.032	t|1e0|1e1.1o3|1e2.1o1|2e0|3e0	False	True	True	2	3	0	chr22	-	38690540-38694791;38690540-38691393	38690348-38690540;38691393-38691453;38694384-38694939	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/178_T4_2_T4_17.deltapsi_quantify_deltapsi.html#CSNK1E
CSNK1E	ENSG00000213923	ENSG00000213923:38688915-38689325:source	-0.246535552833;0.246535552833	0.971548970979;0.971548970979	0.975;0.025	0.735;0.265	t|1e1.1o2|i	False	False	False	1	2	1	chr22	-	38689325-38690115;38689325-38689326	38688915-38689325;38689326-38689908;38689909-38690254	;;	;;	(38689326, 38689908)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/178_T4_2_T4_17.deltapsi_quantify_deltapsi.html#CSNK1E
PRPF31	ENSG00000105618	ENSG00000105618:54626833-54626939:source	-0.456793667875;0.456793667875	1.0;1.0	0.975;0.025	0.530;0.470	s|1e1.1o1|i	False	False	False	1	2	1	chr19	+	54626939-54627128;54626939-54626940	54626833-54626939;54626940-54627127;54627128-54627297	;;	;;	(54626940, 54627127)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/45_T4_2_T4_17.deltapsi_quantify_deltapsi.html#PRPF31
PRPF31	ENSG00000105618	ENSG00000105618:54627128-54627297:target	-0.346892226178;0.346892226178	0.999999968607;0.999999968607	0.975;0.025	0.637;0.363	t|1e1.1o1|i	False	False	False	1	2	1	chr19	+	54626939-54627128;54627127-54627128	54626833-54626939;54626940-54627127;54627128-54627297	;;	;;	(54626940, 54627127)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/45_T4_2_T4_17.deltapsi_quantify_deltapsi.html#PRPF31
TPP1	ENSG00000166340	ENSG00000166340:6637236-6637335:target	-0.319334740808;0.319334740808	0.999999925273;0.999999925273	0.975;0.025	0.664;0.336	s|1e1.2o3|i	False	False	False	1	2	1	chr11	-	6636793-6637236;6637235-6637236	6636673-6636991;6636992-6637235;6637236-6637335	;;	;;	(6636992, 6637235)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/138_T4_2_T4_17.deltapsi_quantify_deltapsi.html#TPP1
TPP1	ENSG00000166340	ENSG00000166340:6636673-6636991:source	8.31253738215e-07;-0.232732712883;0.218401638017	3.15188491431e-18;0.973694683909;0.921671637852	0.025;0.975;0.025	0.025;0.748;0.238	t|1e0|2e1.2o3|2e2.1o1|3e0|i	False	True	True	2	3	1	chr11	-	6636793-6637546;6636793-6637236;6636991-6636992	6636673-6636991;6636992-6637235;6637236-6637335;6637541-6637734	;;;	;;;	(6636992, 6637235)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/138_T4_2_T4_17.deltapsi_quantify_deltapsi.html#TPP1
CDC26	ENSG00000176386	ENSG00000176386:116035609-116035718:source	-0.431291978158;0.431291978158	0.999999998439;0.999999998439	0.975;0.025	0.554;0.446	t|1e0|1e1.1o1|2e0|i	False	True	False	1	2	1	chr9	-	116035718-116037662;116035718-116035719	116035609-116035718;116035719-116037661;116037662-116037869	;;	;;	(116035719, 116037661)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/153_T4_2_T4_17.deltapsi_quantify_deltapsi.html#CDC26
