#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	T4_1 E(PSI)	T4_2 E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
SUPT6H	ENSG00000109111	ENSG00000109111:26989109-26989360:source	-0.00182441022456;-0.285415330665;0.000758900959061;0.272818784436	3.44783645902e-11;0.990860397344;8.75028317571e-18;0.971696434057	0.046;0.392;0.025;0.552	0.026;0.114;0.036;0.818	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o2	False	False	True	4	5	1	chr17	+	26989360-26989635;26989360-26995551;26989360-26999775;26989360-27000389	26989109-26989360;26989635-26989645;26995551-26995648;26999775-26999876;27000389-27000636	;;;;	;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/56_T4_1_T4_2.deltapsi_quantify_deltapsi.html#SUPT6H
CDK5RAP1	ENSG00000101391	ENSG00000101391:31961407-31962018:source	3.85547792309e-08;-0.202989484335;0.202597328344	3.89829661007e-18;0.7920089694;0.782304321308	0.025;0.229;0.770	0.025;0.031;0.968	t|1e1.1o1|1e2.1o1|1e3.2o2	False	False	True	3	4	0	chr20	-	31962018-31981838;31962018-31973456;31962018-31967267	31961407-31962018;31967267-31967497;31973456-31973576;31981838-31981872	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/41_T4_1_T4_2.deltapsi_quantify_deltapsi.html#CDK5RAP1
SNHG8	ENSG00000269893	ENSG00000269893:119199864-119199964:source	-0.0172945453246;6.54054732991e-07;-0.444939825804;-3.65588905091e-07;0.467136230669	1.32454895139e-07;3.89913134555e-18;1.0;3.89873327836e-18;1.0	0.113;0.025;0.866;0.025;0.025	0.053;0.025;0.432;0.025;0.480	s|1e1.1o3|1e1.3o3|1e2.1o1|2e2.1o1|i	True	True	True	4	3	1	chr4	+	119199947-119200099;119199947-119200262;119199947-119200544;119199964-119200544;119199964-119199965	119199864-119199964;119199965-119200098;119200099-119200292;119200099-119200292;119200544-119200586;119200544-119200586	;;;;;	;;;;;	(119199965, 119200098)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/193_T4_1_T4_2.deltapsi_quantify_deltapsi.html#SNHG8
TBL1XR1	ENSG00000177565	ENSG00000177565:176816254-176816329:target	-0.00388863138898;-0.568969280977;-2.91436464558e-07;0.0217640991043;0.524521977316;0.0013368641565	1.43377570522e-10;1.0;3.89865580585e-18;6.46854576461e-07;0.999999999928;2.28579132184e-11	0.055;0.651;0.025;0.025;0.267;0.025	0.025;0.097;0.025;0.079;0.778;0.042	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1	False	False	True	6	7	1	chr3	-	176814689-176816254;176808968-176816254;176804829-176816254;176797733-176816254;176782810-176816254;176771706-176816254	176771561-176771706;176782708-176782810;176797242-176797733;176804753-176804829;176808939-176808968;176814679-176814689;176816254-176816329	;;;;;;	;;;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/159_T4_1_T4_2.deltapsi_quantify_deltapsi.html#TBL1XR1
BRAT1	ENSG00000106009	ENSG00000106009:2579420-2579541:source	-0.00286181012121;-0.539239241136;-5.56845915524e-05;0.564706922114	6.38910723402e-07;0.999999999962;8.78913957647e-11;1.0	0.054;0.928;0.026;0.025	0.025;0.402;0.025;0.576	t|1e1.1o1|2e1.1o1|2e2.1o1|i	True	True	True	3	3	1	chr7	-	2579541-2580613;2579522-2580613;2579522-2580464;2579541-2579542	2579420-2579541;2579542-2580463;2580464-2580528;2580613-2580686;2580613-2580686	;;;;	;;;;	(2579542, 2580463)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/50_T4_1_T4_2.deltapsi_quantify_deltapsi.html#BRAT1
BRAT1	ENSG00000106009	ENSG00000106009:2582665-2582957:target	0.0741641103126;-2.05048040431e-05;0.247632510256;-0.173053496546;-0.149901414639	0.000992643936366;4.06113659929e-15;0.901988098666;0.459138169975;0.180248432955	0.026;0.025;0.584;0.208;0.172	0.120;0.025;0.825;0.037;0.025	s|1e2.1o2|2e1.1o1|2e2.2o2|3e2.1o2|i	True	True	True	4	3	1	chr7	-	2581862-2582927;2582638-2582838;2581845-2582838;2581862-2582665;2582664-2582665	2581754-2581862;2581754-2581862;2581754-2581862;2582613-2582638;2582639-2582664;2582665-2582957	;;;;;	;;;;;	(2582639, 2582664)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/50_T4_1_T4_2.deltapsi_quantify_deltapsi.html#BRAT1
SLC2A3	ENSG00000059804	ENSG00000059804:8083076-8083238:target	-0.245571367308;-0.000237445182678;0.224784053676	0.984192286299;4.21623990086e-18;0.994747936901	0.971;0.029;0.025	0.731;0.025;0.244	s|1e0|2e1.3o3|2e2.1o1|i	True	False	True	2	3	1	chr12	-	8082467-8083076;8078544-8083076;8083075-8083076	8077954-8078544;8082100-8082651;8082652-8083075;8083076-8083238	;;;	;;;	(8082652, 8083075)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/12_T4_1_T4_2.deltapsi_quantify_deltapsi.html#SLC2A3
SLC2A3	ENSG00000059804	ENSG00000059804:8077954-8078544:target	-0.313794178217;0.313794178217	0.999999999947;0.999999999947	0.975;0.025	0.669;0.331	s|1e1.1o1|2e0|i	True	False	False	1	2	1	chr12	-	8077107-8078440;8077953-8077954	8077006-8077107;8077108-8077953;8077954-8078544	;;	;;	(8077108, 8077953)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/12_T4_1_T4_2.deltapsi_quantify_deltapsi.html#SLC2A3
C6orf136	ENSG00000204564	ENSG00000204564:30617335-30617690:target	0.345330092236;-0.351432122658;6.79475134575e-07	0.998638953868;0.999031458061;6.9597769672e-18	0.176;0.822;0.025	0.512;0.479;0.025	t|1e1.1o1|1e2.1o1|2e1.1o1|3e0	True	True	True	3	3	0	chr6	+	30615080-30617335;30615623-30617335;30615080-30617528	30614816-30615080;30614816-30615080;30615198-30615623;30617335-30617690	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/180_T4_1_T4_2.deltapsi_quantify_deltapsi.html#C6orf136
RWDD1	ENSG00000111832	ENSG00000111832:116892530-116892818:source	3.41007235582e-05;-0.0820543120231;-0.106770155234;0.203848877612	3.94449360932e-18;0.00430808371391;0.0567502066252;0.759364127587	0.025;0.207;0.455;0.331	0.026;0.109;0.332;0.530	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.2o2	False	False	True	4	5	0	chr6	+	116892818-116893585;116892818-116894021;116892818-116895221;116892818-116901458	116892530-116892818;116893585-116893641;116894021-116894148;116895221-116895334;116901370-116901523	;;;;	;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/60_T4_1_T4_2.deltapsi_quantify_deltapsi.html#RWDD1
WDR91	ENSG00000105875	ENSG00000105875:134877967-134878310:source	-0.00191829894557;0.204011250686;-0.000519695078063;-0.139929556059	3.83404264157e-09;0.70540102448;6.77358091893e-13;0.0919829531678	0.060;0.742;0.033;0.162	0.044;0.941;0.025;0.025	t|1e0|2e1.1o1|3e1.1o1|4e1.1o1|i	True	True	False	3	2	1	chr7	-	134878229-134878330;134878151-134878330;134878098-134878330;134878310-134878311	134877967-134878310;134878311-134878329;134878330-134878625;134878330-134878625;134878330-134878625	;;;;	;;;;	(134878311, 134878329)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/50_T4_1_T4_2.deltapsi_quantify_deltapsi.html#WDR91
PRKCA	ENSG00000154229	ENSG00000154229:64637473-64637584:target	0.236360387059;-0.242974133616;-2.17738035039e-08	0.902192642437;0.919801188797;3.8983431333e-18	0.711;0.287;0.025	0.941;0.051;0.025	t|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	1	chr17	+	64492401-64637473;64510584-64637473;64550697-64637473	64492319-64492401;64510439-64510584;64550637-64550697;64637473-64637584	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/125_T4_1_T4_2.deltapsi_quantify_deltapsi.html#PRKCA
ADAM19	ENSG00000135074	ENSG00000135074:156957815-156957891:target	0.221771030981;-0.221771030981	0.818538995058;0.818538995058	0.746;0.254	0.962;0.038	s|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr5	-	156947039-156957815;156940513-156957815	156940432-156940513;156946847-156947039;156957815-156957891	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/97_T4_1_T4_2.deltapsi_quantify_deltapsi.html#ADAM19
MAPK13	ENSG00000156711	ENSG00000156711:36106656-36106984:source	0.339461718312;-0.339461718312	0.999999904857;0.999999904857	0.644;0.356	0.975;0.025	s|1e1.1o1|2e0|i	True	False	False	1	2	1	chr6	+	36106832-36107071;36106984-36106985	36106656-36106984;36106985-36107070;36107071-36107842	;;	;;	(36106985, 36107070)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/127_T4_1_T4_2.deltapsi_quantify_deltapsi.html#MAPK13
MAPK13	ENSG00000156711	ENSG00000156711:36107071-36107842:target	0.32933537891;-0.32933537891	0.999998667102;0.999998667102	0.654;0.346	0.975;0.025	t|1e1.1o2|i	False	False	False	1	2	1	chr6	+	36106832-36107071;36107070-36107071	36106656-36106984;36106985-36107070;36107071-36107842	;;	;;	(36106985, 36107070)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/127_T4_1_T4_2.deltapsi_quantify_deltapsi.html#MAPK13
PTPN7	ENSG00000143851	ENSG00000143851:202128409-202129119:target	1.32594804388e-10;0.45226491925;-0.176591272899;-0.277750794328;9.45153693576e-11	3.89824613546e-18;0.999999994436;0.486566652564;0.991506332552;3.89824559731e-18	0.025;0.411;0.277;0.311;0.025	0.025;0.852;0.102;0.040;0.025	s|1e1.2o4|1e1.3o4|1e1.4o4|1e2.1o2|i	False	True	True	4	3	1	chr1	-	202127448-202128409;202127429-202128409;202127376-202128409;202126951-202128409;202128408-202128409	202126867-202126951;202127092-202127697;202127092-202127697;202127092-202127697;202127698-202128408;202128409-202129119	;;;;;	;;;;;	(202127698, 202128408)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/114_T4_1_T4_2.deltapsi_quantify_deltapsi.html#PTPN7
PTPN7	ENSG00000143851	ENSG00000143851:202129673-202129772:target	2.82047239751e-08;0.227495729031;-7.39799696525e-11;-0.15425648969;-0.0559372039359;1.34189715507e-13	3.89828253299e-18;0.886988147297;3.89824437969e-18;0.199204070899;8.56356928681e-09;3.89824428026e-18	0.025;0.682;0.025;0.221;0.090;0.025	0.025;0.904;0.025;0.070;0.025;0.025	s|1e1.2o6|1e1.3o6|1e1.5o6|1e1.6o6|1e2.1o2|i	False	True	True	5	3	1	chr1	-	202128597-202129673;202128582-202129673;202128544-202129673;202128469-202129673;202126951-202129673;202129672-202129673	202126867-202126951;202128409-202129119;202128409-202129119;202128409-202129119;202128409-202129119;202129120-202129672;202129673-202129772	;;;;;;	;;;;;;	(202129120, 202129672)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/114_T4_1_T4_2.deltapsi_quantify_deltapsi.html#PTPN7
PTPN7	ENSG00000143851	ENSG00000143851:202126867-202126951:source	-0.0661458109062;-0.19931332556;0.252671858238;0.00020186815142;1.77372028046e-12	3.81296005628e-06;0.775119660087;0.969074175074;4.17203655532e-18;3.89824428989e-18	0.106;0.222;0.668;0.025;0.025	0.025;0.027;0.914;0.028;0.025	t|1e1.1o1|1e2.1o1|1e3.1o2|2e3.1o2|i	True	True	True	4	4	1	chr1	-	202126951-202129673;202126951-202128409;202126951-202127246;202126948-202127246;202126951-202126952	202126867-202126951;202126952-202127091;202127092-202127697;202127092-202127697;202128409-202129119;202129673-202129772	;;;;;	;;;;;	(202126952, 202127091)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/114_T4_1_T4_2.deltapsi_quantify_deltapsi.html#PTPN7
RIC8A	ENSG00000177963	ENSG00000177963:212416-212591:target	0.404296118035;-1.55698921563e-13;-0.0103853292952;-0.34412706323	0.999999999773;3.89824427987e-18;1.79920090583e-17;0.999997817682	0.429;0.025;0.065;0.509	0.823;0.025;0.025;0.173	t|1e1.1o1|1e2.1o1|2e0|3e1.1o1|i	True	True	True	3	3	1	chr11	+	211349-212416;212320-212416;211349-212586;212415-212416	211199-211349;211199-211349;212310-212320;212321-212415;212416-212591	;;;;	;;;;	(212321, 212415)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/159_T4_1_T4_2.deltapsi_quantify_deltapsi.html#RIC8A
RIC8A	ENSG00000177963	ENSG00000177963:211199-211349:source	0.221929379562;-0.0685388116009;-0.108486702731;-4.19298445641e-11	0.939726781819;9.42314966408e-06;0.00329617445374;3.89824434015e-18	0.759;0.105;0.135;0.025	0.975;0.025;0.025;0.025	s|1e1.1o3|1e1.3o3|1e2.2o2|i	False	True	True	3	3	1	chr11	+	211349-212416;211349-212586;211349-212615;211349-211350	211199-211349;211350-212309;212416-212591;212416-212591;212597-212724	;;;;	;;;;	(211350, 212309)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/159_T4_1_T4_2.deltapsi_quantify_deltapsi.html#RIC8A
RIC8A	ENSG00000177963	ENSG00000177963:212728-212759:source	0.276696513362;-0.276696513362	0.994204345528;0.994204345528	0.498;0.502	0.767;0.233	s|1e1.1o2|i	False	False	False	1	2	1	chr11	+	212759-212837;212759-212760	212728-212759;212760-212836;212837-212981	;;	;;	(212760, 212836)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/159_T4_1_T4_2.deltapsi_quantify_deltapsi.html#RIC8A
RIC8A	ENSG00000177963	ENSG00000177963:212837-212981:target	0.339583206556;-0.339583206556	0.999992756763;0.999992756763	0.522;0.478	0.853;0.147	t|1e1.1o1|2e0|i	False	True	False	1	2	1	chr11	+	212759-212837;212836-212837	212728-212759;212760-212836;212837-212981	;;	;;	(212760, 212836)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/159_T4_1_T4_2.deltapsi_quantify_deltapsi.html#RIC8A
C1orf228	ENSG00000198520	ENSG00000198520:45189457-45189578:source	0.00297768442093;-0.292328975162;0.24123481336	6.24584107666e-06;0.985353177118;0.964943610051	0.097;0.901;0.025	0.124;0.616;0.260	s|1e1.1o2|1e1.2o2|i	False	True	False	2	2	1	chr1	+	45189578-45189657;45189578-45189794;45189578-45189579	45189457-45189578;45189579-45189656;45189657-45189976;45189657-45189976	;;;	;;;	(45189579, 45189656)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/177_T4_1_T4_2.deltapsi_quantify_deltapsi.html#C1orf228
RNF44	ENSG00000146083	ENSG00000146083:175956732-175956819:target	0.223272775385;-0.223272775385	0.905017965884;0.905017965884	0.599;0.401	0.817;0.183	s|1e1.1o1|i	False	False	False	1	2	1	chr5	-	175956645-175956732;175956731-175956732	175956489-175956645;175956646-175956731;175956732-175956819	;;	;;	(175956646, 175956731)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/117_T4_1_T4_2.deltapsi_quantify_deltapsi.html#RNF44
RNF44	ENSG00000146083	ENSG00000146083:175953698-175956091:source	4.70031161158e-09;0.2052920817;-1.33837154248e-09;-0.000384452179442;-2.12436671105e-07;-0.142889179297;1.49434189941e-14	3.89830683748e-18;0.742962001315;3.89824655733e-18;4.4124741949e-18;3.8985284421e-18;0.0267675171874;3.8982442795e-18	0.025;0.750;0.025;0.031;0.025;0.165;0.025	0.025;0.950;0.025;0.025;0.025;0.025;0.025	t|1e1.1o2|1e2.1o1|2e3.2o7|3e3.5o7|4e3.5o7|5e3.6o7|i	True	True	True	6	4	1	chr5	-	175956091-175956524;175956091-175956289;175955751-175955978;175954727-175955593;175954617-175955593;175954406-175954519;175956091-175956092	175953698-175956091;175956092-175956288;175956289-175956419;175956489-175956645	;;;	;;;	(175956092, 175956288)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/117_T4_1_T4_2.deltapsi_quantify_deltapsi.html#RNF44
RNF44	ENSG00000146083	ENSG00000146083:175956732-175956819:source	-0.598444965462;0.598444965462	1.0;1.0	0.975;0.025	0.392;0.608	t|1e1.1o1|2e0|i	False	True	False	1	2	1	chr5	-	175956819-175957083;175956819-175956820	175956732-175956819;175956820-175957082;175957083-175957207	;;	;;	(175956820, 175957082)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/117_T4_1_T4_2.deltapsi_quantify_deltapsi.html#RNF44
RNF44	ENSG00000146083	ENSG00000146083:175957083-175957207:target	-0.318017779037;0.318017779037	0.999999808507;0.999999808507	0.975;0.025	0.665;0.335	s|1e1.1o2|i	False	False	False	1	2	1	chr5	-	175956819-175957083;175957082-175957083	175956732-175956819;175956820-175957082;175957083-175957207	;;	;;	(175956820, 175957082)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/117_T4_1_T4_2.deltapsi_quantify_deltapsi.html#RNF44
IRF9	ENSG00000213928	ENSG00000213928:24633272-24633496:source	6.20729219074e-07;-0.5899263893;-0.00020314019342;0.564512956073	3.89910057679e-18;1.0;1.10094865116e-14;1.0	0.025;0.970;0.028;0.025	0.025;0.395;0.025;0.575	s|1e0|2e1.2o3|2e1.3o3|2e2.2o2|3e0|i	True	True	True	3	3	1	chr14	+	24633343-24633796;24633343-24633823;24633343-24635056;24633496-24633497	24633272-24633496;24633497-24633738;24633739-24634164;24633739-24634164;24634968-24635171	;;;;	;;;;	(24633497, 24633738)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/183_T4_1_T4_2.deltapsi_quantify_deltapsi.html#IRF9
IRF9	ENSG00000213928	ENSG00000213928:24633272-24633496:target	-0.337334821333;0.337334821333	0.999985628446;0.999985628446	0.462;0.538	0.133;0.867	t|1e1.1o3|1e2.1o1	False	False	True	2	3	0	chr14	+	24632717-24633272;24633168-24633272	24632587-24632974;24633084-24633168;24633272-24633496	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/183_T4_1_T4_2.deltapsi_quantify_deltapsi.html#IRF9
IRF9	ENSG00000213928	ENSG00000213928:24632587-24632974:source	0.311658804169;-0.311658804169	0.999874974056;0.999874974056	0.575;0.425	0.879;0.121	s|1e1.2o2|1e2.1o1|2e0|3e0	True	False	True	2	3	0	chr14	+	24632717-24633087;24632717-24633272	24632587-24632974;24633084-24633168;24633272-24633496	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/183_T4_1_T4_2.deltapsi_quantify_deltapsi.html#IRF9
IRF9	ENSG00000213928	ENSG00000213928:24633739-24634164:target	0.000139415733629;-0.39831471878;0.363610570619	4.08735996283e-18;1.0;1.0	0.025;0.975;0.025	0.027;0.587;0.380	t|1e0|2e1.2o3|3e1.2o3|i	True	True	False	2	2	1	chr14	+	24633343-24633796;24633343-24633823;24633738-24633739	24633272-24633496;24633272-24633496;24633497-24633738;24633739-24634164	;;;	;;;	(24633497, 24633738)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/183_T4_1_T4_2.deltapsi_quantify_deltapsi.html#IRF9
SEP15	ENSG00000183291	ENSG00000183291:87368964-87369131:target	-0.289579412058;0.289579412058	0.999884507826;0.999884507826	0.339;0.661	0.057;0.943	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr1	-	87352879-87368964;87346408-87368964	87346345-87346408;87352839-87352879;87368964-87369131	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/164_T4_1_T4_2.deltapsi_quantify_deltapsi.html#SEP15
SEP15	ENSG00000183291	ENSG00000183291:87346345-87346408:source	1.7726554745e-07;0.282572101432;-0.286890720156	3.89848469717e-18;0.998865961898;0.99999473644	0.025;0.642;0.353	0.025;0.917;0.073	t|1e1.1o2|1e2.1o1|1e3.1o1	False	False	True	3	4	1	chr1	-	87346408-87379711;87346408-87368964;87346408-87352839	87346345-87346408;87352839-87352879;87368964-87369131;87379489-87379817	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/164_T4_1_T4_2.deltapsi_quantify_deltapsi.html#SEP15
LEMD3	ENSG00000174106	ENSG00000174106:65634346-65634867:target	0.247034506828;-0.247504845126;1.33863786748e-08	0.944695966595;0.944975579323;3.89827919541e-18	0.700;0.298;0.025	0.941;0.057;0.025	t|1e0|2e1.1o1|2e2.1o2|i	False	True	True	2	3	1	chr12	+	65634018-65634689;65634589-65634689;65634345-65634346	65633916-65634018;65634019-65634345;65634346-65634867	;;	;;	(65634019, 65634345)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/155_T4_1_T4_2.deltapsi_quantify_deltapsi.html#LEMD3
CSNK1E	ENSG00000213923	ENSG00000213923:38690348-38690540:source	-0.246714376449;0.246714376449	0.98430514801;0.98430514801	0.973;0.027	0.732;0.268	t|1e0|1e1.1o3|1e2.1o1|2e0|3e0	False	True	True	2	3	0	chr22	-	38690540-38694791;38690540-38691393	38690348-38690540;38691393-38691453;38694384-38694939	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/183_T4_1_T4_2.deltapsi_quantify_deltapsi.html#CSNK1E
EIF3I	ENSG00000084623	ENSG00000084623:32694100-32694210:target	-4.76901393438e-12;-0.134316414207;-0.00209788602785;-0.0962313613518;0.279247951821	3.89824428586e-18;0.0596051558806;6.70431746596e-18;1.22055252514e-06;0.999317780995	0.025;0.222;0.046;0.124;0.601	0.025;0.086;0.025;0.025;0.873	t|1e1.1o1|1e2.1o1|1e3.1o3|1e3.3o3|1e4.2o2	True	False	True	5	5	1	chr1	+	32688231-32694100;32690076-32694100;32691884-32694100;32691921-32694100;32692131-32694100	32688139-32688231;32690011-32690076;32691750-32691921;32691750-32691921;32692004-32692131;32694100-32694210	;;;;;	;;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/26_T4_1_T4_2.deltapsi_quantify_deltapsi.html#EIF3I
EIF3I	ENSG00000084623	ENSG00000084623:32691750-32691921:source	-0.0054740879385;0.240882399093;-0.112590847172;-0.036961427464	1.1220838198e-17;0.975626134515;0.000220444527872;5.12437973432e-16	0.059;0.735;0.135;0.074	0.025;0.970;0.025;0.025	s|1e2.1o1|2e0|3e1.1o1|3e2.1o1|i	True	True	True	3	3	1	chr1	+	32691884-32694100;32691921-32692004;32691921-32694100;32691921-32691922	32691750-32691921;32691922-32692003;32692004-32692131;32694100-32694210;32694100-32694210	;;;;	;;;;	(32691922, 32692003)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/26_T4_1_T4_2.deltapsi_quantify_deltapsi.html#EIF3I
VTA1	ENSG00000009844	ENSG00000009844:142525122-142525202:source	-0.20704244732;0.20704244732	0.760279987411;0.760279987411	0.228;0.772	0.026;0.974	s|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr6	+	142525202-142532600;142525202-142539635	142525122-142525202;142532600-142532665;142539635-142545826	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/3_T4_1_T4_2.deltapsi_quantify_deltapsi.html#VTA1
EFTUD2	ENSG00000108883	ENSG00000108883:42953001-42953468:source	-0.222095622011;0.222095622011	0.878254596871;0.878254596871	0.245;0.755	0.029;0.971	t|1e1.1o2|1e2.1o2	False	False	True	2	3	1	chr17	-	42953468-42957922;42953468-42956924	42953001-42953468;42956884-42957006;42957845-42958012	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/56_T4_1_T4_2.deltapsi_quantify_deltapsi.html#EFTUD2
EFTUD2	ENSG00000108883	ENSG00000108883:42945175-42945265:source	-0.15703782369;-0.000107986729269;-0.0733043351384;0.299141324513	0.237913135399;1.2155850224e-13;0.00117538805895;0.999559439156	0.179;0.027;0.114;0.683	0.025;0.025;0.025;0.975	t|1e1.3o4|1e2.1o1|1e3.1o1|1e4.1o1	False	False	True	4	5	1	chr17	-	42945265-42953302;42945265-42949814;42945265-42945750;42945265-42945655	42945175-42945265;42945655-42945718;42945750-42945847;42949814-42950535;42953001-42953468	;;;;	;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/56_T4_1_T4_2.deltapsi_quantify_deltapsi.html#EFTUD2
