#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	T4_N E(PSI)	T4_CM E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
TAZ	ENSG00000102125	ENSG00000102125:153646814-153647962:target	-0.00421714196075;0.270752413466;0.13694113113;-0.00721807839663;3.107209867e-12;-0.32862270932	1.32686283108e-17;0.983996062054;0.173382521324;1.88842596431e-17;4.52363714576e-18;1.0	0.075;0.331;0.191;0.062;0.025;0.345	0.042;0.595;0.331;0.026;0.025;0.025	t|1e0|2e1.1o2|3e1.1o2|3e2.3o3|3e3.1o2|4e1.1o2|i	True	True	True	5	4	1	chrX	+	153641904-153646885;153641904-153647882;153642527-153647882;153646941-153647882;153641904-153647885;153646813-153646814	153641819-153642006;153641819-153642006;153641819-153642006;153642438-153642527;153642528-153646813;153646814-153647962	;;;;;	;;;;;	(153642528, 153646813)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/46_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#TAZ
TAZ	ENSG00000102125	ENSG00000102125:153641819-153642006:source	0.00446182968546;-0.00394409878579;0.25113119443;5.27458819617e-12;0.0023102098714;-0.255662120019	1.39486728088e-06;3.74039318362e-17;0.96276694708;4.52363715007e-18;1.09417747459e-09;0.999957410568	0.195;0.078;0.374;0.025;0.075;0.274	0.232;0.045;0.618;0.025;0.101;0.025	s|1e0|1e1.1o1|1e2.2o4|1e2.3o4|1e2.4o4|1e3.2o2|2e0|i	True	True	True	5	4	1	chrX	+	153641904-153642438;153641904-153646885;153641904-153647882;153641904-153647885;153641904-153648371;153642006-153642007	153641819-153642006;153642007-153642437;153642438-153642527;153646814-153647962;153646814-153647962;153646814-153647962;153648330-153648480	;;;;;;	;;;;;;	(153642007, 153642437)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/46_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#TAZ
TAZ	ENSG00000102125	ENSG00000102125:153642438-153642527:source	0.612147627602;1.24285167911e-06;-0.611236652872	1.0;8.42217188062e-14;1.0	0.378;0.025;0.621	0.975;0.025;0.025	s|1e0|2e0|3e1.3o4|3e2.1o1|i	True	False	True	2	3	1	chrX	+	153642527-153647882;153642527-153648044;153642527-153642528	153642438-153642527;153642528-153646813;153646814-153647962;153648044-153648291	;;;	;;;	(153642528, 153646813)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/46_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#TAZ
TRBJ2-1	ENSG00000211764	ENSG00000211764:142498725-142498735:target	0.201015180034;-0.201015180034	0.634368678608;0.634368678608	0.476;0.524	0.673;0.327	t|1e1.1o1|i	False	False	False	1	2	1	chr7	+	142494098-142498725;142498724-142498725	142494049-142494098;142494099-142498724;142498725-142498735	;;	;;	(142494099, 142498724)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/218_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#TRBJ2-1
PHF12	ENSG00000109118	ENSG00000109118:27235801-27235899:target	0.227328901054;0.000121531124491;-0.201328856268	0.967447449657;4.77374171868e-18;0.866519541425	0.751;0.025;0.221	0.972;0.028;0.025	s|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr17	-	27234690-27235801;27234012-27235801;27235800-27235801	27233874-27234012;27234608-27234690;27234691-27235800;27235801-27235899	;;;	;;;	(27234691, 27235800)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/62_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#PHF12
TC2N	ENSG00000165929	ENSG00000165929:92333606-92333880:target	-0.00346281878951;8.33810303614e-09;0.0510307889031;0.444349802883;-0.451354212714	2.87843382195e-08;4.52365373937e-18;1.06662807576e-09;0.999999999998;1.0	0.195;0.025;0.025;0.305;0.465	0.167;0.025;0.083;0.738;0.025	s|1e0|1e1.1o1|1e2.1o1|1e3.1o1|1e4.2o2|i	False	False	True	4	5	1	chr14	-	92332969-92333606;92313052-92333606;92303982-92333606;92280169-92333606;92333605-92333606	92280047-92280172;92303920-92303982;92312890-92313052;92332619-92332969;92332970-92333605;92333606-92333880	;;;;;	;;;;;	(92332970, 92333605)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/167_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#TC2N
PPFIA1	ENSG00000131626	ENSG00000131626:70194481-70194526:source	-0.189197984715;-0.0019072621015;0.212201843175	0.614032096814;1.23790901031e-09;0.775355514911	0.267;0.077;0.657	0.083;0.053;0.864	s|1e1.1o1|1e2.1o1|1e3.2o3	False	False	True	3	4	0	chr11	+	70194526-70196029;70194526-70197100;70194526-70200407	70194481-70194526;70196029-70196145;70197100-70197129;70200309-70200558	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/102_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#PPFIA1
SUPT6H	ENSG00000109111	ENSG00000109111:26989109-26989360:source	-3.91854816421e-05;0.239949005831;-5.88816004959e-06;-0.200348356731	4.60186281164e-18;0.922694704832;4.53528169353e-18;0.685399928507	0.026;0.396;0.025;0.542	0.025;0.630;0.025;0.346	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o2	False	False	True	4	5	1	chr17	+	26989360-26989635;26989360-26995551;26989360-26999775;26989360-27000389	26989109-26989360;26989635-26989645;26995551-26995648;26999775-26999876;27000389-27000636	;;;;	;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/62_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#SUPT6H
TBL1XR1	ENSG00000177565	ENSG00000177565:176782708-176782810:source	3.97457303745e-10;1.33338436783e-12;-0.129823118146;0.000274785274093;0.219463046003;-0.00641125617144;1.33338436783e-12;-0.00139433259852;-0.000350610347148	4.52363845839e-18;4.52363714382e-18;0.177133929311;1.45081765736e-17;0.883405236659;1.8175319479e-07;4.52363714382e-18;4.16694301388e-06;5.26004740301e-18	0.025;0.025;0.374;0.035;0.082;0.112;0.025;0.348;0.032	0.025;0.025;0.234;0.039;0.296;0.070;0.025;0.332;0.025	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o2|1e7.1o1|1e8.1o1|1e9.1o1	False	False	True	9	10	1	chr3	-	176782810-176914909;176782810-176914128;176782810-176816254;176782810-176808939;176782810-176804753;176782810-176797615;176782810-176796420;176782810-176795178;176782810-176792655	176782708-176782810;176792655-176792665;176795178-176795210;176796420-176796566;176797242-176797733;176804753-176804829;176808939-176808968;176816254-176816329;176914128-176914272;176914909-176915261	;;;;;;;;;	;;;;;;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/190_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#TBL1XR1
CSE1L	ENSG00000124207	ENSG00000124207:47710677-47710823:source	0.34426819402;0.00679050108133;-0.363834563899	0.999901609427;0.000456606778055;1.0	0.243;0.376;0.380	0.579;0.420;0.025	s|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr20	+	47710823-47711015;47710823-47711269;47710823-47710824	47710677-47710823;47710824-47711014;47711015-47711151;47711269-47711500	;;;	;;;	(47710824, 47711014)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/90_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#CSE1L
CSE1L	ENSG00000124207	ENSG00000124207:47711269-47711500:target	-0.232297341606;0.232297341606	0.873580004934;0.873580004934	0.621;0.379	0.394;0.606	t|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr20	+	47710823-47711269;47711151-47711269	47710677-47710823;47711015-47711151;47711269-47711500	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/90_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#CSE1L
CSE1L	ENSG00000124207	ENSG00000124207:47711015-47711151:target	0.579518913045;-0.579518913045	1.0;1.0	0.410;0.590	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr20	+	47710823-47711015;47711014-47711015	47710677-47710823;47710824-47711014;47711015-47711151	;;	;;	(47710824, 47711014)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/90_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#CSE1L
KIAA0368	ENSG00000136813	ENSG00000136813:114125868-114125939:target	0.402576408164;-0.402576408164	0.999999999937;0.999999999937	0.582;0.418	0.975;0.025	s|1e1.1o2|i	False	False	False	1	2	1	chr9	-	114124449-114125868;114125867-114125868	114122972-114124449;114124450-114125867;114125868-114125939	;;	;;	(114124450, 114125867)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/115_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#KIAA0368
KIAA0368	ENSG00000136813	ENSG00000136813:114122972-114124449:source	0.420215080002;5.01100189048e-07;-0.41865031833	0.999999999979;2.21882593815e-15;0.999999999996	0.565;0.025;0.433	0.975;0.025;0.025	t|1e2.1o1|2e1.1o1|i	False	True	True	2	3	1	chr9	-	114124449-114125868;114124333-114132715;114124449-114124450	114122972-114124449;114124450-114125867;114125868-114125939;114132715-114132907	;;;	;;;	(114124450, 114125867)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/115_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#KIAA0368
PIP4K2C	ENSG00000166908	ENSG00000166908:57994107-57994220:source	0.213352238484;-0.213352238484	0.805695839591;0.805695839591	0.767;0.233	0.975;0.025	s|1e0|2e1.1o1|i	True	False	False	1	2	1	chr12	+	57994220-57994594;57994220-57994221	57994107-57994220;57994221-57994593;57994594-57994861	;;	;;	(57994221, 57994593)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/170_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#PIP4K2C
PIP4K2C	ENSG00000166908	ENSG00000166908:57994594-57994861:target	0.225234231376;-0.225234231376	0.878938657069;0.878938657069	0.755;0.245	0.975;0.025	t|1e1.2o2|i	False	False	False	1	2	1	chr12	+	57994220-57994594;57994593-57994594	57994107-57994220;57994221-57994593;57994594-57994861	;;	;;	(57994221, 57994593)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/170_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#PIP4K2C
DHX16	ENSG00000204560	ENSG00000204560:30627809-30628354:source	0.394229678697;-0.29851078861;-0.0635640259667	0.999931922824;0.986429587369;0.000187414604465	0.466;0.430;0.104	0.850;0.139;0.025	t|1e0|2e1.1o1|2e2.1o1|2e3.1o2	False	True	True	3	4	1	chr6	-	30628019-30630404;30628019-30629533;30628019-30628347	30627809-30628354;30629533-30630208;30630404-30630519	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/217_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#DHX16
DHX16	ENSG00000204560	ENSG00000204560:30638187-30638243:target	0.462743676774;-0.462743676774	0.999999999099;0.999999999099	0.080;0.920	0.531;0.469	s|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr6	-	30635985-30638187;30633510-30638187	30633256-30633510;30635975-30635985;30638187-30638243	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/217_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#DHX16
DHX16	ENSG00000204560	ENSG00000204560:30633256-30633510:source	-0.259292643275;0.259292643275	0.950086825136;0.950086825136	0.924;0.076	0.671;0.329	t|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr6	-	30633510-30638187;30633510-30633672	30633256-30633510;30633672-30633682;30638187-30638243	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/217_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#DHX16
DHX16	ENSG00000204560	ENSG00000204560:30630404-30630519:target	-0.479448817523;0.479448817523	0.999999992776;0.999999992776	0.714;0.286	0.246;0.754	s|1e1.1o2|1e2.2o2	False	False	True	2	3	1	chr6	-	30630208-30630404;30628019-30630404	30627809-30628354;30629533-30630208;30630404-30630519	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/217_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#DHX16
MRPL16	ENSG00000166902	ENSG00000166902:59578077-59578345:target	0.437337852792;-0.437337852792	1.0;1.0	0.549;0.451	0.975;0.025	s|1e1.2o2|i	False	False	False	1	2	1	chr11	-	59577393-59578077;59578076-59578077	59577007-59577495;59577774-59578076;59578077-59578345	;;	;;	(59577774, 59578076)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/170_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#MRPL16
MADD	ENSG00000110514	ENSG00000110514:47311418-47311620:target	0.220374240484;-0.220374240484	0.955596310403;0.955596310403	0.760;0.240	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr11	+	47311044-47311418;47311417-47311418	47310942-47311044;47311045-47311417;47311418-47311620	;;	;;	(47311045, 47311417)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/64_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#MADD
MADD	ENSG00000110514	ENSG00000110514:47295378-47295527:target	-3.15655057967e-10;-0.0115732525043;-0.15229043016;-0.000786832079372;0.209251264815;2.01767678474e-15	4.5236377702e-18;8.56966587447e-17;0.262743439008;6.422083413e-18;0.772135861892;4.52363713957e-18	0.025;0.075;0.353;0.074;0.492;0.025	0.025;0.032;0.203;0.062;0.696;0.025	t|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2|1e4.1o1|1e5.1o1	True	False	True	6	6	0	chr11	+	47290834-47295378;47291195-47295378;47291301-47295378;47291457-47295378;47291797-47295378;47293881-47295378	47290712-47290834;47290927-47291195;47291223-47291457;47291223-47291457;47291699-47291797;47293795-47293881;47295378-47295527	;;;;;;	;;;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/64_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#MADD
WDR91	ENSG00000105875	ENSG00000105875:134882745-134882903:target	0.0664874494347;0.376345881706;-0.464269933751	0.0395502140002;0.999835843054;1.0	0.048;0.473;0.478	0.158;0.839;0.025	s|1e1.2o2|1e2.1o2|i	False	False	True	2	3	1	chr7	-	134881871-134882745;134881089-134882745;134882744-134882745	134880896-134881089;134881796-134882021;134882022-134882744;134882745-134882903	;;;	;;;	(134882022, 134882744)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/56_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#WDR91
LATS1	ENSG00000131023	ENSG00000131023:149997691-149997873:source	0.212937706484;-0.212937706484	0.767134206292;0.767134206292	0.678;0.322	0.887;0.113	t|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr6	-	149997873-150001011;149997873-149999818	149997691-149997873;149999818-149999881;150001011-150001593	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/101_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#LATS1
RFXANK	ENSG00000064490	ENSG00000064490:19308330-19308472:target	-0.0140961334669;-0.1398170686;0.204775041622	2.09812041568e-09;0.317609249491;0.700650485594	0.078;0.564;0.359	0.030;0.406;0.560	t|1e1.2o2|1e2.1o2|i	False	False	True	2	3	1	chr19	+	19307855-19308330;19308060-19308330;19308329-19308330	19307772-19307855;19307995-19308243;19308244-19308329;19308330-19308472	;;;	;;;	(19308244, 19308329)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/14_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#RFXANK
THUMPD3	ENSG00000134077	ENSG00000134077:9406700-9407004:source	-0.0596138055402;-0.25168392798;0.310654500077	1.59437802449e-05;0.953938677257;0.999991238116	0.097;0.902;0.025	0.025;0.657;0.328	s|1e0|2e1.1o1|3e2.1o1|i	True	False	True	2	3	1	chr3	+	9406963-9407074;9407004-9408592;9407004-9407005	9406700-9407004;9407005-9407073;9407074-9407120;9408592-9408669	;;;	;;;	(9407005, 9407073)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/107_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#THUMPD3
PTPN7	ENSG00000143851	ENSG00000143851:202128409-202129119:source	-2.45751020418e-07;2.7362277245e-11;0.2739143579;1.26999477903e-15;1.86702988863e-13;-0.0191120455121;-0.181574669554	4.52412279082e-18;4.52363719404e-18;0.995712023457;4.52363713957e-18;4.52363713994e-18;3.81131297845e-05;0.53360614421	0.025;0.025;0.564;0.025;0.025;0.209;0.202	0.025;0.025;0.831;0.025;0.025;0.149;0.025	t|1e0|2e2.1o1|3e1.1o1|3e2.1o1|4e1.1o1|5e2.1o1|6e2.1o1|i	True	True	True	6	3	1	chr1	-	202128597-202129673;202128582-202130515;202128582-202129673;202128578-202130515;202128544-202129673;202128469-202129673;202129119-202129120	202128409-202129119;202129120-202129672;202129673-202129772;202129673-202129772;202129673-202129772;202129673-202129772;202130515-202130716;202130515-202130716	;;;;;;;	;;;;;;;	(202129120, 202129672)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/132_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#PTPN7
PTPN7	ENSG00000143851	ENSG00000143851:202129673-202129772:target	-5.27290093368e-07;0.206462663423;5.70836714887e-14;-0.0364922338896;-0.00463707697507;-0.051066065343	4.5246783921e-18;0.741615371468;4.52363713968e-18;0.000422408842881;5.05131529031e-16;1.38484974975e-14	0.025;0.598;0.025;0.217;0.078;0.078	0.025;0.799;0.025;0.142;0.043;0.025	s|1e1.2o6|1e1.3o6|1e1.5o6|1e1.6o6|1e2.1o2|i	False	True	True	5	3	1	chr1	-	202128597-202129673;202128582-202129673;202128544-202129673;202128469-202129673;202126951-202129673;202129672-202129673	202126867-202126951;202128409-202129119;202128409-202129119;202128409-202129119;202128409-202129119;202129120-202129672;202129673-202129772	;;;;;;	;;;;;;	(202129120, 202129672)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/132_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#PTPN7
PTPN7	ENSG00000143851	ENSG00000143851:202126867-202126951:source	-7.20759327304e-05;0.0146943831946;0.281570580701;-3.1968874932e-11;-0.302506441649	1.14038769478e-14;0.000242603420127;0.992890189611;4.52363720884e-18;0.999999997965	0.075;0.227;0.369;0.025;0.320	0.073;0.284;0.644;0.025;0.025	t|1e1.1o1|1e2.1o1|1e3.1o2|2e3.1o2|i	True	True	True	4	4	1	chr1	-	202126951-202129673;202126951-202128409;202126951-202127246;202126948-202127246;202126951-202126952	202126867-202126951;202126952-202127091;202127092-202127697;202127092-202127697;202128409-202129119;202129673-202129772	;;;;;	;;;;;	(202126952, 202127091)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/132_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#PTPN7
PTPN7	ENSG00000143851	ENSG00000143851:202127092-202127697:target	0.367584891309;-1.59407294939e-06;1.65074811147e-09;-0.345719613781	0.999999999996;4.52679110201e-18;4.523640426e-18;0.999999999919	0.617;0.025;0.025;0.362	0.975;0.025;0.025;0.025	s|1e0|1e1.1o2|1e1.2o2|1e2.3o3|2e0|i	True	True	True	3	3	1	chr1	-	202126951-202127246;202126948-202127246;202122938-202127246;202127091-202127092	202122853-202122978;202126867-202126951;202126867-202126951;202126952-202127091;202127092-202127697	;;;;	;;;;	(202126952, 202127091)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/132_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#PTPN7
RIC8A	ENSG00000177963	ENSG00000177963:211199-211349:source	0.203636773781;-0.000120406389773;-0.00209364798397;-0.156975536432	0.740374029473;4.81536389653e-18;1.84499129107e-12;0.295130098553	0.563;0.028;0.091;0.307	0.761;0.025;0.064;0.153	s|1e1.1o3|1e1.3o3|1e2.2o2|i	False	True	True	3	3	1	chr11	+	211349-212416;211349-212586;211349-212615;211349-211350	211199-211349;211350-212309;212416-212591;212416-212591;212597-212724	;;;;	;;;;	(211350, 212309)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/191_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#RIC8A
RIC8A	ENSG00000177963	ENSG00000177963:212837-212981:source	0.218649576426;-0.218649576426	0.89806228719;0.89806228719	0.665;0.335	0.878;0.122	s|1e0|2e1.2o2|i	True	False	False	1	2	1	chr11	+	212981-213299;212981-212982	212837-212981;212982-213035;213036-213418	;;	;;	(212982, 213035)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/191_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#RIC8A
RARA	ENSG00000131759	ENSG00000131759:38508162-38508322:target	0.00432352159485;0.227987766076;4.91206295792e-14;-0.227343532118	5.66132793948e-17;0.959914825663;4.52363713967e-18;0.989482384743	0.028;0.716;0.025;0.247	0.060;0.938;0.025;0.025	t|1e1.2o2|1e2.2o2|1e3.1o1|i	False	False	True	3	4	1	chr17	+	38487648-38508162;38506177-38508162;38507783-38508162;38508161-38508162	38487109-38487648;38506036-38506177;38507639-38507783;38507784-38508161;38508162-38508322	;;;;	;;;;	(38507784, 38508161)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/103_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#RARA
NFKBIZ	ENSG00000144802	ENSG00000144802:101570929-101571068:target	0.0012638614774;8.1352466615e-07;0.30787248384;1.20656868523e-06;-0.339461531954	1.60428719079e-11;4.61439552602e-18;0.999923827925;4.83811276567e-18;1.0	0.025;0.025;0.633;0.025;0.356	0.044;0.025;0.933;0.025;0.025	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|i	False	False	True	4	5	1	chr3	+	101547028-101570929;101548532-101570929;101568761-101570929;101569270-101570929;101570928-101570929	101546835-101547028;101548457-101548532;101567736-101568761;101569107-101569270;101569271-101570928;101570929-101571068	;;;;;	;;;;;	(101569271, 101570928)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/134_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#NFKBIZ
RNF44	ENSG00000146083	ENSG00000146083:175958883-175959194:target	0.21516601387;0.000162834819235;-0.184269325115	0.922996179083;5.10199867178e-18;0.591352774096	0.760;0.026;0.205	0.970;0.030;0.025	s|1e1.1o2|1e1.2o2|2e0|i	True	True	False	2	2	1	chr5	-	175958631-175959005;175958558-175959005;175958882-175958883	175958464-175958631;175958464-175958631;175958632-175958882;175958883-175959194	;;;	;;;	(175958632, 175958882)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/136_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#RNF44
RNF44	ENSG00000146083	ENSG00000146083:175958464-175958631:source	0.271991284035;0.000208881685324;-0.242548601902	0.999416318844;5.01957942277e-18;0.999920617795	0.705;0.025;0.261	0.970;0.030;0.025	t|1e1.1o2|2e1.1o2|i	True	True	False	2	2	1	chr5	-	175958631-175959005;175958558-175959005;175958631-175958632	175958464-175958631;175958632-175958882;175958883-175959194;175958883-175959194	;;;	;;;	(175958632, 175958882)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/136_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#RNF44
RNF44	ENSG00000146083	ENSG00000146083:175958464-175958631:target	0.131701194846;0.109653018945;-0.232980550686	0.138846984715;0.0405370961493;0.999593012422	0.505;0.242;0.252	0.639;0.361;0.025	s|1e1.1o2|1e1.2o2|i	False	True	False	2	2	1	chr5	-	175958022-175958464;175958013-175958464;175958463-175958464	175957849-175958022;175957849-175958022;175958023-175958463;175958464-175958631	;;;	;;;	(175958023, 175958463)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/136_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#RNF44
RNF44	ENSG00000146083	ENSG00000146083:175957849-175958022:source	0.162157334958;0.120592087098;-0.264264875615	0.336256538367;0.0519494315027;0.999999972039	0.480;0.234;0.283	0.640;0.360;0.025	t|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr5	-	175958022-175958464;175958013-175958464;175958022-175958023	175957849-175958022;175958023-175958463;175958464-175958631;175958464-175958631	;;;	;;;	(175958023, 175958463)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/136_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#RNF44
