#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	T4_N E(PSI)	T4_R E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
TRBJ2-1	ENSG00000211764	ENSG00000211764:142498725-142498735:target	0.220046037898;-0.220046037898	0.750794171193;0.750794171193	0.483;0.517	0.698;0.302	t|1e1.1o1|i	False	False	False	1	2	1	chr7	+	142494098-142498725;142498724-142498725	142494049-142494098;142494099-142498724;142498725-142498735	;;	;;	(142494099, 142498724)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/171_T4_N_T4_R.deltapsi_quantify_deltapsi.html#TRBJ2-1
PHF12	ENSG00000109118	ENSG00000109118:27234608-27234690:source	0.0839627488362;0.126542088582;-0.204634997972	0.00260329438086;0.0873049829061;0.935236482508	0.160;0.618;0.225	0.254;0.745;0.025	t|1e1.1o4|1e2.1o1|i	False	False	True	2	3	1	chr17	-	27234690-27237244;27234690-27235801;27234690-27234691	27234608-27234690;27234691-27235800;27235801-27235899;27236588-27237387	;;;	;;;	(27234691, 27235800)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/51_T4_N_T4_R.deltapsi_quantify_deltapsi.html#PHF12
PHF12	ENSG00000109118	ENSG00000109118:27235801-27235899:target	0.172174558373;0.0541753924238;-0.203407489114	0.431664772419;1.00973656733e-13;0.890394936761	0.749;0.025;0.223	0.917;0.083;0.025	s|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr17	-	27234690-27235801;27234012-27235801;27235800-27235801	27233874-27234012;27234608-27234690;27234691-27235800;27235801-27235899	;;;	;;;	(27234691, 27235800)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/51_T4_N_T4_R.deltapsi_quantify_deltapsi.html#PHF12
ZNF32	ENSG00000169740	ENSG00000169740:44144250-44144304:target	0.263920950641;-0.263920950641	0.998846310332;0.998846310332	0.718;0.282	0.975;0.025	s|1e1.2o2|i	False	False	False	1	2	1	chr10	-	44141650-44144250;44144249-44144250	44141406-44141723;44144153-44144249;44144250-44144304	;;	;;	(44144153, 44144249)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/139_T4_N_T4_R.deltapsi_quantify_deltapsi.html#ZNF32
TINF2	ENSG00000092330	ENSG00000092330:24711347-24711548:target	-0.18067652333;2.86807315431e-11;0.217729084157;-1.78791313398e-06;-0.00323589550618	0.533841521237;4.69812437153e-18;0.812488211623;4.70365333394e-18;1.25656439207e-05	0.469;0.025;0.236;0.025;0.276	0.289;0.025;0.449;0.025;0.247	s|1e1.2o3|1e1.3o3|1e2.1o1|1e3.1o1|i	False	True	True	4	4	1	chr14	-	24711200-24711347;24711127-24711347;24710982-24711347;24710081-24711347;24711346-24711347	24709809-24710081;24710881-24710982;24711096-24711283;24711096-24711283;24711284-24711346;24711347-24711548	;;;;;	;;;;;	(24711284, 24711346)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/27_T4_N_T4_R.deltapsi_quantify_deltapsi.html#TINF2
TINF2	ENSG00000092330	ENSG00000092330:24710881-24710982:source	0.226548286919;-0.226548286919	0.842478702556;0.842478702556	0.272;0.728	0.494;0.506	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr14	-	24710982-24711347;24710982-24711096	24710881-24710982;24711096-24711283;24711347-24711548	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/27_T4_N_T4_R.deltapsi_quantify_deltapsi.html#TINF2
SUPT6H	ENSG00000109111	ENSG00000109111:26997926-26998249:source	0.0104021122657;0.235940438054;-0.27135571411	2.43791009411e-13;0.901533250604;0.980203356084	0.026;0.307;0.664	0.067;0.538;0.399	s|1e1.1o1|1e2.1o2|i	False	False	True	2	3	1	chr17	+	26998249-26999008;26998249-27000389;26998249-26998250	26997926-26998249;26998250-26999007;26999008-26999018;27000389-27000636	;;;	;;;	(26998250, 26999007)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/50_T4_N_T4_R.deltapsi_quantify_deltapsi.html#SUPT6H
SUPT6H	ENSG00000109111	ENSG00000109111:27000389-27000636:target	-0.183859908868;0.215098831449;-0.00229067978014;0.000766198610961	0.510276345602;0.91049836368;8.58519279387e-18;9.49920311641e-09	0.339;0.118;0.047;0.498	0.160;0.328;0.025;0.504	t|1e0|1e1.1o1|1e2.1o1|1e3.1o1|2e0|i	False	True	True	3	4	1	chr17	+	26989360-27000389;26998249-27000389;26999876-27000389;27000388-27000389	26989109-26989360;26997926-26998249;26999775-26999876;26999877-27000388;27000389-27000636	;;;;	;;;;	(26999877, 27000388)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/50_T4_N_T4_R.deltapsi_quantify_deltapsi.html#SUPT6H
TBL1XR1	ENSG00000177565	ENSG00000177565:176782708-176782810:source	4.49445184919e-11;6.53430169896e-14;-0.224691486284;-0.00066222670104;0.204077712064;-0.00327837886573;6.53430169896e-14;0.00858592589046;0.00403966822874	4.69812493774e-18;4.69812431367e-18;0.866213075868;5.82275233698e-18;0.79058444564;1.02170428378e-09;4.69812431367e-18;0.000362232050331;2.73429510693e-15	0.025;0.025;0.374;0.035;0.083;0.113;0.025;0.346;0.032	0.025;0.025;0.155;0.025;0.282;0.088;0.025;0.397;0.061	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o2|1e7.1o1|1e8.1o1|1e9.1o1	False	False	True	9	10	1	chr3	-	176782810-176914909;176782810-176914128;176782810-176816254;176782810-176808939;176782810-176804753;176782810-176797615;176782810-176796420;176782810-176795178;176782810-176792655	176782708-176782810;176792655-176792665;176795178-176795210;176796420-176796566;176797242-176797733;176804753-176804829;176808939-176808968;176816254-176816329;176914128-176914272;176914909-176915261	;;;;;;;;;	;;;;;;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/148_T4_N_T4_R.deltapsi_quantify_deltapsi.html#TBL1XR1
CSE1L	ENSG00000124207	ENSG00000124207:47710677-47710823:source	0.219824455939;-0.224135383837;0.000388088520911	0.830689177046;0.89435908058;1.18391586678e-06	0.244;0.375;0.381	0.458;0.157;0.385	s|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr20	+	47710823-47711015;47710823-47711269;47710823-47710824	47710677-47710823;47710824-47711014;47711015-47711151;47711269-47711500	;;;	;;;	(47710824, 47711014)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/72_T4_N_T4_R.deltapsi_quantify_deltapsi.html#CSE1L
CSE1L	ENSG00000124207	ENSG00000124207:47711269-47711500:target	-0.304977966986;0.304977966986	0.990694752207;0.990694752207	0.621;0.379	0.324;0.676	t|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr20	+	47710823-47711269;47711151-47711269	47710677-47710823;47711015-47711151;47711269-47711500	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/72_T4_N_T4_R.deltapsi_quantify_deltapsi.html#CSE1L
SLC2A3	ENSG00000059804	ENSG00000059804:8077954-8078544:target	0.319841515668;-0.319841515668	0.997865232409;0.997865232409	0.482;0.518	0.794;0.206	s|1e1.1o1|2e0|i	True	False	False	1	2	1	chr12	-	8077107-8078440;8077953-8077954	8077006-8077107;8077108-8077953;8077954-8078544	;;	;;	(8077108, 8077953)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/10_T4_N_T4_R.deltapsi_quantify_deltapsi.html#SLC2A3
PIP4K2C	ENSG00000166908	ENSG00000166908:57994107-57994220:source	0.214212714051;-0.214212714051	0.811852624137;0.811852624137	0.766;0.234	0.975;0.025	s|1e0|2e1.1o1|i	True	False	False	1	2	1	chr12	+	57994220-57994594;57994220-57994221	57994107-57994220;57994221-57994593;57994594-57994861	;;	;;	(57994221, 57994593)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/133_T4_N_T4_R.deltapsi_quantify_deltapsi.html#PIP4K2C
PIP4K2C	ENSG00000166908	ENSG00000166908:57994594-57994861:target	0.227806723884;-0.227806723884	0.893886416427;0.893886416427	0.753;0.247	0.975;0.025	t|1e1.2o2|i	False	False	False	1	2	1	chr12	+	57994220-57994594;57994593-57994594	57994107-57994220;57994221-57994593;57994594-57994861	;;	;;	(57994221, 57994593)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/133_T4_N_T4_R.deltapsi_quantify_deltapsi.html#PIP4K2C
DHX16	ENSG00000204560	ENSG00000204560:30638187-30638243:target	0.236637995047;-0.236637995047	0.927386587024;0.927386587024	0.079;0.921	0.310;0.690	s|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr6	-	30635985-30638187;30633510-30638187	30633256-30633510;30635975-30635985;30638187-30638243	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/169_T4_N_T4_R.deltapsi_quantify_deltapsi.html#DHX16
C6orf136	ENSG00000204564	ENSG00000204564:30620388-30620526:source	0.284647307325;4.34068794766e-08;-0.283191096114	0.999790132042;4.69819989413e-18;0.999750931394	0.697;0.025;0.301	0.975;0.025;0.025	s|1e0|2e1.1o1|3e1.1o1|4e0|i	True	True	False	2	2	1	chr6	+	30620494-30620579;30620505-30620579;30620526-30620527	30620388-30620526;30620527-30620578;30620579-30620987;30620579-30620987	;;;	;;;	(30620527, 30620578)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/169_T4_N_T4_R.deltapsi_quantify_deltapsi.html#C6orf136
C6orf136	ENSG00000204564	ENSG00000204564:30620579-30620987:target	-6.50877998883e-07;0.277863560468;2.65447449086e-08;-0.264559578698	4.69932008569e-18;0.999593093541;4.69817056274e-18;0.9981918992	0.025;0.704;0.025;0.283	0.025;0.975;0.025;0.025	t|1e1.1o1|1e2.2o4|1e2.3o4|i	True	False	True	3	3	1	chr6	+	30619243-30620579;30620494-30620579;30620505-30620579;30620578-30620579	30619161-30619243;30620388-30620526;30620388-30620526;30620527-30620578;30620579-30620987	;;;;	;;;;	(30620527, 30620578)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/169_T4_N_T4_R.deltapsi_quantify_deltapsi.html#C6orf136
DNAJC21	ENSG00000168724	ENSG00000168724:34953631-34954296:target	0.224489880678;-0.224489880678	0.96355673674;0.96355673674	0.756;0.244	0.975;0.025	t|1e0|2e1.1o1|i	False	True	False	1	2	1	chr5	+	34950447-34954031;34953630-34953631	34950275-34950447;34952849-34953630;34953631-34954296	;;	;;	(34952849, 34953630)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/137_T4_N_T4_R.deltapsi_quantify_deltapsi.html#DNAJC21
MADD	ENSG00000110514	ENSG00000110514:47295378-47295527:target	1.71376050501e-07;-0.0435053941798;-0.15968965712;-0.00315323764569;0.245869940725;2.0701124624e-11	4.69841980916e-18;2.8592637224e-16;0.341248130201;1.83665822433e-16;0.946487775452;4.69812434732e-18	0.025;0.075;0.353;0.074;0.492;0.025	0.025;0.025;0.194;0.047;0.732;0.025	t|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2|1e4.1o1|1e5.1o1	True	False	True	6	6	0	chr11	+	47290834-47295378;47291195-47295378;47291301-47295378;47291457-47295378;47291797-47295378;47293881-47295378	47290712-47290834;47290927-47291195;47291223-47291457;47291223-47291457;47291699-47291797;47293795-47293881;47295378-47295527	;;;;;;	;;;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/52_T4_N_T4_R.deltapsi_quantify_deltapsi.html#MADD
WDR91	ENSG00000105875	ENSG00000105875:134882745-134882903:target	-0.00211661755579;0.51364814596;-0.464842938108	3.63707155749e-10;0.999999999997;0.999999999999	0.048;0.472;0.478	0.027;0.973;0.025	s|1e1.2o2|1e2.1o2|i	False	False	True	2	3	1	chr7	-	134881871-134882745;134881089-134882745;134882744-134882745	134880896-134881089;134881796-134882021;134882022-134882744;134882745-134882903	;;;	;;;	(134882022, 134882744)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/44_T4_N_T4_R.deltapsi_quantify_deltapsi.html#WDR91
LATS1	ENSG00000131023	ENSG00000131023:149997691-149997873:source	0.216031332315;-0.216031332315	0.791303337029;0.791303337029	0.679;0.321	0.890;0.110	t|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr6	-	149997873-150001011;149997873-149999818	149997691-149997873;149999818-149999881;150001011-150001593	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/81_T4_N_T4_R.deltapsi_quantify_deltapsi.html#LATS1
LATS1	ENSG00000131023	ENSG00000131023:150022915-150023490:source	-0.22896753673;3.55784520648e-09;0.228381626045	0.834348654042;4.69813044188e-18;0.831339697798	0.688;0.025;0.311	0.464;0.025;0.535	t|1e0|2e1.1o1|2e2.1o1|2e3.1o1|3e0	False	True	True	3	4	1	chr6	-	150023402-150038985;150023402-150037343;150023402-150024997	150022915-150023490;150024997-150025451;150037343-150037561;150038985-150039392	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/81_T4_N_T4_R.deltapsi_quantify_deltapsi.html#LATS1
LATS1	ENSG00000131023	ENSG00000131023:150038985-150039392:target	0.217751876359;-0.190440375238;-9.1011525258e-05	0.780600328477;0.608753190813;4.85335640173e-18	0.313;0.657;0.027	0.526;0.467;0.025	s|1e1.1o1|1e2.2o3|1e3.1o1	False	False	True	3	4	1	chr6	-	150025451-150038985;150023402-150038985;150016357-150038985	150016210-150016357;150022915-150023490;150024997-150025451;150038985-150039392	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/81_T4_N_T4_R.deltapsi_quantify_deltapsi.html#LATS1
TRADD	ENSG00000102871	ENSG00000102871:67190413-67190584:source	0.306771287076;-0.306771287076	0.999994921181;0.999994921181	0.676;0.324	0.975;0.025	t|1e0|2e0|2e1.1o1|i	False	True	False	1	2	1	chr16	-	67190571-67193741;67190584-67190585	67190413-67190584;67190585-67193740;67193741-67194201	;;	;;	(67190585, 67193740)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/36_T4_N_T4_R.deltapsi_quantify_deltapsi.html#TRADD
THUMPD3	ENSG00000134077	ENSG00000134077:9406700-9407004:source	-0.054308518419;-0.407656504645;0.46200323383	1.29666545386e-05;0.999999630052;1.0	0.095;0.904;0.025	0.025;0.506;0.475	s|1e0|2e1.1o1|3e2.1o1|i	True	False	True	2	3	1	chr3	+	9406963-9407074;9407004-9408592;9407004-9407005	9406700-9407004;9407005-9407073;9407074-9407120;9408592-9408669	;;;	;;;	(9407005, 9407073)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/85_T4_N_T4_R.deltapsi_quantify_deltapsi.html#THUMPD3
PTPN7	ENSG00000143851	ENSG00000143851:202126867-202126951:source	-0.000604520495409;-0.00367545136248;0.359560996902;5.0545735984e-06;-0.3043758515	4.39413965076e-16;3.67828064636e-07;0.999994118214;4.70679648564e-18;0.999999999972	0.075;0.224;0.370;0.025;0.322	0.066;0.196;0.721;0.025;0.025	t|1e1.1o1|1e2.1o1|1e3.1o2|2e3.1o2|i	True	True	True	4	4	1	chr1	-	202126951-202129673;202126951-202128409;202126951-202127246;202126948-202127246;202126951-202126952	202126867-202126951;202126952-202127091;202127092-202127697;202127092-202127697;202128409-202129119;202129673-202129772	;;;;;	;;;;;	(202126952, 202127091)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/105_T4_N_T4_R.deltapsi_quantify_deltapsi.html#PTPN7
PTPN7	ENSG00000143851	ENSG00000143851:202127092-202127697:target	0.365248464672;8.70429968671e-05;3.97715285872e-10;-0.345752875625	0.999999968624;1.22714030765e-17;4.69812499424e-18;0.999999999954	0.617;0.025;0.025;0.362	0.973;0.027;0.025;0.025	s|1e0|1e1.1o2|1e1.2o2|1e2.3o3|2e0|i	True	True	True	3	3	1	chr1	-	202126951-202127246;202126948-202127246;202122938-202127246;202127091-202127092	202122853-202122978;202126867-202126951;202126867-202126951;202126952-202127091;202127092-202127697	;;;;	;;;;	(202126952, 202127091)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/105_T4_N_T4_R.deltapsi_quantify_deltapsi.html#PTPN7
RIC8A	ENSG00000177963	ENSG00000177963:211199-211349:source	0.201526946145;-9.39866755337e-06;-0.00519621928316;-0.147185708935	0.705314436185;8.51665758368e-17;1.23076650578e-11;0.24621462685	0.563;0.028;0.090;0.308	0.760;0.028;0.049;0.159	s|1e1.1o3|1e1.3o3|1e2.2o2|i	False	True	True	3	3	1	chr11	+	211349-212416;211349-212586;211349-212615;211349-211350	211199-211349;211350-212309;212416-212591;212416-212591;212597-212724	;;;;	;;;;	(211350, 212309)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/148_T4_N_T4_R.deltapsi_quantify_deltapsi.html#RIC8A
RARA	ENSG00000131759	ENSG00000131759:38508162-38508322:target	0.000364053408615;0.256321693991;3.61844528153e-14;-0.228287997291	5.95674920147e-18;0.987631573181;4.69812431187e-18;0.987365157767	0.028;0.715;0.025;0.248	0.034;0.965;0.025;0.025	t|1e1.2o2|1e2.2o2|1e3.1o1|i	False	False	True	3	4	1	chr17	+	38487648-38508162;38506177-38508162;38507783-38508162;38508161-38508162	38487109-38487648;38506036-38506177;38507639-38507783;38507784-38508161;38508162-38508322	;;;;	;;;;	(38507784, 38508161)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/82_T4_N_T4_R.deltapsi_quantify_deltapsi.html#RARA
STYX	ENSG00000198252	ENSG00000198252:53196898-53196928:source	-0.101604147126;-0.1542512281;0.297454838934	0.160111327182;0.255314598957;0.983289645217	0.252;0.185;0.563	0.115;0.031;0.853	s|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr14	+	53196928-53197177;53196928-53211570;53196928-53196929	53196898-53196928;53196929-53197176;53197177-53197249;53211570-53211602	;;;	;;;	(53196929, 53197176)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/165_T4_N_T4_R.deltapsi_quantify_deltapsi.html#STYX
STYX	ENSG00000198252	ENSG00000198252:53211570-53211602:target	-0.0419323216831;-0.138784473163;0.237285688738	3.37418312854e-06;0.283825003199;0.889899192218	0.104;0.845;0.049	0.028;0.692;0.281	t|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	1	chr14	+	53196928-53211570;53197249-53211570;53201596-53211570	53196898-53196928;53197177-53197249;53201456-53201596;53211570-53211602	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/165_T4_N_T4_R.deltapsi_quantify_deltapsi.html#STYX
RNF44	ENSG00000146083	ENSG00000146083:175959367-175959517:source	0.210358371088;-0.00154092405961;-0.00898539455968;7.85802420518e-16;-0.118829107884	0.792777926882;1.75413465547e-09;3.53898487833e-07;4.69812431181e-18;1.5683642447e-05	0.390;0.227;0.237;0.025;0.141	0.595;0.211;0.193;0.025;0.025	t|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1|i	True	False	True	4	4	1	chr5	-	175959517-175964732;175959517-175963941;175959517-175963464;175959517-175962997;175959517-175959518	175959367-175959517;175959518-175962996;175962997-175963331;175963464-175964421;175963464-175964421;175964732-175965026	;;;;;	;;;;;	(175959518, 175962996)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/107_T4_N_T4_R.deltapsi_quantify_deltapsi.html#RNF44
IRF9	ENSG00000213928	ENSG00000213928:24635331-24635774:target	0.403482347003;-0.403482347003	1.0;1.0	0.582;0.418	0.975;0.025	t|1e1.2o2|i	False	False	False	1	2	1	chr14	+	24635171-24635331;24635330-24635331	24634968-24635171;24635172-24635330;24635331-24635774	;;	;;	(24635172, 24635330)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/172_T4_N_T4_R.deltapsi_quantify_deltapsi.html#IRF9
IRF9	ENSG00000213928	ENSG00000213928:24634968-24635171:source	0.367544871198;-0.367544871198	1.0;1.0	0.617;0.383	0.975;0.025	s|1e0|2e1.1o1|i	True	False	False	1	2	1	chr14	+	24635171-24635331;24635171-24635172	24634968-24635171;24635172-24635330;24635331-24635774	;;	;;	(24635172, 24635330)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/172_T4_N_T4_R.deltapsi_quantify_deltapsi.html#IRF9
CSNK1E	ENSG00000213923	ENSG00000213923:38689909-38690254:target	0.338078273891;-0.338078273891	0.999999997645;0.999999997645	0.645;0.355	0.975;0.025	s|1e1.1o1|2e0|i	True	False	False	1	2	1	chr22	-	38689325-38690115;38689908-38689909	38688915-38689325;38689326-38689908;38689909-38690254	;;	;;	(38689326, 38689908)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/172_T4_N_T4_R.deltapsi_quantify_deltapsi.html#CSNK1E
CSNK1E	ENSG00000213923	ENSG00000213923:38689909-38690254:source	-0.265164618188;0.265164618188	0.99840633002;0.99840633002	0.975;0.025	0.716;0.284	t|1e1.1o1|i	False	False	False	1	2	1	chr22	-	38690254-38690348;38690254-38690255	38689909-38690254;38690255-38690347;38690348-38690540	;;	;;	(38690255, 38690347)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/172_T4_N_T4_R.deltapsi_quantify_deltapsi.html#CSNK1E
CSNK1E	ENSG00000213923	ENSG00000213923:38688915-38689325:source	0.381573703159;-0.381573703159	1.0;1.0	0.603;0.397	0.975;0.025	t|1e1.1o2|i	False	False	False	1	2	1	chr22	-	38689325-38690115;38689325-38689326	38688915-38689325;38689326-38689908;38689909-38690254	;;	;;	(38689326, 38689908)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/172_T4_N_T4_R.deltapsi_quantify_deltapsi.html#CSNK1E
TFPT	ENSG00000105619	ENSG00000105619:54617818-54618080:source	0.413162898404;0.00308930347086;-0.424132991976	0.999995154778;1.658765616e-05;0.999999999996	0.492;0.072;0.439	0.895;0.103;0.025	t|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr19	-	54618080-54618627;54618080-54618420;54618080-54618081	54617818-54618080;54618081-54618419;54618420-54618454;54618627-54619055	;;;	;;;	(54618081, 54618419)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/43_T4_N_T4_R.deltapsi_quantify_deltapsi.html#TFPT
TFPT	ENSG00000105619	ENSG00000105619:54618627-54619055:target	0.267811480549;0.159213216097;-0.412937732307	0.946606608001;0.373865177152;1.0	0.453;0.120;0.428	0.714;0.284;0.025	s|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr19	-	54618080-54618627;54613504-54618627;54618626-54618627	54613434-54613504;54617818-54618080;54618455-54618626;54618627-54619055	;;;	;;;	(54618455, 54618626)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/43_T4_N_T4_R.deltapsi_quantify_deltapsi.html#TFPT
MTO1	ENSG00000135297	ENSG00000135297:74171518-74171794:source	-0.235508205541;0.235508205541	0.841927211432;0.841927211432	0.787;0.213	0.556;0.444	s|1e1.1o2|i	False	False	False	1	2	1	chr6	+	74171794-74175932;74171794-74171795	74171518-74171794;74171795-74171865;74175932-74176131	;;	;;	(74171795, 74171865)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/88_T4_N_T4_R.deltapsi_quantify_deltapsi.html#MTO1
TPP1	ENSG00000166340	ENSG00000166340:6637236-6637335:source	3.56600659316e-09;0.268652066169;-0.267473964938	4.69813047182e-18;0.999329622964;0.999227933468	0.025;0.713;0.286	0.025;0.975;0.025	t|1e0|2e1.2o3|3e1.3o3|i	True	True	False	2	2	1	chr11	-	6637305-6637546;6637300-6637541;6637335-6637336	6637236-6637335;6637336-6637540;6637541-6637734;6637541-6637734	;;;	;;;	(6637336, 6637540)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/132_T4_N_T4_R.deltapsi_quantify_deltapsi.html#TPP1
PVT1	ENSG00000249859	ENSG00000249859:128903116-128903244:source	0.383573700778;-0.443622335947;0.0113594366894	0.999956415795;0.999999813134;9.2436122632e-05	0.254;0.624;0.122	0.628;0.191;0.181	s|1e0|2e0|3e0|4e0|5e0|6e1.1o1|6e2.1o1|6e3.1o4	True	False	True	3	4	0	chr8	+	128903244-128944711;128903244-128951754;128903244-129001408	128903116-128903244;128944711-128944941;128951754-128952700;129001408-129001537	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/178_T4_N_T4_R.deltapsi_quantify_deltapsi.html#PVT1
