#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	T4_N E(PSI)	T4_1 E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
CNOT2	ENSG00000111596	ENSG00000111596:70726178-70726626:target	6.76840989045e-10;0.0484138830313;-0.00454514299431;0.20278590752;6.76841153556e-10;-0.228968677123	5.86639912555e-18;0.000158699199802;7.00531382629e-06;0.696251871705;5.86639912554e-18;0.995621251161	0.025;0.031;0.309;0.400;0.025;0.248	0.025;0.117;0.283;0.598;0.025;0.025	t|1e0|2e1.1o1|2e2.4o4|2e3.2o3|2e4.3o4|3e4.3o4|i	True	True	True	5	5	1	chr12	+	70704797-70726547;70713144-70726547;70723350-70726547;70724249-70726547;70724249-70726571;70726177-70726178	70704743-70704797;70712804-70713144;70723203-70723413;70724067-70724671;70724067-70724671;70724672-70726177;70726178-70726626	;;;;;;	;;;;;;	(70724672, 70726177)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/60_T4_N_T4_1.deltapsi_quantify_deltapsi.html#CNOT2
CNOT2	ENSG00000111596	ENSG00000111596:70724067-70724671:target	0.285473464278;-0.285473464278	0.999999223452;0.999999223452	0.697;0.303	0.975;0.025	t|1e1.2o3|i	False	False	False	1	2	1	chr12	+	70723350-70724067;70724066-70724067	70723203-70723413;70723414-70724066;70724067-70724671	;;	;;	(70723414, 70724066)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/60_T4_N_T4_1.deltapsi_quantify_deltapsi.html#CNOT2
CNOT2	ENSG00000111596	ENSG00000111596:70723203-70723413:source	0.193284942408;-0.0163234726104;0.0105434164973;-0.165299008012	0.648637908384;3.34638252323e-05;5.57736706897e-07;0.232515015899	0.484;0.275;0.055;0.186	0.673;0.222;0.105;0.025	s|1e0|2e1.1o1|2e2.2o3|2e3.2o3|3e0|i	True	False	True	3	4	1	chr12	+	70723350-70724067;70723350-70726547;70723350-70729218;70723413-70723414	70723203-70723413;70723414-70724066;70724067-70724671;70726178-70726626;70728215-70729613	;;;;	;;;;	(70723414, 70724066)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/60_T4_N_T4_1.deltapsi_quantify_deltapsi.html#CNOT2
CNOT2	ENSG00000111596	ENSG00000111596:70724067-70724671:source	0.355299052172;4.1562063485e-07;-0.354358512298	0.999999999225;1.05380621864e-16;0.999999999858	0.629;0.025;0.371	0.975;0.025;0.025	s|1e0|2e0|3e1.2o3|3e1.3o3|4e0|i	True	True	False	2	2	1	chr12	+	70724249-70726547;70724249-70726571;70724671-70724672	70724067-70724671;70724672-70726177;70726178-70726626;70726178-70726626	;;;	;;;	(70724672, 70726177)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/60_T4_N_T4_1.deltapsi_quantify_deltapsi.html#CNOT2
KCTD13	ENSG00000174943	ENSG00000174943:29918284-29918429:source	0.490880147024;-0.490880147024	1.0;1.0	0.496;0.504	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr16	-	29918429-29922299;29918429-29918430	29918284-29918429;29918430-29919284;29922299-29922494	;;	;;	(29918430, 29919284)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/165_T4_N_T4_1.deltapsi_quantify_deltapsi.html#KCTD13
KMT2C	ENSG00000055609	ENSG00000055609:151851352-151851530:source	0.464692962923;5.82571973816e-08;-0.464099419396	1.0;5.86647273734e-18;1.0	0.522;0.025;0.477	0.975;0.025;0.025	t|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr7	-	151851530-151852995;151851530-151851994;151851530-151851531	151851352-151851530;151851531-151851993;151851994-151852090;151852995-151853142	;;;	;;;	(151851531, 151851993)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/11_T4_N_T4_1.deltapsi_quantify_deltapsi.html#KMT2C
KMT2C	ENSG00000055609	ENSG00000055609:151852995-151853142:target	0.340170280083;-0.340170280083	0.999999998484;0.999999998484	0.643;0.357	0.975;0.025	s|1e1.1o1|i	False	False	False	1	2	1	chr7	-	151851530-151852995;151852994-151852995	151851352-151851530;151852091-151852994;151852995-151853142	;;	;;	(151852091, 151852994)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/11_T4_N_T4_1.deltapsi_quantify_deltapsi.html#KMT2C
HSF1	ENSG00000185122	ENSG00000185122:145534085-145534935:target	0.324142827384;-0.324142827384	0.999999999476;0.999999999476	0.659;0.341	0.975;0.025	t|1e0|2e0|3e1.1o2|4e0|i	False	True	False	1	2	1	chr8	+	145533582-145534860;145534084-145534085	145533458-145533780;145533781-145534084;145534085-145534935	;;	;;	(145533781, 145534084)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/177_T4_N_T4_1.deltapsi_quantify_deltapsi.html#HSF1
HSF1	ENSG00000185122	ENSG00000185122:145533458-145533780:source	0.195622712457;0.0272940914985;-0.246498415632	0.662185722909;0.00118066750874;0.999709225321	0.570;0.168;0.265	0.761;0.238;0.025	s|1e1.3o4|1e2.1o1|2e0|i	True	False	True	2	3	1	chr8	+	145533582-145534860;145533582-145535007;145533780-145533781	145533458-145533780;145533781-145534084;145534085-145534935;145535007-145535068	;;;	;;;	(145533781, 145534084)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/177_T4_N_T4_1.deltapsi_quantify_deltapsi.html#HSF1
CTNNB1	ENSG00000168036	ENSG00000168036:41281151-41281227:target	0.000503651094077;0.654112002517;-0.65402108168	3.50637250003e-14;1.0;1.0	0.025;0.331;0.663	0.030;0.969;0.025	t|1e1.1o4|1e2.2o2|i	False	False	True	2	3	1	chr3	+	41278200-41281151;41280845-41281151;41281150-41281151	41278079-41278958;41280624-41280845;41280846-41281150;41281151-41281227	;;;	;;;	(41280846, 41281150)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/154_T4_N_T4_1.deltapsi_quantify_deltapsi.html#CTNNB1
CTNNB1	ENSG00000168036	ENSG00000168036:41280624-41280845:source	0.468200209453;0.0121977984968;1.0659209612e-09;-0.496937033789	1.0;1.19876118253e-05;5.86639962294e-18;1.0	0.389;0.099;0.025;0.510	0.846;0.152;0.025;0.025	s|1e0|2e1.1o1|2e2.1o1|2e3.1o1|i	True	False	True	3	4	1	chr3	+	41280845-41281151;41280845-41281310;41280845-41299823;41280845-41280846	41280624-41280845;41280846-41281150;41281151-41281227;41281310-41281936;41299823-41299975	;;;;	;;;;	(41280846, 41281150)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/154_T4_N_T4_1.deltapsi_quantify_deltapsi.html#CTNNB1
GPR171	ENSG00000174946	ENSG00000174946:150920891-150920988:target	-4.82016844725e-05;0.228861012193;-0.218530088684	5.17233531774e-17;0.818059880396;0.767437223146	0.026;0.414;0.565	0.025;0.639;0.349	s|1e1.1o2|1e1.2o2|1e2.1o1	False	True	True	3	3	1	chr3	-	150918788-150920891;150918784-150920891;150917226-150920891	150915619-150917226;150918696-150918788;150918696-150918788;150920891-150920988	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/165_T4_N_T4_1.deltapsi_quantify_deltapsi.html#GPR171
CENPT	ENSG00000102901	ENSG00000102901:67864808-67865261:target	0.00522626108396;0.284054062272;-0.287541309624	3.04022506588e-10;0.999391221169;0.999999991866	0.025;0.668;0.305	0.054;0.944;0.025	s|1e0|2e0|2e1.1o2|2e1.2o2|3e0|i	True	True	False	2	2	1	chr16	-	67864595-67865119;67864451-67865119;67864807-67864808	67864293-67864595;67864293-67864595;67864596-67864807;67864808-67865261	;;;	;;;	(67864596, 67864807)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/42_T4_N_T4_1.deltapsi_quantify_deltapsi.html#CENPT
TAZ	ENSG00000102125	ENSG00000102125:153646814-153647962:target	-0.0444271597049;0.315326661948;0.0693164869616;-0.0060252680671;7.56861133532e-11;-0.327263544144	6.18356275025e-17;0.999342939482;0.0157302841815;1.9388373751e-16;5.86639835704e-18;1.0	0.075;0.331;0.192;0.063;0.025;0.344	0.025;0.638;0.296;0.036;0.025;0.025	t|1e0|2e1.1o2|3e1.1o2|3e2.3o3|3e3.1o2|4e1.1o2|i	True	True	True	5	4	1	chrX	+	153641904-153646885;153641904-153647882;153642527-153647882;153646941-153647882;153641904-153647885;153646813-153646814	153641819-153642006;153641819-153642006;153641819-153642006;153642438-153642527;153642528-153646813;153646814-153647962	;;;;;	;;;;;	(153642528, 153646813)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/41_T4_N_T4_1.deltapsi_quantify_deltapsi.html#TAZ
TAZ	ENSG00000102125	ENSG00000102125:153641819-153642006:source	0.0472634230361;-0.0492755672032;0.23708347705;3.16296133745e-11;0.00110788153338;-0.254271864962	0.00469194968425;1.67206978507e-16;0.921052491896;5.86639830072e-18;3.95085188024e-11;0.999952807498	0.197;0.078;0.373;0.025;0.076;0.273	0.287;0.025;0.604;0.025;0.085;0.025	s|1e0|1e1.1o1|1e2.2o4|1e2.3o4|1e2.4o4|1e3.2o2|2e0|i	True	True	True	5	4	1	chrX	+	153641904-153642438;153641904-153646885;153641904-153647882;153641904-153647885;153641904-153648371;153642006-153642007	153641819-153642006;153642007-153642437;153642438-153642527;153646814-153647962;153646814-153647962;153646814-153647962;153648330-153648480	;;;;;;	;;;;;;	(153642007, 153642437)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/41_T4_N_T4_1.deltapsi_quantify_deltapsi.html#TAZ
TRBJ2-1	ENSG00000211764	ENSG00000211764:142498725-142498735:target	0.512460059903;-0.512460059903	1.0;1.0	0.475;0.525	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr7	+	142494098-142498725;142498724-142498725	142494049-142494098;142494099-142498724;142498725-142498735	;;	;;	(142494099, 142498724)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/195_T4_N_T4_1.deltapsi_quantify_deltapsi.html#TRBJ2-1
PHF12	ENSG00000109118	ENSG00000109118:27234608-27234690:source	0.000374315232763;0.225891762414;-0.204646452365	5.43414277315e-12;0.951241202868;0.927358703249	0.160;0.619;0.225	0.160;0.839;0.025	t|1e1.1o4|1e2.1o1|i	False	False	True	2	3	1	chr17	-	27234690-27237244;27234690-27235801;27234690-27234691	27234608-27234690;27234691-27235800;27235801-27235899;27236588-27237387	;;;	;;;	(27234691, 27235800)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/55_T4_N_T4_1.deltapsi_quantify_deltapsi.html#PHF12
PHF12	ENSG00000109118	ENSG00000109118:27235801-27235899:target	0.182599935649;0.0422872460773;-0.205053097864	0.558225156579;4.96384347863e-14;0.920997127275	0.746;0.025;0.225	0.924;0.075;0.025	s|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr17	-	27234690-27235801;27234012-27235801;27235800-27235801	27233874-27234012;27234608-27234690;27234691-27235800;27235801-27235899	;;;	;;;	(27234691, 27235800)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/55_T4_N_T4_1.deltapsi_quantify_deltapsi.html#PHF12
TINF2	ENSG00000092330	ENSG00000092330:24710223-24710322:source	-0.226905069375;0.226905069375	0.849802670689;0.849802670689	0.797;0.203	0.576;0.424	t|1e1.1o1|i	False	False	False	1	2	1	chr14	-	24710322-24710410;24710322-24710323	24710223-24710322;24710323-24710409;24710410-24710642	;;	;;	(24710323, 24710409)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/31_T4_N_T4_1.deltapsi_quantify_deltapsi.html#TINF2
SUPT6H	ENSG00000109111	ENSG00000109111:26997926-26998249:source	0.016478629069;0.631079444605;-0.657225175304	1.94745518381e-05;1.0;1.0	0.026;0.305;0.666	0.077;0.920;0.025	s|1e1.1o1|1e2.1o2|i	False	False	True	2	3	1	chr17	+	26998249-26999008;26998249-27000389;26998249-26998250	26997926-26998249;26998250-26999007;26999008-26999018;27000389-27000636	;;;	;;;	(26998250, 26999007)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/55_T4_N_T4_1.deltapsi_quantify_deltapsi.html#SUPT6H
SUPT6H	ENSG00000109111	ENSG00000109111:27000389-27000636:target	0.122662232577;0.362144505163;0.000611429760812;-0.48944869086	0.191356877362;0.999999564284;4.30338582975e-12;1.0	0.339;0.116;0.045;0.502	0.478;0.470;0.050;0.025	t|1e0|1e1.1o1|1e2.1o1|1e3.1o1|2e0|i	False	True	True	3	4	1	chr17	+	26989360-27000389;26998249-27000389;26999876-27000389;27000388-27000389	26989109-26989360;26997926-26998249;26999775-26999876;26999877-27000388;27000389-27000636	;;;;	;;;;	(26999877, 27000388)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/55_T4_N_T4_1.deltapsi_quantify_deltapsi.html#SUPT6H
ZNF316	ENSG00000205903	ENSG00000205903:6681456-6681593:source	0.441375644403;-0.441375644403	0.999999999999;0.999999999999	0.545;0.455	0.975;0.025	s|1e1.1o2|i	False	False	False	1	2	1	chr7	+	6681593-6682013;6681593-6681594	6681456-6681593;6681594-6682012;6682013-6682395	;;	;;	(6681594, 6682012)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/194_T4_N_T4_1.deltapsi_quantify_deltapsi.html#ZNF316
ZNF316	ENSG00000205903	ENSG00000205903:6682013-6682395:target	0.481995662739;-0.481995662739	1.0;1.0	0.505;0.495	0.975;0.025	t|1e1.1o1|2e0|i	False	True	False	1	2	1	chr7	+	6681593-6682013;6682012-6682013	6681456-6681593;6681594-6682012;6682013-6682395	;;	;;	(6681594, 6682012)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/194_T4_N_T4_1.deltapsi_quantify_deltapsi.html#ZNF316
CSE1L	ENSG00000124207	ENSG00000124207:47710677-47710823:source	0.131732799557;0.240545914325;-0.364445427086	0.229423767652;0.907724135231;1.0	0.243;0.376;0.380	0.388;0.611;0.025	s|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr20	+	47710823-47711015;47710823-47711269;47710823-47710824	47710677-47710823;47710824-47711014;47711015-47711151;47711269-47711500	;;;	;;;	(47710824, 47711014)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/80_T4_N_T4_1.deltapsi_quantify_deltapsi.html#CSE1L
SLC2A3	ENSG00000059804	ENSG00000059804:8082100-8082651:source	0.20447674076;-0.20447674076	0.878555250235;0.878555250235	0.776;0.224	0.975;0.025	t|1e0|2e0|3e1.2o2|i	False	True	False	1	2	1	chr12	-	8082467-8083076;8082651-8082652	8082100-8082651;8082652-8083075;8083076-8083238	;;	;;	(8082652, 8083075)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/12_T4_N_T4_1.deltapsi_quantify_deltapsi.html#SLC2A3
SLC2A3	ENSG00000059804	ENSG00000059804:8077006-8077107:source	0.275288186868;-0.275288186868	0.999589106209;0.999589106209	0.707;0.293	0.975;0.025	t|1e1.1o2|i	False	False	False	1	2	1	chr12	-	8077107-8078440;8077107-8077108	8077006-8077107;8077108-8077953;8077954-8078544	;;	;;	(8077108, 8077953)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/12_T4_N_T4_1.deltapsi_quantify_deltapsi.html#SLC2A3
SLC2A3	ENSG00000059804	ENSG00000059804:8083076-8083238:target	0.332152773321;0.000336397602538;-0.306567585476	0.999999999962;6.29898350318e-18;1.0	0.647;0.025;0.324	0.971;0.029;0.025	s|1e0|2e1.3o3|2e2.1o1|i	True	False	True	2	3	1	chr12	-	8082467-8083076;8078544-8083076;8083075-8083076	8077954-8078544;8082100-8082651;8082652-8083075;8083076-8083238	;;;	;;;	(8082652, 8083075)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/12_T4_N_T4_1.deltapsi_quantify_deltapsi.html#SLC2A3
SLC2A3	ENSG00000059804	ENSG00000059804:8077954-8078544:target	0.505617440691;-0.505617440691	1.0;1.0	0.482;0.518	0.975;0.025	s|1e1.1o1|2e0|i	True	False	False	1	2	1	chr12	-	8077107-8078440;8077953-8077954	8077006-8077107;8077108-8077953;8077954-8078544	;;	;;	(8077108, 8077953)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/12_T4_N_T4_1.deltapsi_quantify_deltapsi.html#SLC2A3
MPI	ENSG00000178802	ENSG00000178802:75182346-75182542:source	1.13589264738e-07;0.207371034612;1.08395974729e-07;1.02999676624e-07;-0.0393779196579;-0.120661999887	2.46243673889e-17;0.773490171338;2.46243722858e-17;2.46243775575e-17;4.8616594609e-09;0.06480195127	0.025;0.726;0.025;0.025;0.084;0.173	0.025;0.928;0.025;0.025;0.027;0.043	s|1e1.1o5|1e1.2o5|1e1.4o5|1e1.5o5|1e2.1o2|2e1.2o5	True	True	True	6	3	0	chr15	+	75182430-75182779;75182430-75182868;75182430-75182894;75182430-75182897;75182430-75183720;75182542-75182868	75182346-75182542;75182779-75183314;75182779-75183314;75182779-75183314;75182779-75183314;75182779-75183314;75183720-75183920	;;;;;;	;;;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/169_T4_N_T4_1.deltapsi_quantify_deltapsi.html#MPI
DNAJC21	ENSG00000168724	ENSG00000168724:34953631-34954296:target	0.222297582154;-0.222297582154	0.952450739258;0.952450739258	0.758;0.242	0.975;0.025	t|1e0|2e1.1o1|i	False	True	False	1	2	1	chr5	+	34950447-34954031;34953630-34953631	34950275-34950447;34952849-34953630;34953631-34954296	;;	;;	(34952849, 34953630)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/156_T4_N_T4_1.deltapsi_quantify_deltapsi.html#DNAJC21
MADD	ENSG00000110514	ENSG00000110514:47311418-47311620:target	0.220556577149;-0.220556577149	0.956675547042;0.956675547042	0.760;0.240	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr11	+	47311044-47311418;47311417-47311418	47310942-47311044;47311045-47311417;47311418-47311620	;;	;;	(47311045, 47311417)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/57_T4_N_T4_1.deltapsi_quantify_deltapsi.html#MADD
MADD	ENSG00000110514	ENSG00000110514:47295378-47295527:target	-4.69340517601e-10;-0.0458997671502;-0.191226824523;-0.0192607761758;0.296666603244;1.97661952806e-10	5.86639934892e-18;1.71525393015e-16;0.621242711594;4.54820698695e-17;0.997622116072;5.86639851297e-18	0.025;0.076;0.355;0.074;0.489;0.025	0.025;0.025;0.168;0.030;0.779;0.025	t|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2|1e4.1o1|1e5.1o1	True	False	True	6	6	0	chr11	+	47290834-47295378;47291195-47295378;47291301-47295378;47291457-47295378;47291797-47295378;47293881-47295378	47290712-47290834;47290927-47291195;47291223-47291457;47291223-47291457;47291699-47291797;47293795-47293881;47295378-47295527	;;;;;;	;;;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/57_T4_N_T4_1.deltapsi_quantify_deltapsi.html#MADD
LATS1	ENSG00000131023	ENSG00000131023:149997691-149997873:source	0.226195423533;-0.226195423533	0.845478131454;0.845478131454	0.677;0.323	0.898;0.102	t|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr6	-	149997873-150001011;149997873-149999818	149997691-149997873;149999818-149999881;150001011-150001593	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/91_T4_N_T4_1.deltapsi_quantify_deltapsi.html#LATS1
UBL5	ENSG00000198258	ENSG00000198258:9939003-9939069:source	1.62867827379e-12;9.68300751643e-05;0.367618395113;1.77620349709e-12;-0.344686172894	5.86639826236e-18;5.99018455489e-18;0.999999945572;5.86639826255e-18;1.0	0.025;0.025;0.612;0.025;0.361	0.025;0.026;0.970;0.025;0.025	s|1e1.1o1|1e2.1o1|2e1.1o1|2e3.1o1|i	True	True	True	4	4	1	chr19	+	9939065-9939268;9939065-9939513;9939069-9939268;9939069-9940641;9939069-9939070	9939003-9939069;9939070-9939267;9939268-9939481;9939268-9939481;9939513-9939669;9940641-9940791	;;;;;	;;;;;	(9939070, 9939267)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/187_T4_N_T4_1.deltapsi_quantify_deltapsi.html#UBL5
UBL5	ENSG00000198258	ENSG00000198258:9939268-9939481:target	6.71365453711e-12;0.252902522977;-0.245099337334	5.86639826886e-18;0.998301925633;0.993571168945	0.025;0.728;0.264	0.025;0.975;0.025	t|1e1.1o2|1e1.2o2|i	True	False	False	2	2	1	chr19	+	9939065-9939268;9939069-9939268;9939267-9939268	9939003-9939069;9939003-9939069;9939070-9939267;9939268-9939481	;;;	;;;	(9939070, 9939267)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/187_T4_N_T4_1.deltapsi_quantify_deltapsi.html#UBL5
MAPK13	ENSG00000156711	ENSG00000156711:36106656-36106984:target	0.207957741808;-0.207957741808	0.895264512729;0.895264512729	0.772;0.228	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr6	+	36106557-36106656;36106655-36106656	36106479-36106557;36106558-36106655;36106656-36106984	;;	;;	(36106558, 36106655)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/131_T4_N_T4_1.deltapsi_quantify_deltapsi.html#MAPK13
MAPK13	ENSG00000156711	ENSG00000156711:36106479-36106557:source	0.23107641745;-0.23107641745	0.988768347629;0.988768347629	0.750;0.250	0.975;0.025	s|1e1.1o1|i	False	False	False	1	2	1	chr6	+	36106557-36106656;36106557-36106558	36106479-36106557;36106558-36106655;36106656-36106984	;;	;;	(36106558, 36106655)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/131_T4_N_T4_1.deltapsi_quantify_deltapsi.html#MAPK13
PTPN7	ENSG00000143851	ENSG00000143851:202126867-202126951:source	0.00594686769658;-0.000283697789986;0.304996583663;1.00236199343e-09;-0.303111986649	5.01739432467e-09;1.41300828647e-08;0.9987637639;5.86639970304e-18;0.999999999196	0.075;0.223;0.372;0.025;0.321	0.105;0.221;0.669;0.025;0.025	t|1e1.1o1|1e2.1o1|1e3.1o2|2e3.1o2|i	True	True	True	4	4	1	chr1	-	202126951-202129673;202126951-202128409;202126951-202127246;202126948-202127246;202126951-202126952	202126867-202126951;202126952-202127091;202127092-202127697;202127092-202127697;202128409-202129119;202129673-202129772	;;;;;	;;;;;	(202126952, 202127091)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/117_T4_N_T4_1.deltapsi_quantify_deltapsi.html#PTPN7
PTPN7	ENSG00000143851	ENSG00000143851:202127092-202127697:target	0.366863774719;-3.04270368397e-06;2.72831240328e-09;-0.345029658647	0.99999999998;5.8707942802e-18;5.8664017482e-18;0.999999999992	0.617;0.025;0.025;0.361	0.975;0.025;0.025;0.025	s|1e0|1e1.1o2|1e1.2o2|1e2.3o3|2e0|i	True	True	True	3	3	1	chr1	-	202126951-202127246;202126948-202127246;202122938-202127246;202127091-202127092	202122853-202122978;202126867-202126951;202126867-202126951;202126952-202127091;202127092-202127697	;;;;	;;;;	(202126952, 202127091)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/117_T4_N_T4_1.deltapsi_quantify_deltapsi.html#PTPN7
RIC8A	ENSG00000177963	ENSG00000177963:211199-211349:source	0.19878002447;0.0468645399814;0.0122138356175;-0.290167107094	0.682542429514;1.20445990069e-05;5.10575243458e-07;0.999999488547	0.563;0.028;0.089;0.308	0.758;0.106;0.136;0.025	s|1e1.1o3|1e1.3o3|1e2.2o2|i	False	True	True	3	3	1	chr11	+	211349-212416;211349-212586;211349-212615;211349-211350	211199-211349;211350-212309;212416-212591;212416-212591;212597-212724	;;;;	;;;;	(211350, 212309)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/168_T4_N_T4_1.deltapsi_quantify_deltapsi.html#RIC8A
RARA	ENSG00000131759	ENSG00000131759:38508162-38508322:target	0.000245858192123;0.259722287568;5.93457154137e-12;-0.228533043092	6.87685859097e-18;0.992681563983;5.86639826787e-18;0.990868766996	0.028;0.715;0.025;0.248	0.031;0.968;0.025;0.025	t|1e1.2o2|1e2.2o2|1e3.1o1|i	False	False	True	3	4	1	chr17	+	38487648-38508162;38506177-38508162;38507783-38508162;38508161-38508162	38487109-38487648;38506036-38506177;38507639-38507783;38507784-38508161;38508162-38508322	;;;;	;;;;	(38507784, 38508161)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/92_T4_N_T4_1.deltapsi_quantify_deltapsi.html#RARA
