#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	Th1_p_A E(PSI)	Th1_p_r E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
THUMPD3	ENSG00000134077	ENSG00000134077:9404526-9405412:source	1.88137424614e-05;0.238254702937;0.0147416810437;-0.133181644024;-0.000740052109186;-0.0763373239836;1.88137424614e-05	8.26955464687e-07;0.734846169453;0.0159008031278;0.304075777004;0.0114577504274;0.227042749703;8.26955464687e-07	0.025;0.035;0.025;0.186;0.462;0.314;0.025	0.026;0.293;0.123;0.026;0.453;0.115;0.026	s|1e1.1o1|1e2.1o1|2e2.1o1|3e2.1o1|4e2.1o1|5e2.1o1|6e2.1o1	True	True	True	7	3	1	chr3	+	9404811-9405519;9404811-9406700;9404996-9406700;9405000-9406700;9405016-9406700;9405209-9406700;9405412-9406700	9404526-9405412;9405519-9405722;9406700-9407004;9406700-9407004;9406700-9407004;9406700-9407004;9406700-9407004;9406700-9407004	;;;;;;;	;;;;;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/29_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#THUMPD3
SSBP4	ENSG00000130511	ENSG00000130511:18541651-18541740:source	0.31316693571;-0.31316693571	0.943422628322;0.943422628322	0.545;0.455	0.856;0.144	s|1e1.1o1|1e2.2o2	False	False	True	2	3	0	chr19	+	18541740-18542163;18541740-18542457	18541651-18541740;18542163-18542228;18542455-18542516	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/26_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#SSBP4
ABHD3	ENSG00000158201	ENSG00000158201:19239131-19239304:source	2.30579961738e-05;0.309966202342;-0.315149965125	1.54472175549e-07;0.857181610364;0.868438645898	0.025;0.452;0.542	0.026;0.781;0.211	t|1e1.1o2|1e2.1o3|1e2.3o3	True	False	True	3	3	0	chr18	-	19239304-19282277;19239304-19244079;19239304-19243639	19239131-19239304;19243639-19244495;19243639-19244495;19281237-19282459	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/41_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#ABHD3
MAP2K4	ENSG00000065559	ENSG00000065559:11998892-11999011:target	-0.167216570602;-0.0024247435845;-1.09657462037e-05;0.255835953138	0.444935733591;0.000269661733526;9.60724668338e-08;0.846836876688	0.204;0.070;0.026;0.720	0.025;0.025;0.025;0.973	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|2e0	False	True	True	4	5	0	chr17	+	11924318-11998892;11958308-11998892;11973166-11998892;11984847-11998892	11924141-11924318;11958206-11958308;11972974-11973166;11984673-11984847;11998892-11999011	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/4_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#MAP2K4
ITSN2	ENSG00000198399	ENSG00000198399:24538001-24538093:source	-0.320415836738;0.320415836738	0.848988216642;0.848988216642	0.870;0.130	0.528;0.472	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr2	-	24538093-24550921;24538093-24544683	24538001-24538093;24544683-24544749;24550921-24550984	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/61_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#ITSN2
RNF8	ENSG00000112130	ENSG00000112130:37328222-37328350:source	2.51405592771e-05;0.233041724595;-0.233824255026	2.00725382437e-06;0.727865200177;0.731403130548	0.027;0.027;0.971	0.028;0.265;0.724	s|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	0	chr6	+	37328350-37329114;37328350-37336154;37328350-37336260	37328222-37328350;37329114-37329334;37336154-37336210;37336260-37336650	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/17_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#RNF8
PGPEP1	ENSG00000130517	ENSG00000130517:18466705-18466821:source	0.216907992241;-0.216907992241	0.633782361293;0.633782361293	0.624;0.376	0.914;0.086	s|1e1.1o3|1e2.1o2	False	False	True	2	3	0	chr19	+	18466821-18468193;18466821-18474201	18466705-18466821;18468193-18468667;18474201-18475152	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/26_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#PGPEP1
IRF1	ENSG00000125347	ENSG00000125347:131825084-131825337:target	1.8557591113e-08;-0.275205694718;1.8557591113e-08;0.27480934146	2.73848457639e-18;0.964743822119;2.73848457639e-18;0.964328605565	0.025;0.953;0.025;0.045	0.025;0.684;0.025;0.313	s|1e1.1o2|1e1.2o2|1e2.1o1|i	False	True	True	3	3	1	chr5	-	131823744-131825084;131823717-131825084;131822822-131825084;131825083-131825084	131822646-131822822;131823618-131823744;131823618-131823744;131824725-131825083;131825084-131825337	;;;;	;;;;	(131824725, 131825083)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/23_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#IRF1
RAD54L	ENSG00000085999	ENSG00000085999:46743744-46744145:target	-0.347294492453;0.347294492453	0.974910693488;0.974910693488	0.975;0.025	0.636;0.364	t|1e1.1o1|i	False	False	False	1	2	1	chr1	+	46743652-46743744;46743743-46743744	46743489-46743652;46743653-46743743;46743744-46744145	;;	;;	(46743653, 46743743)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/8_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#RAD54L
HNRNPA3	ENSG00000170144	ENSG00000170144:178081404-178081499:target	-0.244297150283;0.244297150283	0.790002577641;0.790002577641	0.939;0.061	0.695;0.305	t|1e1.1o1|i	False	False	False	1	2	1	chr2	+	178081320-178081404;178081403-178081404	178081231-178081320;178081321-178081403;178081404-178081499	;;	;;	(178081321, 178081403)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/51_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#HNRNPA3
HNRNPA3	ENSG00000170144	ENSG00000170144:178084134-178088686:target	6.77544571696e-06;-0.341726794847;-2.33209930155e-05;6.77720793404e-06;0.368786728811	2.48410391057e-09;0.968337920013;2.48398853867e-09;2.48410392338e-09;0.989896431105	0.025;0.837;0.026;0.025;0.126	0.025;0.503;0.025;0.025;0.485	t|1e1.1o2|2e1.2o2|3e1.2o2|3e2.5o6|i	True	True	True	4	3	1	chr2	+	178084039-178084134;178084042-178084136;178084042-178086788;178086704-178086788;178084133-178084134	178083975-178084042;178083975-178084042;178083975-178084042;178084043-178084133;178084134-178088686	;;;;	;;;;	(178084043, 178084133)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/51_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#HNRNPA3
HNRNPA3	ENSG00000170144	ENSG00000170144:178081231-178081320:source	-0.29914951347;2.72392512043e-05;0.293933176057	0.93715743847;5.48338920943e-08;0.928315661825	0.928;0.025;0.069	0.636;0.026;0.356	s|1e1.1o1|1e2.1o3|i	False	False	True	2	3	1	chr2	+	178081320-178081404;178081320-178081588;178081320-178081321	178081231-178081320;178081321-178081403;178081404-178081499;178081588-178081668	;;;	;;;	(178081321, 178081403)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/51_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#HNRNPA3
SHARPIN	ENSG00000179526	ENSG00000179526:145154153-145154333:target	0.214960513711;-0.000801277344741;-0.296456966974;0.00210234895278	0.612394311619;6.48149426676e-06;0.827426010884;0.00073591361507	0.492;0.047;0.457;0.025	0.786;0.028;0.132;0.072	s|1e0|2e0|3e1.1o2|3e1.2o2|3e2.1o2|4e0|i	True	True	True	3	3	1	chr8	-	145154108-145154180;145154102-145154180;145153897-145154180;145154152-145154153	145153769-145153897;145153984-145154108;145153984-145154108;145154109-145154152;145154153-145154333	;;;;	;;;;	(145154109, 145154152)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/55_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#SHARPIN
SHARPIN	ENSG00000179526	ENSG00000179526:145153984-145154108:source	0.417072005962;-0.00117279144122;-0.369170527588	0.99361561202;4.21129306484e-05;0.992956768322	0.554;0.056;0.390	0.962;0.032;0.029	t|1e1.3o4|2e1.3o4|i	True	True	False	2	2	1	chr8	-	145154108-145154180;145154102-145154180;145154108-145154109	145153984-145154108;145154109-145154152;145154153-145154333;145154153-145154333	;;;	;;;	(145154109, 145154152)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/55_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#SHARPIN
SRSF2	ENSG00000161547	ENSG00000161547:74731854-74732236:target	0.217733224948;-0.217733224948	0.723005356706;0.723005356706	0.474;0.526	0.700;0.300	s|1e1.1o2|i	False	False	False	1	2	1	chr17	-	74731240-74731854;74731853-74731854	74730659-74731240;74731744-74731853;74731854-74732236	;;	;;	(74731744, 74731853)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/44_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#SRSF2
ALKBH6	ENSG00000239382	ENSG00000239382:36501796-36501979:source	-0.215289870809;7.70829768306e-05;7.70829768306e-05;0.223815029112;-0.000687562982742	0.750069301176;1.12410062363e-05;1.12410062363e-05;0.744716678226;1.08520918344e-05	0.253;0.025;0.025;0.695;0.045	0.029;0.029;0.029;0.954;0.028	t|1e2.1o2|2e2.1o2|3e1.2o3|3e2.1o2|i	True	True	True	4	3	1	chr19	-	36501979-36502306;36501967-36502306;36501947-36503903;36501947-36502306;36501979-36501980	36501796-36501979;36501980-36502081;36502082-36502366;36502082-36502366;36502082-36502366;36503445-36504205	;;;;;	;;;;;	(36501980, 36502081)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/66_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#ALKBH6
MTO1	ENSG00000135297	ENSG00000135297:74190398-74190528:source	2.66406181844e-06;-0.0268890956825;-0.0408070054872;0.26405571974;-0.00108071410624	7.10943063744e-09;0.00540695124792;0.0710746993728;0.855247905293;3.23820207283e-08	0.025;0.124;0.207;0.609;0.047	0.025;0.034;0.084;0.879;0.025	s|1e0|2e1.1o2|2e1.2o2|2e2.1o4|2e2.2o4|2e3.1o1	True	True	True	5	4	0	chr6	+	74190528-74190720;74190528-74190724;74190528-74191752;74190528-74191763;74190528-74192172	74190398-74190528;74190720-74190839;74190720-74190839;74191752-74191967;74191752-74191967;74192172-74192343	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/29_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#MTO1
TBCK	ENSG00000145348	ENSG00000145348:107168296-107168879:source	-3.57035442623e-05;-0.404336524257;0.399917114298	2.8389068117e-06;0.993333727413;0.995698915229	0.028;0.968;0.027	0.027;0.573;0.417	t|1e0|2e1.1o1|2e2.1o2|3e0|i	False	True	True	2	3	1	chr4	-	107168444-107171575;107168444-107169402;107168879-107168880	107168296-107168879;107168880-107168979;107168980-107169463;107171575-107171635	;;;	;;;	(107168880, 107168979)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/36_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#TBCK
LY75	ENSG00000054219	ENSG00000054219:160761100-160761260:target	-0.267630335731;-5.99787544548e-05;0.276202051096	0.827338315191;3.88764663667e-06;0.846313028228	0.292;0.029;0.696	0.026;0.026;0.972	s|1e1.1o2|1e1.2o2|1e2.1o1	False	True	True	3	3	0	chr2	-	160760116-160761100;160759591-160761100;160755570-160761100	160755199-160755570;160758876-160760116;160758876-160760116;160761100-160761260	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/3_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#LY75
FGD5-AS1	ENSG00000225733	ENSG00000225733:14984291-14987661:source	-0.0900072829066;1.55252176895e-05;-0.00419958031353;0.000688733809161;0.209318354299;-0.0126371632688	0.179319547437;9.23090689047e-08;0.00178496050107;0.000167496716886;0.637474199306;0.00137647815269	0.187;0.025;0.171;0.056;0.469;0.116	0.039;0.026;0.117;0.072;0.736;0.039	t|1e1.1o1|1e2.1o1|1e3.1o3|1e3.2o3|1e3.3o3|i	True	False	True	5	4	1	chr3	-	14987661-14989520;14987661-14989246;14987661-14988621;14987661-14988617;14987661-14988594;14987661-14987662	14984291-14987661;14987662-14988593;14988594-14989014;14988594-14989014;14988594-14989014;14989246-14989400;14989520-14989931	;;;;;;	;;;;;;	(14987662, 14988593)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/65_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#FGD5-AS1
FGD5-AS1	ENSG00000225733	ENSG00000225733:14988594-14989014:target	-0.00514615004752;0.000737510576938;0.209155320048;-0.206639410692	0.00329553925924;0.000220748420836;0.641041593659;0.72819911214	0.182;0.059;0.493;0.266	0.122;0.077;0.759;0.044	s|1e1.1o1|2e1.1o1|3e1.1o1|i	True	True	False	3	2	1	chr3	-	14987661-14988621;14987661-14988617;14987661-14988594;14988593-14988594	14984291-14987661;14984291-14987661;14984291-14987661;14987662-14988593;14988594-14989014	;;;;	;;;;	(14987662, 14988593)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/65_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#FGD5-AS1
RRM2B	ENSG00000048392	ENSG00000048392:103244377-103244532:source	0.5297247551;-0.535820314258;0.000263523440361;-4.17160217892e-06	0.997556777697;0.999298265643;0.000147852122028;1.29542645103e-06	0.372;0.574;0.049;0.027	0.889;0.052;0.055;0.026	t|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1	True	False	True	4	4	0	chr8	-	103244532-103251055;103244532-103250787;103244532-103250669;103244532-103246953	103244377-103244532;103246953-103247073;103250669-103251025;103250669-103251025;103251055-103251346	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/2_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#RRM2B
FUT11	ENSG00000196968	ENSG00000196968:75532049-75532799:source	0.303555101834;-0.303555101834	0.823352323164;0.823352323164	0.546;0.454	0.878;0.122	s|1e1.1o3|1e1.2o3	False	True	False	2	2	0	chr10	+	75532799-75532948;75532799-75532952	75532049-75532799;75532948-75534881;75532948-75534881	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/59_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#FUT11
RAD21	ENSG00000164754	ENSG00000164754:117878825-117879230:source	-0.0350458898951;-0.063243130742;0.22006014217;1.85910602888e-05;1.85910602888e-05;1.85119393572e-05	0.0820874692604;0.00227958368042;0.684060219789;1.80259205054e-07;1.80259205054e-07;1.8026003891e-07	0.874;0.112;0.025;0.025;0.025;0.025	0.737;0.026;0.244;0.026;0.026;0.026	t|1e0|2e1.1o1|2e2.1o1|2e3.1o4|2e3.2o4|2e3.3o4|2e3.4o4	True	True	True	6	4	0	chr8	-	117879000-117886850;117879000-117886602;117879000-117886549;117879000-117886489;117879000-117886445;117879000-117886358	117878825-117879230;117886358-117886599;117886358-117886599;117886358-117886599;117886358-117886599;117886602-117886767;117886850-117887105	;;;;;;	;;;;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/46_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#RAD21
MFF	ENSG00000168958	ENSG00000168958:228195311-228195405:target	1.21730065338e-05;-0.267973807067;1.21730065338e-05;0.210813738541;1.21730065338e-05;1.21730065338e-05;0.000511167487457	6.53446868628e-08;0.827450202219;6.53446868628e-08;0.649988610026;6.53446868628e-08;6.53446868628e-08;0.000139609812853	0.025;0.427;0.025;0.510;0.025;0.025;0.058	0.025;0.142;0.025;0.772;0.025;0.025;0.071	t|1e3.1o2|2e1.1o1|2e2.1o2|2e3.1o2|2e4.1o3|2e4.2o3|2e4.3o3	True	True	True	7	5	0	chr2	+	228193505-228195311;228190143-228195342;228190258-228195342;228193505-228195342;228194375-228195342;228194413-228195342;228194499-228195342	228189867-228190143;228190159-228190376;228193394-228193615;228193394-228193615;228194322-228194499;228194322-228194499;228194322-228194499;228195311-228195405	;;;;;;;	;;;;;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/50_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#MFF
SLC25A22	ENSG00000177542	ENSG00000177542:793905-794588:target	-0.00149142051964;-0.218865232312;0.268238925108	1.34948748957e-06;0.685683781528;0.864907621896	0.053;0.944;0.025	0.027;0.703;0.287	s|1e0|2e1.1o1|3e1.1o1|4e1.1o1|5e0|6e0|7e0|8e0|9e0	True	True	False	3	2	0	chr11	-	793619-794470;793619-794458;793619-794453	793478-793619;793478-793619;793478-793619;793905-794588	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/54_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#SLC25A22
TMUB2	ENSG00000168591	ENSG00000168591:42266738-42267717:target	-0.0920066541721;-0.15076687943;0.394882272507	0.239153498965;0.488586890692;0.963687246615	0.203;0.243;0.554	0.036;0.036;0.949	t|1e0|2e1.1o1|3e1.1o1|i	True	True	False	2	2	1	chr17	+	42266667-42266779;42266667-42266792;42266737-42266738	42266575-42266667;42266575-42266667;42266668-42266737;42266738-42267717	;;;	;;;	(42266668, 42266737)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/49_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#TMUB2
TMUB2	ENSG00000168591	ENSG00000168591:42266575-42266667:source	-0.0377512180863;-0.0710269895889;9.42697181578e-05;0.205073281914	0.0136354900004;0.0713746665731;1.18117473931e-05;0.712564604208	0.126;0.153;0.025;0.717	0.029;0.029;0.029;0.956	s|1e1.2o3|1e1.3o3|1e2.1o1|i	False	True	True	3	3	1	chr17	+	42266667-42266779;42266667-42266792;42266667-42267869;42266667-42266668	42266575-42266667;42266668-42266737;42266738-42267717;42266738-42267717;42267869-42268254	;;;;	;;;;	(42266668, 42266737)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/49_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#TMUB2
GALT	ENSG00000213930	ENSG00000213930:34650366-34651032:target	-0.0120936660203;-0.176711118678;0.276274828141	0.0211820267532;0.527173914693;0.936513878778	0.769;0.216;0.026	0.678;0.032;0.296	t|1e1.1o4|1e1.3o4|i	True	False	False	2	2	1	chr9	+	34649561-34650366;34650138-34650366;34650365-34650366	34649407-34650279;34649407-34650279;34650280-34650365;34650366-34651032	;;;	;;;	(34650280, 34650365)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/63_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#GALT
CD3D	ENSG00000167286	ENSG00000167286:118211585-118211652:target	-0.426978707607;0.426978707607	0.987928377638;0.987928377638	0.532;0.468	0.113;0.887	s|1e1.1o1|i	False	False	False	1	2	1	chr11	-	118211308-118211585;118211584-118211585	118211090-118211308;118211309-118211584;118211585-118211652	;;	;;	(118211309, 118211584)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/48_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#CD3D
SLC35A3	ENSG00000117620	ENSG00000117620:100459093-100459301:target	-0.263737483033;4.04172299465e-06;0.271193049062;4.04172299465e-06	0.686810322408;5.92132125987e-06;0.711363209621;5.92132125987e-06	0.868;0.027;0.113;0.027	0.533;0.028;0.448;0.028	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|2e0	False	True	True	4	5	0	chr1	+	100435718-100459093;100436200-100459093;100440625-100459093;100458654-100459093	100435345-100435718;100435992-100436200;100440527-100440625;100458599-100458654;100459093-100459301	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/20_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#SLC35A3
RPA2	ENSG00000117748	ENSG00000117748:28223516-28223632:source	0.201747829994;-0.201747829994	0.657760003738;0.657760003738	0.103;0.897	0.310;0.690	t|1e1.1o1|1e2.1o1|2e0	False	True	True	2	3	1	chr1	-	28223632-28233439;28223632-28224144	28223516-28223632;28224144-28224218;28233439-28233552	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/21_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#RPA2
RGS3	ENSG00000138835	ENSG00000138835:116298784-116299198:source	0.411293845041;-0.00161801654866;-0.367623203277;3.75195697815e-06	0.989455443665;0.000197173743032;0.940060279449;1.3321260464e-07	0.070;0.071;0.853;0.026	0.472;0.042;0.483;0.026	s|1e0|1e1.1o1|1e2.2o2|1e3.1o1|1e4.1o1	False	False	True	4	5	1	chr9	+	116299198-116303600;116299198-116344352;116299198-116345730;116299198-116353613	116298784-116299198;116303600-116304371;116344297-116344522;116345730-116345996;116353613-116355283	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/32_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#RGS3
CNTROB	ENSG00000170037	ENSG00000170037:7847794-7847956:target	0.000469707062566;0.328311284957;-0.349388776534	1.08333356834e-05;0.965321655786;0.991580098644	0.027;0.596;0.385	0.042;0.919;0.044	t|1e1.1o2|1e1.2o2|i	True	False	False	2	2	1	chr17	+	7847543-7847794;7847566-7847794;7847793-7847794	7847441-7847566;7847441-7847566;7847567-7847793;7847794-7847956	;;;	;;;	(7847567, 7847793)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/51_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#CNTROB
MAN2B1	ENSG00000104774	ENSG00000104774:12771711-12772190:target	0.293307866413;-0.297114825408;1.16247242888e-05;1.16247242888e-05	0.923550641244;0.924760341372;2.56660102081e-08;2.56660102081e-08	0.044;0.950;0.025;0.025	0.332;0.657;0.026;0.026	s|1e1.2o4|1e1.3o4|1e1.4o4|1e2.1o1|2e0	True	True	True	4	3	1	chr19	-	12769327-12772074;12769324-12772074;12769321-12772074;12769158-12772074	12769038-12769158;12769242-12769431;12769242-12769431;12769242-12769431;12771711-12772190	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/13_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#MAN2B1
NLRP1	ENSG00000091592	ENSG00000091592:5421066-5421885:source	8.85265249248e-05;-0.422299007457;0.411286715782	1.54060907138e-05;0.919182564869;0.905433382961	0.027;0.661;0.330	0.031;0.225;0.760	t|1e0|2e1.1o1|2e2.1o1|2e3.1o1	False	True	True	3	4	1	chr17	-	5421207-5433801;5421207-5424844;5421207-5424201	5421066-5421885;5424201-5424332;5424844-5425106;5433801-5434024	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/9_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#NLRP1
KIF2C	ENSG00000142945	ENSG00000142945:45215981-45216236:source	-0.380673307107;0.380673307107	0.98524503366;0.98524503366	0.926;0.074	0.554;0.446	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr1	+	45216236-45218804;45216236-45219405	45215981-45216236;45218804-45218926;45219405-45219505	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/35_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#KIF2C
RGS1	ENSG00000090104	ENSG00000090104:192545904-192546406:source	-0.315947098512;0.315947098512	0.906429151034;0.906429151034	0.790;0.210	0.472;0.528	s|1e0|2e1.1o1|3e0|i	True	False	False	1	2	1	chr1	+	192545965-192547352;192546406-192546407	192545904-192546406;192546407-192547351;192547352-192548085	;;	;;	(192546407, 192547351)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/9_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#RGS1
OFD1	ENSG00000046651	ENSG00000046651:13767546-13767652:source	0.233652661581;-0.281317854382;0.000223335395354	0.721049661883;0.861557872855;8.25069899965e-07	0.642;0.349;0.026	0.908;0.062;0.034	s|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	1	chrX	+	13767652-13769368;13767652-13771487;13767652-13773270	13767546-13767652;13769368-13769487;13771487-13771560;13773270-13773361	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/2_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#OFD1
