#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	Th1_p_A E(PSI)	Th17_p_A E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
EPSTI1	ENSG00000133106	ENSG00000133106:43543230-43543313:source	0.253258963596;-0.255759276257;7.96921235405e-06	0.832413456497;0.83435216425;7.42933920474e-08	0.032;0.965;0.025	0.287;0.705;0.026	t|1e1.1o1|1e2.1o1|1e3.1o2	False	False	True	3	4	0	chr13	-	43543313-43566114;43543313-43544748;43543313-43543763	43543230-43543313;43543610-43543886;43544748-43544806;43566114-43566407	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/10_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#EPSTI1
FXYD5	ENSG00000089327	ENSG00000089327:35646436-35646514:target	-2.26650369424e-08;0.21534187887;-0.211442988214;-1.15630530427e-06	3.7850003557e-17;0.729647992204;0.714245941103;1.10834947599e-14	0.025;0.626;0.362;0.025	0.025;0.846;0.146;0.025	t|1e1.2o3|2e1.2o3|2e1.3o3|2e2.1o1	True	True	True	4	3	0	chr19	+	35645712-35646436;35645712-35646454;35645772-35646454;35645935-35646454	35645633-35645772;35645633-35645772;35645633-35645772;35645845-35645935;35646436-35646514	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/3_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#FXYD5
HLTF	ENSG00000071794	ENSG00000071794:148749988-148750159:target	-0.313005074813;0.000137098995983;0.26220840548	0.837058475419;2.42724173681e-06;0.724241358618	0.517;0.026;0.475	0.176;0.037;0.790	s|1e1.1o2|1e1.2o2|i	False	True	False	2	2	1	chr3	-	148749150-148749988;148749147-148749988;148749987-148749988	148747914-148749150;148747914-148749150;148749151-148749987;148749988-148750159	;;;	;;;	(148749151, 148749987)	file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/1_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#HLTF
HLTF	ENSG00000071794	ENSG00000071794:148747914-148749150:source	-0.494524422645;3.67458191384e-05;0.480120988347	0.997808977705;4.8375823166e-07;0.995592662465	0.611;0.027;0.378	0.129;0.030;0.847	t|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr3	-	148749150-148749988;148749147-148749988;148749150-148749151	148747914-148749150;148749151-148749987;148749988-148750159;148749988-148750159	;;;	;;;	(148749151, 148749987)	file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/1_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#HLTF
DNAJC4	ENSG00000110011	ENSG00000110011:64000173-64000518:target	-0.194125838262;0.206574492197;-0.000253274480251	0.628040542724;0.663572170386;3.99777207509e-06	0.378;0.571;0.051	0.148;0.813;0.037	t|1e1.2o2|2e1.2o2|i	True	True	False	2	2	1	chr11	+	64000086-64000173;64000086-64000176;64000172-64000173	63999866-64000086;63999866-64000086;64000087-64000172;64000173-64000518	;;;	;;;	(64000087, 64000172)	file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/7_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#DNAJC4
DNAJC4	ENSG00000110011	ENSG00000110011:63999866-64000086:source	-0.183543639741;0.251307280732;-0.000451583252273	0.591300098548;0.799897891462;4.76726390951e-06	0.382;0.567;0.051	0.155;0.834;0.025	s|1e0|2e1.1o2|2e1.2o2|i	True	True	False	2	2	1	chr11	+	64000086-64000173;64000086-64000176;64000086-64000087	63999866-64000086;64000087-64000172;64000173-64000518;64000173-64000518	;;;	;;;	(64000087, 64000172)	file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/7_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#DNAJC4
NBN	ENSG00000104320	ENSG00000104320:90993603-90993883:source	0.288847775143;-0.288847775143	0.819437031386;0.819437031386	0.598;0.402	0.922;0.078	t|1e0|2e1.1o2|2e2.1o1	False	True	True	2	3	0	chr8	-	90993751-90994950;90993751-90994181	90993603-90993883;90994181-90994230;90994632-90995083	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/6_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#NBN
EIF4E2	ENSG00000135930	ENSG00000135930:233445614-233448354:target	-0.255980640732;-2.50041265392e-06;0.259602881801	0.808946265189;4.93966682507e-09;0.821540330782	0.885;0.026;0.109	0.609;0.025;0.385	t|1e1.2o4|1e2.1o1|1e3.1o1	False	False	True	3	4	0	chr2	+	233431924-233445614;233438846-233445614;233439051-233445614	233431788-233432730;233438431-233438846;233438973-233439051;233445614-233448354	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/11_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#EIF4E2
TRIM38	ENSG00000112343	ENSG00000112343:25973401-25973513:target	0.518215873114;-0.518215873114	0.998342152204;0.998342152204	0.322;0.678	0.828;0.172	t|1e1.1o1|i	False	False	False	1	2	1	chr6	+	25973304-25973401;25973400-25973401	25973282-25973304;25973305-25973400;25973401-25973513	;;	;;	(25973305, 25973400)	file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/7_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#TRIM38
ZNF282	ENSG00000170265	ENSG00000170265:148907677-148907796:target	-0.344049450848;0.344049450848	0.999073455309;0.999073455309	0.974;0.026	0.638;0.362	t|1e1.2o2|1e2.1o1	False	False	True	2	3	1	chr7	+	148904562-148907677;148907360-148907677	148904443-148904562;148907350-148907360;148907677-148907796	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/19_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#ZNF282
FLAD1	ENSG00000160688	ENSG00000160688:154961017-154961488:source	0.208735103391;-1.96986908159e-05;-0.219541334039	0.650078862757;1.26775615182e-06;0.693173437146	0.611;0.035;0.358	0.873;0.033;0.098	s|1e1.1o2|1e1.2o2|1e2.1o2|2e0	True	True	True	3	3	1	chr1	+	154961325-154962036;154961325-154962056;154961325-154962635	154961017-154961488;154962036-154962183;154962036-154962183;154962635-154962733	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/16_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#FLAD1
EDF1	ENSG00000107223	ENSG00000107223:139756978-139757178:target	0.216685029053;-0.216685029053	0.621033962059;0.621033962059	0.031;0.969	0.305;0.695	s|1e1.2o2|i	False	False	False	1	2	1	chr9	-	139756797-139756978;139756977-139756978	139756571-139756948;139756949-139756977;139756978-139757178	;;	;;	(139756949, 139756977)	file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/6_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#EDF1
ELOF1	ENSG00000130165	ENSG00000130165:11665047-11665180:source	0.41674289504;-1.36625518127e-06;-0.00027775262333;4.83414834419e-05;-0.158050052471;-1.36625518127e-06;-0.0112682724368	0.931392029872;2.90525225226e-07;2.90120383943e-05;5.36514016012e-05;0.456971716828;2.90525225226e-07;0.0186178040113	0.326;0.026;0.046;0.045;0.421;0.026;0.159	0.753;0.026;0.026;0.048;0.144;0.026;0.048	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.2o2|1e6.1o1|1e7.1o1	False	False	True	7	8	0	chr19	-	11665180-11670006;11665180-11669782;11665180-11666337;11665180-11666160;11665180-11665989;11665180-11665635;11665180-11665404	11665047-11665180;11665404-11665609;11665635-11665761;11665989-11666068;11666160-11666282;11666337-11666534;11669782-11669960;11670006-11670051	;;;;;;;	;;;;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/9_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#ELOF1
KXD1	ENSG00000105700	ENSG00000105700:18672330-18672882:target	0.263286066446;7.2052251123e-06;-0.173330918711;-7.3516623507e-05;-1.40266311463e-06;-0.00637615814463	0.808798515744;4.725749232e-10;0.441837629006;1.60796373023e-07;4.42653319053e-10;0.00976307471817	0.501;0.025;0.197;0.032;0.025;0.270	0.783;0.026;0.025;0.026;0.025;0.185	t|1e0|2e0|3e1.1o2|3e1.2o2|3e2.1o1|3e3.1o1|3e4.1o1|3e5.1o1	True	True	True	6	6	0	chr19	+	18668724-18672846;18668759-18672846;18669414-18672846;18669576-18672846;18669940-18672846;18671360-18672846	18668572-18668759;18668572-18668759;18669349-18669414;18669464-18669576;18669637-18669940;18670910-18671360;18672330-18672882	;;;;;;	;;;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/6_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#KXD1
KXD1	ENSG00000105700	ENSG00000105700:18669349-18669414:source	-0.321268851136;0.321268851136	0.877417138443;0.877417138443	0.384;0.616	0.042;0.958	s|1e1.3o3|i	False	False	False	1	2	1	chr19	+	18669414-18672846;18669414-18669415	18669349-18669414;18669415-18669463;18672330-18672882	;;	;;	(18669415, 18669463)	file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/6_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#KXD1
WRB	ENSG00000182093	ENSG00000182093:40762624-40763402:target	0.250625593121;2.56020351159e-05;2.56020351159e-05;2.56020351159e-05;-0.292349274621	0.771219743605;5.18723649742e-06;5.18723649742e-06;5.18723649742e-06;0.921576162019	0.665;0.026;0.026;0.026;0.321	0.955;0.028;0.028;0.028;0.028	t|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1|1e4.1o1	True	False	True	5	5	0	chr21	+	40752412-40762624;40752482-40762624;40752847-40762624;40758437-40762624;40759781-40762624	40752170-40752412;40752413-40752847;40752413-40752847;40758019-40758437;40759691-40759781;40762624-40763402	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/21_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#WRB
SPIDR	ENSG00000164808	ENSG00000164808:48625224-48626003:source	0.345750874516;-0.345750874516	0.970887532502;0.970887532502	0.634;0.366	0.972;0.028	s|1e1.1o1|2e0|3e0|i	True	False	False	1	2	1	chr8	+	48625434-48626051;48626003-48626004	48625224-48626003;48626004-48626050;48626051-48626206	;;	;;	(48626004, 48626050)	file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/17_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#SPIDR
UBR2	ENSG00000024048	ENSG00000024048:42600290-42600453:target	0.270756401745;-0.270756401745	0.770683418468;0.770683418468	0.062;0.938	0.376;0.624	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr6	+	42585076-42600290;42585245-42600290	42584978-42585076;42585147-42585245;42600290-42600453	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/0_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#UBR2
ARNT	ENSG00000143437	ENSG00000143437:150811875-150812130:source	0.205729482226;-0.205729482226	0.65567574373;0.65567574373	0.047;0.953	0.297;0.703	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr1	-	150812130-150818739;150812130-150814900	150811875-150812130;150814900-150815400;150818739-150818783	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/13_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#ARNT
ARNT	ENSG00000143437	ENSG00000143437:150818739-150818783:target	-0.000403216587306;-0.178405846963;0.285036520776	5.23149586029e-05;0.526331071777;0.840311360721	0.051;0.909;0.044	0.027;0.644;0.347	s|1e1.1o2|1e1.2o2|1e2.1o1	False	True	True	3	3	1	chr1	-	150815400-150818739;150814944-150818739;150812130-150818739	150811875-150812130;150814900-150815400;150814900-150815400;150818739-150818783	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/13_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#ARNT
YLPM1	ENSG00000119596	ENSG00000119596:75269259-75269379:target	0.235016129208;-0.235016129208	0.763893829896;0.763893829896	0.059;0.941	0.313;0.687	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr14	+	75249028-75269259;75266400-75269259	75248037-75249028;75264283-75266400;75269259-75269379	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/8_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#YLPM1
VOPP1	ENSG00000154978	ENSG00000154978:55565306-55565383:source	0.00268267016106;-0.386905936421;0.00925072457152;0.205781165846	0.00191071508792;0.908051622412;0.0143189909117;0.686573140108	0.068;0.856;0.067;0.029	0.125;0.451;0.170;0.254	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	False	False	True	4	5	1	chr7	-	55565383-55639964;55565383-55588765;55565383-55585351;55565383-55583629	55565306-55565383;55583629-55583770;55585351-55585456;55588765-55588823;55639964-55640218	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/15_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#VOPP1
CUTC	ENSG00000119929	ENSG00000119929:101514286-101514391:target	0.453514575617;-0.453514575617	0.991326942034;0.991326942034	0.100;0.900	0.544;0.456	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr10	+	101507147-101514286;101510153-101514286	101507014-101507147;101510126-101510153;101514286-101514391	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/8_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#CUTC
CUTC	ENSG00000119929	ENSG00000119929:101507014-101507147:source	-0.270557290909;0.425270317503;-0.0729881398753	0.840401602755;0.999603376281;0.0452172628863	0.823;0.042;0.135	0.538;0.457;0.025	s|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	1	chr10	+	101507147-101510126;101507147-101514286;101507147-101515382	101507014-101507147;101510126-101510153;101514286-101514391;101515382-101515891	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/8_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#CUTC
THOC2	ENSG00000125676	ENSG00000125676:122757638-122757822:target	-0.00163103868534;0.26246962667;-0.229265193541	0.000892450523246;0.786791499778;0.755353552609	0.141;0.553;0.306	0.097;0.846;0.057	s|1e1.1o1|1e2.2o2|i	False	False	True	2	3	1	chrX	-	122757560-122757638;122757134-122757638;122757637-122757638	122756956-122757476;122757495-122757560;122757561-122757637;122757638-122757822	;;;	;;;	(122757561, 122757637)	file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/9_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#THOC2
MED20	ENSG00000124641	ENSG00000124641:41876690-41877260:source	-0.202262406827;0.201692536087;1.21163105861e-06	0.634356931838;0.64615218265;2.61544929737e-08	0.228;0.765;0.026	0.026;0.973;0.026	t|1e1.1o1|1e2.2o2|1e3.1o1	False	False	True	3	4	0	chr6	-	41877260-41888743;41877260-41884523;41877260-41880723	41876690-41877260;41880723-41880838;41884523-41884677;41888743-41888877	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/9_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#MED20
PFKM	ENSG00000152556	ENSG00000152556:48531140-48531629:target	0.278451055915;-0.278451055915	0.868515757897;0.868515757897	0.044;0.956	0.332;0.668	t|1e0|2e1.1o1|2e2.1o1|3e0	False	True	True	2	3	0	chr12	+	48528821-48531504;48529166-48531504	48528726-48528821;48529074-48529166;48531140-48531629	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/14_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#PFKM
PFKM	ENSG00000152556	ENSG00000152556:48528726-48528821:source	-0.326259003301;0.326259003301	0.924128072049;0.924128072049	0.950;0.050	0.621;0.379	s|1e1.1o1|1e2.2o3	False	False	True	2	3	0	chr12	+	48528821-48529074;48528821-48531504	48528726-48528821;48529074-48529166;48531140-48531629	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/14_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#PFKM
MYO5A	ENSG00000197535	ENSG00000197535:52632393-52632591:target	-0.20138564474;0.20138564474	0.573510937723;0.573510937723	0.704;0.296	0.409;0.591	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr15	-	52630081-52632393;52628753-52632393	52628660-52628753;52630007-52630081;52632393-52632591	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/24_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#MYO5A
ZC3H7A	ENSG00000122299	ENSG00000122299:11852287-11853706:source	-0.000925656251482;-0.179087997534;0.230144828514	7.5118485134e-06;0.547674466263;0.794039386263	0.064;0.218;0.717	0.030;0.030;0.952	t|1e0|2e1.2o2|2e2.1o2|2e2.2o2	True	True	True	3	3	1	chr16	-	11852395-11855766;11852395-11855324;11852395-11855262	11852287-11853706;11855262-11855518;11855262-11855518;11855766-11855899	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/9_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#ZC3H7A
EEF1A1	ENSG00000156508	ENSG00000156508:74229060-74229239:source	-0.272394394547;0.272394394547	0.69632979664;0.69632979664	0.659;0.341	0.310;0.690	t|1e1.1o1|2e0|i	False	True	False	1	2	1	chr6	-	74229239-74229606;74229239-74229240	74229060-74229239;74229240-74229605;74229606-74229782	;;	;;	(74229240, 74229605)	file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/15_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#EEF1A1
MIB2	ENSG00000197530	ENSG00000197530:1558502-1558862:source	0.292466569945;-0.292466569945	0.802642390906;0.802642390906	0.090;0.910	0.425;0.575	s|1e1.1o2|i	False	False	False	1	2	1	chr1	+	1558862-1559154;1558862-1558863	1558502-1558862;1558863-1558960;1559154-1559589	;;	;;	(1558863, 1558960)	file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/24_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#MIB2
ITGAE	ENSG00000083457	ENSG00000083457:3626982-3627148:target	5.84035376807e-11;0.325896961971;-0.282035330917;-0.0130614806442	1.69711483003e-18;0.979945523618;0.894872550679;0.00145385794525	0.025;0.125;0.779;0.095	0.025;0.443;0.503;0.040	s|1e1.1o2|1e1.2o2|1e2.2o2|i	False	True	True	3	3	1	chr17	-	3626692-3626982;3626677-3626982;3623696-3626982;3626981-3626982	3623601-3623913;3626582-3626692;3626582-3626692;3626693-3626981;3626982-3627148	;;;;	;;;;	(3626693, 3626981)	file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/2_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#ITGAE
ITGAE	ENSG00000083457	ENSG00000083457:3623601-3623913:source	6.22148206748e-11;-0.330362764211;0.315709779767;3.27521704548e-11	1.69711489074e-18;0.967464654821;0.949215973732;1.69711479493e-18	0.025;0.843;0.155;0.025	0.025;0.521;0.463;0.025	t|1e0|2e1.2o2|2e2.1o1|2e3.1o1|2e4.1o2	False	True	True	4	5	1	chr17	-	3623696-3631213;3623696-3626982;3623696-3626582;3623696-3623844	3623601-3623913;3626582-3626692;3626982-3627148;3631213-3631320	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/2_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#ITGAE
ITGAE	ENSG00000083457	ENSG00000083457:3626582-3626692:source	-1.54539011026e-06;0.294346199819;-0.307384836164	5.98376946983e-11;0.942220175256;0.962927835173	0.025;0.553;0.442	0.025;0.841;0.142	t|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr17	-	3626692-3626982;3626677-3626982;3626692-3626693	3626582-3626692;3626693-3626981;3626982-3627148;3626982-3627148	;;;	;;;	(3626693, 3626981)	file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/2_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#ITGAE
RABGGTB	ENSG00000137955	ENSG00000137955:76255637-76255798:target	1.33101902293e-07;-0.212568891197;0.211969674854	1.19473733615e-14;0.706095193968;0.704456575379	0.025;0.707;0.290	0.025;0.472;0.524	t|1e1.1o3|1e2.1o1|i	False	False	True	2	3	1	chr1	+	76253289-76255637;76255041-76255637;76255636-76255637	76253181-76254468;76254844-76255041;76255042-76255636;76255637-76255798	;;;	;;;	(76255042, 76255636)	file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/11_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#RABGGTB
TMEM156	ENSG00000121895	ENSG00000121895:38987956-38988039:target	-0.26303529768;0.26303529768	0.905249528821;0.905249528821	0.974;0.026	0.716;0.284	s|1e1.1o2|1e1.2o2	False	True	False	2	2	1	chr4	-	38972757-38987956;38972754-38987956	38972652-38972757;38972652-38972757;38987956-38988039	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/8_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#TMEM156
ALAS1	ENSG00000023330	ENSG00000023330:52232102-52232271:source	-0.0961390285805;0.221439497524;-0.00383314561467	0.297735792059;0.692050303864;0.000780927970246	0.413;0.473;0.114	0.214;0.739;0.047	s|1e1.1o1|1e2.1o2|1e2.2o2	False	True	True	3	3	0	chr3	+	52232271-52232688;52232271-52233226;52232271-52233237	52232102-52232271;52232688-52232864;52233226-52233456;52233226-52233456	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/0_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#ALAS1
NKIRAS2	ENSG00000168256	ENSG00000168256:40174583-40174658:target	-0.149430898013;-0.000375450981802;0.22124938497	0.444031571692;1.96380002433e-06;0.747219977406	0.226;0.047;0.726	0.042;0.025;0.954	t|1e1.2o2|2e1.2o2|i	True	True	False	2	2	1	chr17	+	40174490-40174583;40174490-40174588;40174582-40174583	40174394-40174490;40174394-40174490;40174491-40174582;40174583-40174658	;;;	;;;	(40174491, 40174582)	file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/18_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#NKIRAS2
ZNF592	ENSG00000166716	ENSG00000166716:85307938-85308046:source	-0.366404482725;0.366404482725	0.932819816171;0.932819816171	0.917;0.083	0.545;0.455	s|1e1.1o2|1e2.2o2	False	False	True	2	3	1	chr15	+	85308046-85321414;85308046-85325888	85307938-85308046;85321414-85321543;85325885-85328126	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/18_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#ZNF592
TCF20	ENSG00000100207	ENSG00000100207:42565853-42565902:target	0.0031665636747;0.223693783245;-0.288166460083	0.00240488223875;0.75282362834;0.841678716053	0.083;0.043;0.877	0.148;0.287;0.566	s|1e1.1o2|1e1.2o2|1e2.1o1	False	True	True	3	3	0	chr22	-	42564742-42565853;42564709-42565853;42557364-42565853	42556019-42557364;42564615-42564742;42564615-42564742;42565853-42565902	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/4_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#TCF20
EPB41L2	ENSG00000079819	ENSG00000079819:131190703-131191084:target	0.366797767605;1.05586702711e-05;-0.371387772821	0.98492260625;2.29402209032e-07;0.984184842217	0.034;0.026;0.961	0.393;0.027;0.598	s|1e0|2e1.2o2|2e2.2o2|3e0|4e0|4e1.2o2	True	True	True	3	3	0	chr6	-	131188721-131190952;131186774-131190952;131188721-131190703	131186676-131186973;131188599-131190047;131188599-131190047;131190703-131191084	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/2_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#EPB41L2
EPB41L2	ENSG00000079819	ENSG00000079819:131188599-131190047:source	7.07291000637e-06;7.07291000637e-06;0.365838371903;-0.372861867666	1.33200448661e-07;1.33200448661e-07;0.986425893096;0.985614198803	0.025;0.025;0.033;0.961	0.026;0.026;0.390;0.596	t|1e0|2e1.1o1|2e2.1o1|2e3.2o4|2e3.4o4	True	True	True	4	4	0	chr6	-	131188721-131206236;131188721-131191468;131188721-131190952;131188721-131190703	131188599-131190047;131190703-131191084;131190703-131191084;131191468-131191521;131206236-131206408	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/2_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#EPB41L2
RASSF7	ENSG00000099849	ENSG00000099849:563396-563478:target	0.214949526849;-0.214949526849	0.651790036994;0.651790036994	0.078;0.922	0.348;0.652	t|1e1.1o2|i	False	False	False	1	2	1	chr11	+	563317-563396;563395-563396	563189-563347;563348-563395;563396-563478	;;	;;	(563348, 563395)	file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/4_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#RASSF7
PTPRC	ENSG00000081237	ENSG00000081237:198671516-198671659:source	0.378963541907;-0.378963541907	0.993611115525;0.993611115525	0.589;0.411	0.959;0.041	s|1e1.1o1|i	False	False	False	1	2	1	chr1	+	198671659-198672427;198671659-198671660	198671516-198671659;198671660-198672426;198672427-198673003	;;	;;	(198671660, 198672426)	file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/2_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#PTPRC
PTPRC	ENSG00000081237	ENSG00000081237:198661476-198662335:source	-1.72559405101e-05;0.00853671501126;0.227971691557;-0.266948376443	8.19831914442e-14;6.71646018111e-06;0.690400650566;0.783616994357	0.026;0.025;0.288;0.668	0.025;0.066;0.519;0.403	s|1e1.1o1|1e2.1o2|1e3.1o1|1e4.1o1|2e0	True	False	True	4	5	0	chr1	+	198661502-198663147;198661502-198665841;198661502-198668693;198661502-198672427	198661476-198662335;198663147-198664300;198665841-198666038;198668693-198669275;198672427-198673003	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/2_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#PTPRC
IZUMO4	ENSG00000099840	ENSG00000099840:2097423-2097494:source	2.07314112396e-05;0.204181443533;-0.00241928613463;-0.129390833242	1.0401980149e-05;0.693662069275;9.78988807173e-05;0.337425554617	0.028;0.703;0.079;0.198	0.030;0.956;0.030;0.028	s|1e1.1o1|1e2.1o1|1e3.1o1|i	False	False	True	3	4	1	chr19	+	2097494-2097584;2097494-2097928;2097494-2098286;2097494-2097495	2097423-2097494;2097495-2097583;2097584-2097811;2097928-2097954;2098286-2098333	;;;;	;;;;	(2097495, 2097583)	file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/4_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#IZUMO4
ITGAX	ENSG00000140678	ENSG00000140678:31382405-31382535:target	0.269415246763;-0.269415246763	0.856073022727;0.856073022727	0.668;0.332	0.950;0.050	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr16	+	31374695-31382405;31381419-31382405	31374486-31374695;31381302-31381419;31382405-31382535	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/12_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#ITGAX
