#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	Th2_p_A E(PSI)	Th2_p_r E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
LRRC75A-AS1	ENSG00000175061	ENSG00000175061:16342895-16343017:source	-5.67881546818e-08;-0.412335604934;0.421073793678	2.39464854447e-18;0.995200659999;0.996740706804	0.025;0.801;0.189	0.025;0.398;0.600	s|1e0|2e1.1o3|2e1.3o3|i	True	True	False	2	2	1	chr17	+	16343017-16343425;16343017-16343499;16343017-16343018	16342895-16343017;16343018-16343349;16343425-16343567;16343425-16343567	;;;	;;;	(16343018, 16343349)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/50_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#LRRC75A-AS1
LRRC75A-AS1	ENSG00000175061	ENSG00000175061:16342635-16342728:target	4.0788624997e-05;0.256224571869;-0.00628164716445;-0.0904067252491	1.41963117531e-06;0.729040135176;0.000706476083643;0.262265025834	0.025;0.126;0.088;0.781	0.027;0.428;0.027;0.553	t|1e0|2e0|2e1.1o1|2e2.1o2|2e2.2o2|3e0|i	True	True	True	3	3	1	chr17	+	16342343-16342641;16342374-16342641;16342559-16342641;16342634-16342635	16342136-16342343;16342351-16342559;16342351-16342559;16342560-16342634;16342635-16342728	;;;;	;;;;	(16342560, 16342634)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/50_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#LRRC75A-AS1
SMC4	ENSG00000113810	ENSG00000113810:160117426-160117537:source	-1.71894994172e-05;-1.71894994172e-05;-1.71894994172e-05;-0.00790457372752;-0.000691144358829;-0.229543523007;-1.71894994172e-05;-1.71894994172e-05;0.465231373371	5.20985777432e-07;5.20985777432e-07;5.20985777432e-07;0.0120710794232;8.70110124432e-05;0.634622715226;5.20985777432e-07;5.20985777432e-07;0.995265750758	0.026;0.026;0.026;0.176;0.049;0.653;0.026;0.026;0.105	0.025;0.025;0.025;0.085;0.025;0.346;0.025;0.025;0.559	s|1e1.4o4|1e3.1o1|1e4.1o2|2e1.2o4|2e1.3o4|2e1.4o4|2e2.1o1|2e4.1o2|i	True	True	True	8	5	1	chr3	+	160117485-160118610;160117485-160119778;160117485-160120464;160117537-160118388;160117537-160118416;160117537-160118610;160117537-160119703;160117537-160120464;160117537-160117538	160117426-160117537;160117538-160118269;160118270-160118753;160118270-160118753;160118270-160118753;160118270-160118753;160119703-160119711;160119778-160119881;160120464-160120655;160120464-160120655	;;;;;;;;;	;;;;;;;;;	(160117538, 160118269)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/18_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#SMC4
SMC4	ENSG00000113810	ENSG00000113810:160119703-160119711:target	8.04777852336e-07;-0.452028683661;0.451196829007	9.34808735801e-13;0.999933401678;0.999934182675	0.025;0.900;0.097	0.025;0.459;0.537	t|1e1.2o2|1e2.1o1|i	False	False	True	2	3	1	chr3	+	160117537-160119703;160118753-160119703;160119702-160119703	160117426-160117537;160118270-160118753;160118754-160119702;160119703-160119711	;;;	;;;	(160118754, 160119702)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/18_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#SMC4
NAPA	ENSG00000105402	ENSG00000105402:47990894-47991147:source	-0.0064264777789;0.235451990822;-0.124990575855	0.000594661012094;0.832087288667;0.371829549104	0.161;0.080;0.759	0.104;0.311;0.585	t|1e1.1o1|2e2.1o7|i	False	True	True	2	3	1	chr19	-	47991147-47991492;47991060-47991115;47991147-47991148	47990894-47991147;47991148-47991491;47991492-47991646	;;	;;	(47991148, 47991491)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/14_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#NAPA
ACOT8	ENSG00000101473	ENSG00000101473:44483798-44483931:target	-0.199141962433;-0.00601264182773;0.274024092248	0.674251959011;1.82396412526e-05;0.952314433937	0.221;0.089;0.690	0.026;0.037;0.958	s|1e1.1o2|1e1.2o2|1e2.2o2	False	True	True	3	3	0	chr20	-	44482623-44483798;44482618-44483798;44477314-44483798	44477089-44477749;44482059-44482623;44482059-44482623;44483798-44483931	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/12_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#ACOT8
GUK1	ENSG00000143774	ENSG00000143774:228332598-228333463:target	1.07087250143e-05;1.07087250143e-05;1.07087250143e-05;1.07087250143e-05;-0.41546525006;0.394442418415;1.07087250143e-05;1.07087250143e-05;1.07087250143e-05	9.07930221916e-08;9.07930221916e-08;9.07930221916e-08;9.07930221916e-08;0.986449358804;0.974874029697;9.07930221916e-08;9.07930221916e-08;9.07930221916e-08	0.025;0.025;0.025;0.025;0.655;0.342;0.025;0.025;0.025	0.025;0.025;0.025;0.025;0.248;0.730;0.025;0.025;0.025	t|1e0|2e0|3e2.1o1|4e2.1o1|4e4.1o2|5e0|6e1.1o1|6e2.1o1|6e3.1o2|6e3.2o2|6e4.1o2|6e5.1o1|7e0|8e0	True	True	True	9	6	0	chr1	+	228328064-228333172;228328064-228333193;228329530-228333193;228327860-228333212;228328064-228333212;228328989-228333212;228329208-228333212;228329530-228333212;228332453-228333212	228327663-228327860;228327929-228328064;228327929-228328064;228327929-228328064;228328824-228329208;228328824-228329208;228329327-228329534;228329327-228329534;228332029-228332453;228332598-228333463	;;;;;;;;;	;;;;;;;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/34_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#GUK1
ZNF107	ENSG00000196247	ENSG00000196247:64126511-64126663:source	0.000805673629408;-0.735983432619;0.697017701002	0.00015483209767;0.999970279918;0.999906900795	0.031;0.897;0.087	0.056;0.180;0.766	s|1e1.1o1|1e2.2o2|1e3.1o1	False	False	True	3	4	1	chr7	+	64126663-64129415;64126663-64139555;64126663-64151626	64126511-64126663;64129415-64129556;64139551-64139714;64151626-64151752	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/55_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#ZNF107
NT5C3A	ENSG00000122643	ENSG00000122643:33066429-33066645:source	-0.409739671479;0.448414969033;-0.000503819004075	0.94795922699;0.974363163953;1.61870895944e-05	0.593;0.366;0.044	0.180;0.809;0.028	t|1e0|2e1.1o1|2e2.1o1|2e3.1o2	False	True	True	3	4	0	chr7	-	33066527-33102180;33066527-33075546;33066527-33069241	33066429-33066645;33068843-33069326;33075546-33075600;33102180-33102409	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/22_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#NT5C3A
LRRN3	ENSG00000173114	ENSG00000173114:110737083-110737189:source	-0.19969848941;-0.0428700526136;0.417475587536	0.593856718403;0.0539493572732;0.997234669583	0.819;0.144;0.041	0.544;0.026;0.448	s|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr7	+	110737189-110739937;110737189-110762471;110737189-110737190	110737083-110737189;110737190-110737225;110739937-110740018;110762471-110765510	;;;	;;;	(110737190, 110737225)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/49_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#LRRN3
TDP1	ENSG00000042088	ENSG00000042088:90446884-90447023:target	0.294796167386;-0.294796167386	0.903607646662;0.903607646662	0.025;0.975	0.314;0.686	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr14	+	90437615-90446884;90442159-90446884	90437519-90437615;90442125-90442159;90446884-90447023	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/2_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#TDP1
NFKBIZ	ENSG00000144802	ENSG00000144802:101571582-101571662:source	-0.327219832549;0.327219832549	0.950041128385;0.950041128385	0.971;0.029	0.647;0.353	s|1e1.1o1|2e0|i	True	False	False	1	2	1	chr3	+	101571612-101571730;101571662-101571663	101571582-101571662;101571663-101571729;101571730-101571833	;;	;;	(101571663, 101571729)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/35_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#NFKBIZ
NFKBIZ	ENSG00000144802	ENSG00000144802:101571730-101571833:target	-0.432668339579;0.432668339579	0.997459037987;0.997459037987	0.970;0.030	0.548;0.452	t|1e1.1o2|i	False	False	False	1	2	1	chr3	+	101571612-101571730;101571729-101571730	101571582-101571662;101571663-101571729;101571730-101571833	;;	;;	(101571663, 101571729)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/35_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#NFKBIZ
NFKBIZ	ENSG00000144802	ENSG00000144802:101571935-101572078:target	-0.254237100417;0.254237100417	0.923594206355;0.923594206355	0.972;0.028	0.722;0.278	t|1e1.1o1|i	False	False	False	1	2	1	chr3	+	101571833-101571935;101571934-101571935	101571730-101571833;101571834-101571934;101571935-101572078	;;	;;	(101571834, 101571934)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/35_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#NFKBIZ
IRF1	ENSG00000125347	ENSG00000125347:131825084-131825337:target	1.78884499626e-06;-0.358225291418;1.78884499626e-06;0.35420258338	1.07649971471e-11;0.996379171897;1.07649971471e-11;0.995819757826	0.025;0.930;0.025;0.068	0.025;0.580;0.025;0.413	s|1e1.1o2|1e1.2o2|1e2.1o1|i	False	True	True	3	3	1	chr5	-	131823744-131825084;131823717-131825084;131822822-131825084;131825083-131825084	131822646-131822822;131823618-131823744;131823618-131823744;131824725-131825083;131825084-131825337	;;;;	;;;;	(131824725, 131825083)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/23_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#IRF1
IRF1	ENSG00000125347	ENSG00000125347:131823618-131823744:source	8.37167274406e-06;-0.226711259853;0.220662693954	1.2888164552e-09;0.771414269191;0.739398603795	0.025;0.975;0.025	0.025;0.754;0.240	t|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr5	-	131823744-131825084;131823717-131825084;131823744-131823745	131823618-131823744;131823745-131824362;131825084-131825337;131825084-131825337	;;;	;;;	(131823745, 131824362)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/23_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#IRF1
IRF1	ENSG00000125347	ENSG00000125347:131822249-131822378:target	-0.223755878773;9.25970474595e-05;7.68396439463e-06;0.206465902709	0.763366247848;1.9200103769e-11;1.21972012526e-13;0.683406782415	0.869;0.025;0.025;0.107	0.646;0.029;0.025;0.314	s|1e0|2e0|3e1.1o1|3e2.1o1|3e3.2o2|i	True	False	True	3	4	1	chr5	-	131822065-131822249;131821408-131822249;131820189-131822249;131822248-131822249	131820053-131820331;131821359-131821408;131821815-131822065;131822066-131822248;131822249-131822378	;;;;	;;;;	(131822066, 131822248)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/23_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#IRF1
AOAH	ENSG00000136250	ENSG00000136250:36763627-36764154:target	2.69644251735e-05;-0.544358357952;0.535603213077	1.16639422842e-05;0.999062273818;0.999393859578	0.028;0.966;0.028	0.030;0.435;0.551	s|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	0	chr7	-	36729785-36763627;36726399-36763627;36713614-36763627	36713548-36713614;36726304-36726399;36729702-36729785;36763627-36764154	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/29_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#AOAH
AOAH	ENSG00000136250	ENSG00000136250:36713548-36713614:source	0.309345718404;-0.309345718404	0.939181268759;0.939181268759	0.029;0.971	0.333;0.667	t|1e1.1o1|1e2.2o2	False	False	True	2	3	0	chr7	-	36713614-36763627;36713614-36726304	36713548-36713614;36726304-36726399;36763627-36764154	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/29_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#AOAH
HNRNPA3	ENSG00000170144	ENSG00000170144:178083975-178084042:target	-0.323236491157;0.323236491157	0.930001999539;0.930001999539	0.975;0.025	0.659;0.341	t|1e1.1o1|i	False	False	False	1	2	1	chr2	+	178083887-178083975;178083974-178083975	178083765-178083887;178083888-178083974;178083975-178084042	;;	;;	(178083888, 178083974)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/47_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#HNRNPA3
HNRNPA3	ENSG00000170144	ENSG00000170144:178083975-178084042:source	2.4399997478e-05;-0.279469629804;0.0025188092158;0.211261877692	1.39287964627e-07;0.883639493604;0.000366288878058;0.658313759887	0.025;0.957;0.025;0.026	0.026;0.681;0.074;0.238	s|1e1.1o3|2e1.2o3|2e1.3o3|i	True	True	False	3	2	1	chr2	+	178084039-178084134;178084042-178084136;178084042-178086788;178084042-178084043	178083975-178084042;178084043-178084133;178084134-178088686;178084134-178088686;178084134-178088686	;;;;	;;;;	(178084043, 178084133)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/47_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#HNRNPA3
HNRNPA3	ENSG00000170144	ENSG00000170144:178084134-178088686:target	3.90495571467e-06;-0.497954456156;0.000695410690207;0.000717878990074;0.42830482402	3.94875045954e-10;0.99998310504;2.58709627303e-06;2.61434464282e-06;0.999682875501	0.025;0.909;0.025;0.025;0.064	0.025;0.423;0.046;0.046;0.482	t|1e1.1o2|2e1.2o2|3e1.2o2|3e2.5o6|i	True	True	True	4	3	1	chr2	+	178084039-178084134;178084042-178084136;178084042-178086788;178086704-178086788;178084133-178084134	178083975-178084042;178083975-178084042;178083975-178084042;178084043-178084133;178084134-178088686	;;;;	;;;;	(178084043, 178084133)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/47_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#HNRNPA3
HNRNPA3	ENSG00000170144	ENSG00000170144:178083765-178083887:source	-0.404071867137;0.404071867137	0.993116615116;0.993116615116	0.975;0.025	0.581;0.419	s|1e1.1o1|i	False	False	False	1	2	1	chr2	+	178083887-178083975;178083887-178083888	178083765-178083887;178083888-178083974;178083975-178084042	;;	;;	(178083888, 178083974)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/47_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#HNRNPA3
HNRNPA3	ENSG00000170144	ENSG00000170144:178081231-178081320:source	-0.220767248427;1.71238362126e-05;0.212465650367	0.72140183549;1.26038577393e-08;0.684816951589	0.932;0.025;0.067	0.709;0.026;0.284	s|1e1.1o1|1e2.1o3|i	False	False	True	2	3	1	chr2	+	178081320-178081404;178081320-178081588;178081320-178081321	178081231-178081320;178081321-178081403;178081404-178081499;178081588-178081668	;;;	;;;	(178081321, 178081403)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/47_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#HNRNPA3
CSNK1E	ENSG00000213923	ENSG00000213923:38694586-38694939:target	-0.134594565508;-0.0040539393061;-0.00121468604806;1.60066760539e-05;0.243185320414	0.201197693732;2.9594626775e-05;1.04844179874e-05;8.66483998726e-08;0.835749910008	0.169;0.070;0.062;0.025;0.696	0.026;0.026;0.040;0.026;0.947	s|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1|1e4.1o3|2e0	True	True	True	5	5	0	chr22	-	38694209-38694791;38693161-38694791;38692692-38694791;38691453-38694791;38690540-38694791	38690348-38690540;38691393-38691453;38692211-38693161;38692211-38693161;38694035-38694209;38694586-38694939	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/60_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#CSNK1E
NR2C1	ENSG00000120798	ENSG00000120798:95425125-95425264:target	-0.000493856514543;0.000801560294329;0.294220503692;-0.147992960034;-0.0296158153919	3.36749585227e-05;0.000146334658273;0.814470590505;0.406427901249;0.0385677346175	0.044;0.026;0.599;0.212;0.142	0.027;0.053;0.926;0.027;0.027	s|1e1.1o2|1e1.2o2|1e2.1o2|1e2.2o2|1e3.2o2	False	True	True	5	4	1	chr12	-	95424649-95425125;95424405-95425125;95422300-95425125;95422285-95425125;95419031-95425125	95418926-95419125;95421882-95422300;95421882-95422300;95424185-95424649;95424185-95424649;95425125-95425264	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/21_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#NR2C1
NR2C1	ENSG00000120798	ENSG00000120798:95421882-95422300:source	1.40833369349e-05;-0.0190230685294;0.269901378089;1.40833369349e-05;-0.000329763676706;-0.106696717954	7.28680924666e-07;0.0470684373736;0.723583209219;7.28680924666e-07;7.7575785984e-06;0.226170037624	0.026;0.285;0.494;0.026;0.038;0.179	0.026;0.154;0.823;0.026;0.026;0.026	t|1e1.3o3|1e2.1o1|1e3.1o1|2e1.3o3|2e2.1o1|2e3.1o1	True	True	True	6	4	1	chr12	-	95422300-95442844;95422300-95434252;95422300-95425125;95422285-95442844;95422285-95434252;95422285-95425125	95421882-95422300;95425125-95425264;95425125-95425264;95434252-95434374;95434252-95434374;95442844-95443268;95442844-95443268	;;;;;;	;;;;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/21_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#NR2C1
TBCK	ENSG00000145348	ENSG00000145348:107165783-107165921:target	0.232120666076;-0.232120666076	0.717953078899;0.717953078899	0.028;0.972	0.276;0.724	s|1e0|2e1.1o1|2e2.1o1	True	False	True	2	3	1	chr4	-	107164181-107165783;107163726-107165783	107163627-107163726;107164059-107164181;107165783-107165921	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/35_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#TBCK
LY75	ENSG00000054219	ENSG00000054219:160761100-160761260:target	-0.280405970919;-5.7059839538e-05;0.28705272028	0.82523095462;1.94434915489e-06;0.835918438869	0.355;0.028;0.633	0.059;0.025;0.935	s|1e1.1o2|1e1.2o2|1e2.1o1	False	True	True	3	3	0	chr2	-	160760116-160761100;160759591-160761100;160755570-160761100	160755199-160755570;160758876-160760116;160758876-160760116;160761100-160761260	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/3_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#LY75
APRT	ENSG00000198931	ENSG00000198931:88876478-88876806:target	4.63558794361e-07;-0.334238950783;0.331691775802	2.53554610147e-14;0.97130950334;0.968986154644	0.025;0.652;0.348	0.025;0.325;0.672	s|1e1.1o2|1e1.2o2|1e2.1o2	False	True	True	3	3	0	chr16	-	88876315-88876478;88876248-88876478;88876114-88876478	88875747-88876114;88876144-88876315;88876144-88876315;88876478-88876806	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/58_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#APRT
THAP9-AS1	ENSG00000251022	ENSG00000251022:83820976-83821376:target	0.000184082962631;-0.325074238452;-0.000258604307426;-0.00136657974192;0.377986238981	6.66693552262e-07;0.87616367957;2.00068054049e-06;0.000260951271647;0.974994348909	0.025;0.780;0.035;0.083;0.102	0.033;0.439;0.025;0.056;0.474	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|2e0|i	True	False	True	4	5	1	chr4	-	83820890-83821230;83819215-83821230;83816927-83821230;83816000-83821230;83820975-83820976	83814162-83816000;83816844-83816927;83818916-83819215;83820698-83820890;83820891-83820975;83820976-83821376	;;;;;	;;;;;	(83820891, 83820975)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/63_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#THAP9-AS1
RAD21	ENSG00000164754	ENSG00000164754:117878825-117879230:source	-0.280782099363;-0.000586619745648;0.218510077084;1.65148001455e-06;0.0101677298041;9.9681330811e-07	0.878768605845;0.000930175674983;0.733977458384;3.03501637531e-11;0.000589598230402;3.03499504283e-11	0.612;0.310;0.059;0.025;0.025;0.025	0.327;0.301;0.276;0.025;0.090;0.025	t|1e0|2e1.1o1|2e2.1o1|2e3.1o4|2e3.2o4|2e3.3o4|2e3.4o4	True	True	True	6	4	0	chr8	-	117879000-117886850;117879000-117886602;117879000-117886549;117879000-117886489;117879000-117886445;117879000-117886358	117878825-117879230;117886358-117886599;117886358-117886599;117886358-117886599;117886358-117886599;117886602-117886767;117886850-117887105	;;;;;;	;;;;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/43_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#RAD21
ARFGEF1	ENSG00000066777	ENSG00000066777:68128825-68128897:target	0.30093420123;-0.30093420123	0.933364740411;0.933364740411	0.027;0.973	0.322;0.678	s|1e1.1o2|2e1.1o2	True	True	False	2	2	1	chr8	-	68123850-68128843;68123850-68128825	68123718-68123850;68123718-68123850;68128825-68128897	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/5_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#ARFGEF1
TATDN1	ENSG00000147687	ENSG00000147687:125535178-125535243:target	0.215739184424;-0.191898736877;-9.52746659157e-05	0.698867291686;0.625965895793;1.23400767143e-07	0.664;0.313;0.030	0.912;0.081;0.026	s|1e1.2o2|1e2.1o1|1e3.1o1	False	False	True	3	4	0	chr8	-	125534441-125535178;125531122-125535178;125528271-125535178	125528128-125528271;125530983-125531122;125533878-125534442;125535178-125535243	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/36_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#TATDN1
ORMDL1	ENSG00000128699	ENSG00000128699:190647148-190647328:source	-0.00136676296725;-0.185244161182;0.224125169157	6.90828281014e-05;0.574947868748;0.681759377875	0.102;0.528;0.370	0.078;0.286;0.636	t|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr2	-	190647328-190648995;190647328-190647740;190647328-190647329	190647148-190647328;190647329-190647739;190647740-190648299;190648995-190649097	;;;	;;;	(190647329, 190647739)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/24_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#ORMDL1
CTC1	ENSG00000178971	ENSG00000178971:8138067-8138244:target	-0.258870911133;0.258870911133	0.853772577301;0.853772577301	0.971;0.029	0.709;0.291	s|1e1.1o1|i	False	False	False	1	2	1	chr17	-	8137973-8138067;8138066-8138067	8137773-8137973;8137974-8138066;8138067-8138244	;;	;;	(8137974, 8138066)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/51_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#CTC1
CTC1	ENSG00000178971	ENSG00000178971:8136030-8136350:target	-0.248438966589;0.248438966589	0.716012507413;0.716012507413	0.912;0.088	0.614;0.386	s|1e0|2e1.2o2|3e0|i	True	False	False	1	2	1	chr17	-	8135793-8136224;8136029-8136030	8135679-8135966;8135967-8136029;8136030-8136350	;;	;;	(8135967, 8136029)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/51_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#CTC1
TMUB2	ENSG00000168591	ENSG00000168591:42264574-42264799:source	1.97386869883e-06;-0.00091777481858;-0.246669717925;0.278868659301	0.00019639734005;9.34018187636e-06;0.782177114722;0.791718829701	0.056;0.051;0.336;0.556	0.060;0.028;0.060;0.872	s|1e2.4o4|2e1.3o3|2e2.4o4|i	True	True	True	3	3	1	chr17	+	42264768-42266390;42264799-42265044;42264799-42266390;42264799-42264800	42264574-42264799;42264800-42264984;42264985-42265111;42266219-42266459;42266219-42266459	;;;;	;;;;	(42264800, 42264984)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/46_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#TMUB2
