#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	Th1_e_A E(PSI)	Th17_e_A E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
MKL1	ENSG00000196588	ENSG00000196588:40859225-40859438:source	-0.217996925289;0.252948701425;0.00177886205779;-0.000282438856747	0.658861771717;0.826625676117;0.000325698021044;1.61692726281e-05	0.871;0.044;0.050;0.044	0.589;0.312;0.094;0.025	t|1e0|2e0|3e1.1o1|3e2.1o1|3e3.2o2|3e4.1o1	False	True	True	4	5	1	chr22	-	40859290-40948110;40859290-40929594;40859290-40915468;40859290-40859826	40859225-40859438;40859826-40859836;40915468-40915616;40929594-40929815;40948110-40948371	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/31_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#MKL1
PUM2	ENSG00000055917	ENSG00000055917:20462954-20463221:source	-0.217174828112;0.217174828112	0.697282274728;0.697282274728	0.683;0.317	0.430;0.570	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr2	-	20463221-20482708;20463221-20478344	20462954-20463221;20478344-20478580;20482708-20482992	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/2_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#PUM2
LINC00963	ENSG00000204054	ENSG00000204054:132265602-132266553:target	-0.0741050164455;0.321618403009;-4.79358118338e-06;-4.79358118338e-06;-0.0799502395441	0.153580025199;0.954066133927;2.05295022297e-08;2.05295022297e-08;0.170245883089	0.177;0.634;0.026;0.026;0.180	0.029;0.951;0.025;0.025;0.029	t|1e1.2o2|1e2.1o1|1e3.1o1|1e4.1o3|1e5.1o1	False	False	True	5	6	0	chr9	+	132251578-132265602;132255874-132265602;132260743-132265602;132264798-132265602;132265418-132265602	132250824-132251578;132255695-132255874;132260618-132260743;132264351-132265136;132265281-132265418;132265602-132266553	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/32_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#LINC00963
NIPBL	ENSG00000164190	ENSG00000164190:37063892-37064292:source	-0.226730563542;0.226730563542	0.696934849436;0.696934849436	0.969;0.031	0.707;0.293	s|1e0|1e1.1o1|2e1.1o1|3e0	True	True	False	2	2	0	chr5	+	37064080-37064629;37064121-37064629	37063892-37064292;37064629-37066515;37064629-37066515	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/22_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#NIPBL
DIP2A	ENSG00000160305	ENSG00000160305:47966828-47967118:source	-0.344427523683;0.344427523683	0.979190419246;0.979190419246	0.364;0.636	0.028;0.972	s|1e1.1o1|2e1.1o1|3e0	True	True	False	2	2	1	chr21	+	47966951-47969684;47966955-47969684	47966828-47967118;47969684-47970023;47969684-47970023	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/21_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#DIP2A
DIP2A	ENSG00000160305	ENSG00000160305:47981198-47981718:source	-0.210180900663;-4.6488803571e-06;0.202077149012	0.653762411175;7.34770321551e-07;0.622602166614	0.312;0.027;0.678	0.049;0.027;0.943	s|1e1.1o1|1e2.2o3|1e2.3o3	False	True	True	3	3	1	chr21	+	47981718-47982668;47981718-47983748;47981718-47983771	47981198-47981718;47982668-47982704;47983573-47983845;47983573-47983845	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/21_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#DIP2A
ENSG00000214982	ENSG00000214982	ENSG00000214982:51632846-51633029:source	-0.485373169959;0.485373169959	0.996914947359;0.996914947359	0.861;0.139	0.387;0.613	s|1e1.1o1|1e2.2o2	False	False	True	2	3	1	chr10	+	51633029-51642387;51633029-51642637	51632846-51633029;51642387-51642507;51642635-51642720	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/33_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#ENSG00000214982
PCGF3	ENSG00000185619	ENSG00000185619:727461-727578:source	-0.27367814374;-1.83419678606e-07;-0.00359513923741;0.366556690197	0.817951192439;4.02011432122e-10;0.00552625930004;0.977570056884	0.529;0.025;0.312;0.155	0.232;0.025;0.249;0.515	s|1e1.1o1|1e2.1o1|1e3.1o1|i	False	False	True	3	4	1	chr4	+	727578-727673;727578-728579;727578-728720;727578-727579	727461-727578;727579-727672;727673-728268;728579-728631;728720-728816	;;;;	;;;;	(727579, 727672)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/29_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#PCGF3
DPAGT1	ENSG00000172269	ENSG00000172269:118968670-118968753:source	0.216745949508;-0.216745949508	0.742227680464;0.742227680464	0.760;0.240	0.974;0.026	t|1e1.1o2|i	False	False	False	1	2	1	chr11	-	118968753-118969113;118968753-118968754	118968670-118968753;118968754-118968783;118968784-118969197	;;	;;	(118968754, 118968783)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/25_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#DPAGT1
ZNF131	ENSG00000172262	ENSG00000172262:43161811-43161875:target	0.264023833743;-0.0473899429887;-0.031000029871	0.784596699718;0.106509021526;0.0833829353653	0.437;0.212;0.351	0.734;0.066;0.200	t|1e1.4o5|1e1.5o5|i	True	False	False	2	2	1	chr5	+	43161708-43161811;43161715-43161811;43161810-43161811	43161351-43161715;43161351-43161715;43161716-43161810;43161811-43161875	;;;	;;;	(43161716, 43161810)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/25_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#ZNF131
TAF1D	ENSG00000166012	ENSG00000166012:93465966-93466287:source	0.234347581125;-0.234347581125	0.685842327262;0.685842327262	0.496;0.504	0.778;0.222	t|1e1.1o2|i	False	False	False	1	2	1	chr11	-	93466287-93466516;93466287-93466288	93465966-93466287;93466288-93466470;93466471-93466671	;;	;;	(93466288, 93466470)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/22_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#TAF1D
RBMS1	ENSG00000153250	ENSG00000153250:161223424-161223902:source	0.279403674704;-3.71750236963e-06;-3.71750236963e-06;-3.71750236963e-06;-3.71750236963e-06;-0.0865654667816;-3.71750236963e-06;-0.000154381026118;-0.00182139426806	0.768548866239;3.20683408759e-08;3.20683408759e-08;3.20683408759e-08;3.20683408759e-08;0.258026755512;3.20683408759e-08;6.88344792472e-06;0.00039701190923	0.322;0.025;0.025;0.025;0.025;0.550;0.025;0.039;0.078	0.647;0.025;0.025;0.025;0.025;0.321;0.025;0.029;0.025	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1|1e7.1o1|2e1.1o1|2e6.1o1	True	True	True	9	8	1	chr2	-	161223902-161349800;161223902-161349398;161223902-161288879;161223902-161272649;161223902-161265020;161223902-161263975;161223902-161258479;161223899-161349800;161223899-161263975	161223424-161223902;161258479-161258613;161263975-161264400;161263975-161264400;161265020-161265120;161272649-161272689;161288879-161288988;161349398-161349480;161349800-161350305;161349800-161350305	;;;;;;;;;	;;;;;;;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/19_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#RBMS1
GPC2	ENSG00000213420	ENSG00000213420:99772308-99772388:source	0.378312852229;-0.378312852229	0.98459885251;0.98459885251	0.586;0.414	0.957;0.043	t|1e1.2o2|1e2.1o1|2e0	False	True	True	2	3	0	chr7	-	99772388-99773830;99772388-99773195	99772308-99772388;99773195-99773517;99773830-99773988	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/33_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#GPC2
FAM49B	ENSG00000153310	ENSG00000153310:130916745-130916831:source	0.387927485352;-5.00371139665e-07;-0.429045531679;0.000310243024403;-5.00371139665e-07	0.988959826125;3.61742937794e-10;0.998635252035;1.0250077947e-06;3.61742937794e-10	0.489;0.025;0.501;0.025;0.025	0.868;0.025;0.083;0.043;0.025	t|1e1.1o3|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1	False	False	True	5	6	0	chr8	-	130916831-130983189;130916831-130961212;130916831-130951854;130916831-130924716;130916831-130924606	130916745-130916831;130924606-130924663;130924716-130924761;130951854-130952118;130961212-130961313;130982755-130983241	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/19_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#FAM49B
BRE	ENSG00000158019	ENSG00000158019:28521205-28521358:source	-0.0809579562198;0.240474576589;-0.00397376343385;-0.000286415092951	0.146265930591;0.832746655626;0.00639650381665;6.48403950171e-07	0.170;0.028;0.768;0.042	0.031;0.265;0.706;0.025	s|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2	False	True	True	4	4	1	chr2	+	28521358-28532949;28521358-28550141;28521358-28561317;28521358-28561345	28521205-28521358;28532949-28533020;28550141-28550314;28561317-28561768;28561317-28561768	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/19_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#BRE
HUWE1	ENSG00000086758	ENSG00000086758:53654361-53654466:target	0.283986477262;-0.283986477262	0.885296940011;0.885296940011	0.602;0.398	0.893;0.107	s|1e1.1o1|1e2.2o2	False	False	True	2	3	0	chrX	-	53652989-53654361;53652219-53654361	53652118-53652439;53652747-53652989;53654361-53654466	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/4_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#HUWE1
HUWE1	ENSG00000086758	ENSG00000086758:53652118-53652439:source	-0.25380475096;0.25380475096	0.866453729025;0.866453729025	0.336;0.664	0.081;0.919	t|1e0|2e1.1o1|2e2.1o1	False	True	True	2	3	0	chrX	-	53652219-53654361;53652219-53652747	53652118-53652439;53652747-53652989;53654361-53654466	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/4_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#HUWE1
ABCD4	ENSG00000119688	ENSG00000119688:74769578-74769759:target	0.21618754782;-0.21618754782	0.673870602849;0.673870602849	0.719;0.281	0.969;0.031	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr14	-	74766971-74769578;74766378-74769578	74765764-74766378;74766853-74766971;74769578-74769759	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/9_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#ABCD4
COA1	ENSG00000106603	ENSG00000106603:43687516-43689895:source	0.33896812664;-2.26732405783e-06;-0.00235914125712;-2.26732405783e-06;-2.26732405783e-06;0.00014000643952;-0.125657071194;-0.00115025309842;-0.000905254639726;-9.63322709559e-05	0.901626462715;7.0845817627e-09;0.00115517029138;7.0845817627e-09;7.0845817627e-09;2.14248989825e-06;0.389180317624;0.000831936682801;7.15785007322e-05;1.54509312085e-06	0.268;0.025;0.109;0.025;0.025;0.035;0.343;0.150;0.064;0.035	0.619;0.025;0.054;0.025;0.025;0.042;0.125;0.116;0.028;0.028	t|1e0|2e5.2o3|2e6.1o1|3e0|4e1.1o1|4e2.1o1|4e3.1o1|4e4.1o1|4e5.1o3|4e5.3o3|4e7.1o4|i	True	True	True	9	8	1	chr7	-	43689698-43690157;43689698-43689964;43688251-43769028;43688251-43750999;43688251-43705257;43688251-43695632;43688251-43690211;43688251-43690092;43688251-43688338;43689895-43689896	43687516-43689895;43689896-43689963;43689964-43690010;43690092-43690311;43690092-43690311;43690092-43690311;43695632-43695752;43705257-43705321;43750999-43751048;43769028-43769316	;;;;;;;;;	;;;;;;;;;	(43689896, 43689963)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/6_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#COA1
COA1	ENSG00000106603	ENSG00000106603:43690092-43690311:target	-0.272422536057;3.4549689393e-05;0.219002316396;-0.00401268884665;0.00202648135568	0.770638875888;2.33909613224e-07;0.615167080187;0.00623200549754;6.9163526906e-05	0.445;0.026;0.345;0.199;0.026	0.135;0.029;0.647;0.124;0.073	s|1e2.4o4|2e1.1o1|2e2.2o4|3e2.4o4|i	True	True	True	4	3	1	chr7	-	43688251-43690211;43690010-43690157;43689698-43690157;43688251-43690092;43690091-43690092	43687516-43689895;43687516-43689895;43687516-43689895;43689964-43690010;43690011-43690091;43690092-43690311	;;;;;	;;;;;	(43690011, 43690091)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/6_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#COA1
NOP14-AS1	ENSG00000249673	ENSG00000249673:2939702-2939869:source	0.406381577751;-0.406381577751	0.991266595097;0.991266595097	0.066;0.934	0.463;0.537	s|1e1.1o1|i	False	False	False	1	2	1	chr4	+	2939869-2940420;2939869-2939870	2939702-2939869;2939870-2940419;2940420-2940519	;;	;;	(2939870, 2940419)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/34_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#NOP14-AS1
PNKP	ENSG00000039650	ENSG00000039650:50364865-50364955:source	-0.000656462973929;-0.206109779245;0.286076742076	3.68449561271e-05;0.619212154795;0.853316173435	0.066;0.850;0.083	0.044;0.575;0.384	t|1e0|2e1.1o1|2e2.2o2|i	False	True	True	2	3	1	chr19	-	50364952-50365301;50364952-50365029;50364955-50364956	50364865-50364955;50364956-50365028;50365029-50365153;50365301-50365362	;;;	;;;	(50364956, 50365028)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/1_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#PNKP
SPG20	ENSG00000133104	ENSG00000133104:36909158-36909969:source	1.27853892448e-05;0.346889661585;1.27853892448e-05;-0.333531418436;1.27853892448e-05;-0.000143774764677	6.10170256634e-07;0.953536298273;6.10170256634e-07;0.882404011226;6.10170256634e-07;0.00010717735693	0.025;0.034;0.025;0.900;0.025;0.061	0.026;0.375;0.026;0.551;0.026;0.057	t|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2|1e4.1o1|1e5.1o1	True	False	True	6	6	1	chr13	-	36909969-36944226;36909969-36920719;36909969-36920377;36909969-36920362;36909969-36919662;36909969-36910424	36909158-36909969;36910424-36910495;36919662-36919771;36920362-36920420;36920362-36920420;36920719-36920934;36944226-36944317	;;;;;;	;;;;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/13_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#SPG20
SEC61A2	ENSG00000065665	ENSG00000065665:12202929-12203120:target	2.91747850206e-06;0.313308184385;-0.178382605981;-0.00597402729489	9.7763571456e-07;0.917997578238;0.53598317561;0.00447842612026	0.027;0.651;0.233;0.109	0.027;0.966;0.027;0.027	t|1e1.1o1|1e2.4o6|1e2.6o6|1e3.1o1	True	False	True	4	4	1	chr10	+	12199066-12202929;12200104-12202929;12200498-12202929;12201625-12202929	12198906-12199066;12199907-12200498;12199907-12200498;12201615-12201625;12202929-12203120	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/2_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#SEC61A2
SHC1	ENSG00000160691	ENSG00000160691:154938422-154938556:source	0.366482409205;-0.331196839139;-0.000643200615669	0.987865463988;0.966244796915;6.25699765614e-08	0.432;0.515;0.052	0.790;0.190;0.028	t|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr1	-	154938556-154938638;154938553-154938638;154938556-154938557	154938422-154938556;154938557-154938637;154938638-154938707;154938638-154938707	;;;	;;;	(154938557, 154938637)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/21_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#SHC1
SHC1	ENSG00000160691	ENSG00000160691:154938638-154938707:target	0.341174238645;-0.342850541886;1.53637630877e-06	0.973179974551;0.974963123464;7.0049232012e-11	0.467;0.531;0.025	0.801;0.195;0.025	s|1e1.1o2|1e1.2o2|i	False	True	False	2	2	1	chr1	-	154938556-154938638;154938553-154938638;154938637-154938638	154938422-154938556;154938422-154938556;154938557-154938637;154938638-154938707	;;;	;;;	(154938557, 154938637)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/21_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#SHC1
NCOR1	ENSG00000141027	ENSG00000141027:16052765-16052831:source	-0.210849661129;0.210849661129	0.668221402301;0.668221402301	0.935;0.065	0.682;0.318	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr17	-	16052831-16055260;16052831-16054904	16052765-16052831;16054904-16054930;16055260-16055312	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/16_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#NCOR1
ZFP90	ENSG00000184939	ENSG00000184939:68591901-68592075:source	0.234213557224;-0.234213557224	0.69705355602;0.69705355602	0.104;0.896	0.392;0.608	s|1e0|2e0|3e0|4e1.1o2|4e1.2o2|5e0	True	True	False	2	2	0	chr16	+	68592027-68592278;68592027-68592376	68591901-68592075;68592278-68592471;68592278-68592471	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/28_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#ZFP90
TMEM198B	ENSG00000182796	ENSG00000182796:56228635-56229399:source	-0.214138685741;0.214138685741	0.713935756973;0.713935756973	0.294;0.706	0.069;0.931	s|1e0|2e1.1o1|i	True	False	False	1	2	1	chr12	+	56229399-56229910;56229399-56229400	56228635-56229399;56229400-56229909;56229910-56230030	;;	;;	(56229400, 56229909)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/28_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#TMEM198B
PSMC6	ENSG00000100519	ENSG00000100519:53190683-53190754:target	1.540932667e-07;7.70234610454e-06;-0.283280517262;0.000382473746509;0.243550130606	4.76691497932e-14;1.07001883591e-11;0.956674142369;6.97592816219e-08;0.885707967907	0.025;0.025;0.946;0.026;0.031	0.025;0.026;0.670;0.045;0.269	t|1e1.3o3|1e2.2o2|1e3.1o1|1e4.1o1|i	False	False	True	4	5	1	chr14	+	53185070-53190683;53185756-53190683;53187908-53190683;53190592-53190683;53190682-53190683	53184947-53185070;53185225-53185756;53187828-53187908;53188218-53190592;53190593-53190682;53190683-53190754	;;;;;	;;;;;	(53190593, 53190682)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/5_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#PSMC6
NAA25	ENSG00000111300	ENSG00000111300:112486096-112486247:source	0.270832884422;-0.270832884422	0.69958806942;0.69958806942	0.465;0.535	0.812;0.188	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr12	-	112486247-112491362;112486247-112487287	112486096-112486247;112487287-112487415;112491362-112491461	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/8_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#NAA25
DNM1L	ENSG00000087470	ENSG00000087470:32890799-32890876:source	-0.263157601731;-1.97190209741e-05;0.241142555161	0.848170744738;3.72649948599e-05;0.738121391039	0.290;0.046;0.666	0.027;0.045;0.946	s|1e1.1o1|1e2.2o3|i	False	False	True	2	3	1	chr12	+	32890876-32891198;32890876-32892998;32890876-32890877	32890799-32890876;32890877-32890910;32891198-32891230;32892779-32893174	;;;	;;;	(32890877, 32890910)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/4_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#DNM1L
ING5	ENSG00000168395	ENSG00000168395:242651393-242651795:source	-0.200966631223;0.200966631223	0.613065473052;0.613065473052	0.331;0.669	0.060;0.940	s|1e1.1o1|1e2.1o1|2e0	True	False	True	2	3	0	chr2	+	242651486-242658898;242651486-242662354	242651393-242651795;242658898-242659334;242662354-242662489	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/23_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#ING5
SAE1	ENSG00000142230	ENSG00000142230:47700490-47700634:target	-3.86997996103e-10;-0.380488825477;3.31516024631e-10;0.21935795194;0.0900956894895;1.1800447056e-06;1.04026737338e-06	2.14568519374e-18;0.999992707033;2.14568706213e-18;0.820898012768;0.00136971513515;2.14875351608e-18;2.14839071208e-18	0.025;0.975;0.025;0.025;0.025;0.025;0.025	0.025;0.604;0.025;0.239;0.117;0.025;0.025	t|1e1.2o2|1e2.3o3|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1|1e7.1o1	False	False	True	7	8	1	chr19	+	47658470-47700490;47673180-47700490;47683560-47700490;47693809-47700490;47693876-47700490;47693933-47700490;47694173-47700490	47658371-47658470;47673075-47673180;47683403-47683560;47693799-47693809;47693866-47693876;47693923-47693933;47694163-47694173;47700490-47700634	;;;;;;;	;;;;;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/17_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#SAE1
RAB6A	ENSG00000175582	ENSG00000175582:73431891-73431944:target	0.250323896429;-0.252688246426;3.84422939585e-07;3.84422939585e-07	0.806692010261;0.812463535044;4.52774530137e-13;4.52774530137e-13	0.229;0.768;0.025;0.025	0.491;0.504;0.025;0.025	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	False	False	True	4	5	0	chr11	-	73429935-73431891;73429763-73431891;73427407-73431891;73390765-73431891	73390697-73390765;73427296-73427407;73429658-73429763;73429830-73429935;73431891-73431944	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/26_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#RAB6A
DHRS1	ENSG00000157379	ENSG00000157379:24761643-24761806:target	0.306628759683;-0.306628759683	0.805912259538;0.805912259538	0.070;0.930	0.419;0.581	s|1e1.1o2|i	False	False	False	1	2	1	chr14	-	24761558-24761643;24761642-24761643	24761390-24761558;24761559-24761642;24761643-24761806	;;	;;	(24761559, 24761642)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/19_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#DHRS1
LYAR	ENSG00000145220	ENSG00000145220:4270257-4270659:source	0.275429822389;-0.275429822389	0.852650467133;0.852650467133	0.591;0.409	0.881;0.119	t|1e0|2e1.1o1|2e2.1o1	False	True	True	2	3	1	chr4	-	4270342-4275310;4270342-4271156	4270257-4270659;4271156-4271166;4275310-4275396	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/17_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#LYAR
DBF4	ENSG00000006634	ENSG00000006634:87507368-87507872:source	-0.237592411033;0.237592411033	0.820027943129;0.820027943129	0.278;0.722	0.031;0.969	s|1e1.1o1|2e1.1o1|3e0	True	True	False	2	2	0	chr7	+	87507448-87514294;87507540-87514294	87507368-87507872;87514294-87514498;87514294-87514498	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/0_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#DBF4
PIDD1	ENSG00000177595	ENSG00000177595:802682-803149:source	-0.0566730720619;-0.0560919140437;0.34339010555	0.143534895847;0.166859695706;0.918307918085	0.218;0.458;0.323	0.060;0.266;0.674	t|1e0|2e1.2o2|3e1.2o2|4e0|i	True	True	False	2	2	1	chr11	-	803085-803174;802891-803174;803149-803150	802682-803149;803150-803173;803174-803647;803174-803647	;;;	;;;	(803150, 803173)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/27_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#PIDD1
ARHGAP9	ENSG00000123329	ENSG00000123329:57872182-57872540:target	-0.203022683415;-2.47543937361e-05;0.219678987029	0.673818465262;1.27770863983e-06;0.72929257766	0.968;0.028;0.027	0.741;0.026;0.251	s|1e1.2o3|2e1.2o3|i	True	True	False	2	2	1	chr12	-	57871463-57872323;57871463-57872182;57872181-57872182	57871242-57871567;57871242-57871567;57872121-57872181;57872182-57872540	;;;	;;;	(57872121, 57872181)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/11_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#ARHGAP9
