#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	Th17_p_A E(PSI)	Th17_e_A E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
PVT1	ENSG00000249859	ENSG00000249859:129108764-129108902:target	0.00153194462026;0.00351289717798;-0.0874751823232;0.208144673676;-0.163264431798;0.000376732489123;0.000363065531229	0.000292087164129;0.00246349584146;0.264849273496;0.714808622068;0.414404117411;9.83274710523e-07;8.53328772242e-07	0.073;0.106;0.585;0.037;0.196;0.025;0.025	0.112;0.170;0.369;0.258;0.025;0.044;0.044	t|1e0|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2|1e4.1o1|1e5.1o1|2e0|3e3.1o2	True	True	True	7	6	1	chr8	+	129001537-129108764;129022690-129108764;129082518-129108764;129082607-129108764;129095094-129108764;129108063-129108764;129082518-129108767	129001408-129001537;129022564-129022690;129082406-129082607;129082406-129082607;129082406-129082607;129094999-129095094;129108053-129108063;129108764-129108902	;;;;;;;	;;;;;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/48_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#PVT1
FGD5-AS1	ENSG00000225733	ENSG00000225733:14988594-14989014:target	-0.00872983270612;-0.000330964466492;-0.105661621045;0.33242662429	0.00314545468817;2.73413026328e-07;0.327668607027;0.94703809297	0.128;0.042;0.607;0.223	0.044;0.025;0.399;0.553	s|1e1.1o1|2e1.1o1|3e1.1o1|i	True	True	False	3	2	1	chr3	-	14987661-14988621;14987661-14988617;14987661-14988594;14988593-14988594	14984291-14987661;14984291-14987661;14984291-14987661;14987662-14988593;14988594-14989014	;;;;	;;;;	(14987662, 14988593)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/47_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#FGD5-AS1
PKD1P1	ENSG00000244257	ENSG00000244257:16418885-16419098:target	0.304897733483;-0.304897733483	0.945809433135;0.945809433135	0.674;0.326	0.973;0.027	t|1e1.2o2|i	False	False	False	1	2	1	chr16	+	16418791-16418885;16418884-16418885	16418512-16418791;16418792-16418884;16418885-16419098	;;	;;	(16418792, 16418884)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/48_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#PKD1P1
PPP2R5B	ENSG00000068971	ENSG00000068971:64699031-64699081:target	-0.215245488649;0.215245488649	0.629627389204;0.629627389204	0.911;0.089	0.630;0.370	t|1e1.1o1|i	False	False	False	1	2	1	chr11	+	64698961-64699031;64699030-64699031	64698908-64698961;64698962-64699030;64699031-64699081	;;	;;	(64698962, 64699030)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/4_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#PPP2R5B
TDRD3	ENSG00000083544	ENSG00000083544:61141659-61141784:source	-0.585923641888;0.585923641888	0.999924343352;0.999924343352	0.918;0.082	0.347;0.653	s|1e1.1o2|1e1.2o2	False	True	False	2	2	0	chr13	+	61141784-61147747;61141784-61147750	61141659-61141784;61147747-61148012;61147747-61148012	;;	;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/6_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#TDRD3
TDRD3	ENSG00000083544	ENSG00000083544:61141659-61141784:target	-0.256488468342;0.256488468342	0.830423326145;0.830423326145	0.969;0.031	0.701;0.299	t|1e1.1o2|1e2.1o1	False	False	True	2	3	1	chr13	+	61109367-61141659;61121625-61141659	61109242-61109560;61121615-61121625;61141659-61141784	;;	;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/6_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#TDRD3
RBM25	ENSG00000119707	ENSG00000119707:73566375-73566458:source	0.00117699941959;-0.260689966055;0.218170729246	7.67766598037e-05;0.832346911564;0.725186141915	0.066;0.797;0.136	0.100;0.525;0.375	s|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr14	+	73566458-73567009;73566458-73569900;73566458-73566459	73566375-73566458;73566459-73567008;73567009-73567070;73569900-73570186	;;;	;;;	(73566459, 73567008)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/14_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#RBM25
ZBTB8OS	ENSG00000176261	ENSG00000176261:33099246-33099328:target	2.96289234501e-06;2.96289234501e-06;2.96289234501e-06;0.256283934665;-0.000277366427368;-0.201893565842	5.55331282536e-09;5.55331282536e-09;5.55331282536e-09;0.716105467431;5.15940025595e-07;0.585754589494	0.025;0.025;0.025;0.388;0.040;0.565	0.025;0.025;0.025;0.689;0.025;0.298	s|1e1.1o1|1e2.1o2|1e2.2o2|1e3.2o2|1e4.1o1|1e5.1o1	False	True	True	6	6	1	chr1	-	33098955-33099246;33097946-33099246;33097922-33099246;33097480-33099246;33093466-33099246;33093145-33099246	33093109-33093145;33093173-33093466;33097426-33097659;33097809-33097946;33097809-33097946;33098863-33098955;33099246-33099328	;;;;;;	;;;;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/38_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#ZBTB8OS
CDC42SE1	ENSG00000197622	ENSG00000197622:151028059-151028469:target	-1.00985940416e-13;4.51501332138e-12;-5.08809346744e-05;-0.208593102746;0.226136567317	1.88441463479e-18;1.88441464748e-18;2.16682277295e-18;0.711590276252;0.820550130581	0.025;0.025;0.028;0.839;0.128	0.025;0.025;0.025;0.634;0.349	s|1e1.3o3|2e1.1o3|2e1.2o3|2e1.3o3|3e0|i	True	True	False	4	2	1	chr1	-	151027602-151028327;151027700-151028153;151027605-151028153;151027602-151028153;151028058-151028059	151027492-151027700;151027492-151027700;151027492-151027700;151027492-151027700;151027701-151028058;151028059-151028469	;;;;;	;;;;;	(151027701, 151028058)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/44_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#CDC42SE1
KLHL17	ENSG00000187961	ENSG00000187961:898084-898297:source	0.553239654642;-0.553239654642	0.998644693368;0.998644693368	0.088;0.912	0.628;0.372	s|1e1.1o2|1e1.2o2	False	True	False	2	2	0	chr1	+	898297-898412;898297-898489	898084-898297;898412-898633;898412-898633	;;	;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/42_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#KLHL17
KLHL17	ENSG00000187961	ENSG00000187961:898717-898884:target	0.303788779805;-0.303788779805	0.800389929578;0.800389929578	0.492;0.508	0.837;0.163	t|1e1.1o1|i	False	False	False	1	2	1	chr1	+	898633-898717;898716-898717	898412-898633;898634-898716;898717-898884	;;	;;	(898634, 898716)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/42_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#KLHL17
TMEM179B	ENSG00000185475	ENSG00000185475:62557073-62557295:source	-0.213801933851;0.213801933851	0.732005635598;0.732005635598	0.973;0.027	0.763;0.237	s|1e1.1o1|2e0|i	True	False	False	1	2	1	chr11	+	62557151-62557358;62557295-62557296	62557073-62557295;62557296-62557357;62557358-62557877	;;	;;	(62557296, 62557357)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/42_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#TMEM179B
PIGN	ENSG00000197563	ENSG00000197563:59854077-59854246:target	0.374669010009;0.000365677575753;-0.430898638978;1.07175913668e-05	0.926275659967;3.56420826644e-05;0.984325728998;4.80529776282e-07	0.471;0.026;0.517;0.026	0.855;0.047;0.094;0.027	s|1e1.1o1|1e2.2o2|1e3.1o2|1e4.1o1	False	False	True	4	5	0	chr18	-	59830889-59854077;59829562-59854077;59828618-59854077;59828459-59854077	59828366-59828459;59828487-59828618;59829486-59829745;59830764-59830889;59854077-59854246	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/44_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#PIGN
ENGASE	ENSG00000167280	ENSG00000167280:77077980-77078959:source	-0.291500826165;0.291500826165	0.87622106987;0.87622106987	0.367;0.633	0.067;0.933	s|1e1.1o2|2e0|3e0|4e0|5e1.1o2	True	True	False	2	2	0	chr17	+	77078145-77079102;77078959-77079102	77077980-77078959;77079102-77079205;77079102-77079205	;;	;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/33_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#ENGASE
DPP9	ENSG00000142002	ENSG00000142002:4683489-4683641:target	0.318631737178;-0.323112316531;2.86216145347e-06	0.989187906165;0.990585823623;2.31141076567e-10	0.026;0.974;0.025	0.336;0.659;0.025	s|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	0	chr19	-	4683336-4683489;4682850-4683489;4679958-4683489	4679847-4679958;4682708-4682850;4682956-4683336;4683489-4683641	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/24_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#DPP9
MTX2	ENSG00000128654	ENSG00000128654:177134123-177134397:source	0.271421178535;-0.274282906703;5.52510121405e-07	0.950247620246;0.952818133179;8.17540542901e-12	0.027;0.972;0.025	0.292;0.704;0.025	s|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	0	chr2	+	177134397-177134944;177134397-177161588;177134397-177191553	177134123-177134397;177134944-177135147;177161588-177161635;177191553-177191629	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/18_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#MTX2
RPL13	ENSG00000167526	ENSG00000167526:89627065-89627247:source	0.262323999794;5.20105390431e-07;5.20105390431e-07;5.20105390431e-07;-0.265636857296	0.904624705138;6.97488371337e-12;6.97488371337e-12;6.97488371337e-12;0.916721321321	0.678;0.025;0.025;0.025;0.317	0.935;0.025;0.025;0.025;0.057	s|1e1.2o3|1e1.3o3|1e2.1o1|2e1.2o3|i	True	True	True	4	3	1	chr16	+	89627120-89627348;89627120-89627362;89627120-89627635;89627247-89627348;89627247-89627248	89627065-89627247;89627248-89627311;89627312-89627471;89627312-89627471;89627312-89627471;89627635-89627931	;;;;;	;;;;;	(89627248, 89627311)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/33_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#RPL13
SMIM20	ENSG00000250317	ENSG00000250317:25929837-25929991:target	-0.448065591294;0.446771869486;6.9237750197e-07	0.999981178356;0.999976596855;2.82664466739e-12	0.492;0.505;0.025	0.055;0.941;0.025	t|1e0|2e1.1o1|2e2.1o1|2e3.1o1	False	True	True	3	4	1	chr4	+	25863775-25929935;25916044-25929935;25927452-25929935	25863452-25863775;25915826-25916044;25927442-25927452;25929837-25929991	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/48_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#SMIM20
PDCD6IP	ENSG00000170248	ENSG00000170248:33867972-33868369:source	0.000869392357;-0.326017756001;0.269528953331	1.01890440454e-06;0.995761206749;0.95436524795	0.025;0.972;0.026	0.055;0.654;0.289	s|1e0|2e1.2o3|2e1.3o3|3e0|i	True	True	False	2	2	1	chr3	+	33868072-33870330;33868072-33870345;33868369-33868370	33867972-33868369;33868370-33869071;33869973-33870461;33869973-33870461	;;;	;;;	(33868370, 33869071)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/35_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#PDCD6IP
SRGAP2B	ENSG00000196369	ENSG00000196369:143916242-143916308:source	-0.000143919111512;0.265871697592;-0.235371513378	8.27100465612e-07;0.902638891657;0.799233179492	0.035;0.714;0.256	0.025;0.974;0.025	s|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	1	chr1	+	143916308-144009867;143916308-144013901;143916308-144094362	143916242-143916308;144009867-144009973;144013901-144014093;144094362-144094424	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/43_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#SRGAP2B
PHTF1	ENSG00000116793	ENSG00000116793:114243416-114243571:target	-0.244113604533;0.244113604533	0.669358090481;0.669358090481	0.454;0.546	0.134;0.866	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr1	-	114242865-114243416;114242421-114243416	114242326-114242421;114242497-114242865;114243416-114243571	;;	;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/13_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#PHTF1
EIF4A2	ENSG00000156976	ENSG00000156976:186506914-186507689:target	0.251980226664;-0.0858539918552;-0.0962531815857;-0.0317659829402	0.803733420011;4.4043184571e-05;0.0421487955975;0.0367850422457	0.348;0.113;0.160;0.379	0.597;0.025;0.054;0.330	t|1e1.1o3|1e2.2o4|1e2.3o4|i	True	False	True	3	3	1	chr3	+	186505671-186506914;186506205-186506914;186506209-186506914;186506913-186506914	186505565-186506045;186506099-186506296;186506099-186506296;186506297-186506913;186506914-186507689	;;;;	;;;;	(186506297, 186506913)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/28_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#EIF4A2
EIF4A2	ENSG00000156976	ENSG00000156976:186501992-186502266:source	0.211529372083;-0.211529372083	0.709486186719;0.709486186719	0.659;0.341	0.878;0.122	s|1e1.1o1|i	False	False	False	1	2	1	chr3	+	186502266-186502353;186502266-186502267	186501992-186502266;186502267-186502352;186502353-186502733	;;	;;	(186502267, 186502352)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/28_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#EIF4A2
EIF4A2	ENSG00000156976	ENSG00000156976:186506099-186506296:source	-0.144458451436;-0.128759511059;0.300603688126	0.236908161947;0.290907732362;0.973462715836	0.187;0.275;0.538	0.041;0.125;0.831	s|1e0|2e1.1o1|3e1.1o1|4e0|i	True	True	False	2	2	1	chr3	+	186506205-186506914;186506209-186506914;186506296-186506297	186506099-186506296;186506297-186506913;186506914-186507689;186506914-186507689	;;;	;;;	(186506297, 186506913)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/28_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#EIF4A2
EIF4A2	ENSG00000156976	ENSG00000156976:186506099-186506296:target	-0.266910102296;0.266910102296	0.898678721068;0.898678721068	0.662;0.338	0.400;0.600	t|1e1.1o3|i	False	False	False	1	2	1	chr3	+	186505671-186506099;186506098-186506099	186505565-186506045;186506046-186506098;186506099-186506296	;;	;;	(186506046, 186506098)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/28_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#EIF4A2
COX20	ENSG00000203667	ENSG00000203667:245005497-245005560:target	0.227511124238;-0.0985626941215;-0.00333351026376	0.670246513661;0.30001480144;8.83623198649e-05	0.398;0.524;0.078	0.683;0.310;0.026	t|1e1.1o1|1e2.1o1|2e2.1o1	True	True	True	3	3	0	chr1	+	244999058-245005497;245005360-245005497;245005360-245005501	244998624-244999058;245003049-245005360;245003049-245005360;245005497-245005560	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/45_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#COX20
ZNF783	ENSG00000204946	ENSG00000204946:148975490-148975618:source	-0.481096570757;0.481096570757	0.99373826459;0.99373826459	0.891;0.109	0.420;0.580	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr7	+	148975618-148978596;148975618-148984656	148975490-148975618;148978596-148982082;148984656-148984867	;;	;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/46_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#ZNF783
CTNNB1	ENSG00000168036	ENSG00000168036:41280624-41280845:source	-0.00524382343939;-0.120409780645;-0.0158162673012;1.12723309892e-06;4.72997969524e-10;0.256028708827	3.27414143e-10;0.323383280231;0.0211587407568;2.33011833411e-18;1.88441597996e-18;0.919932019342	0.069;0.422;0.364;0.025;0.025;0.143	0.025;0.269;0.308;0.025;0.025;0.393	s|1e0|1e2.1o3|2e1.1o1|2e2.2o3|2e2.3o3|2e3.1o1|i	True	True	True	5	4	1	chr3	+	41280844-41281303;41280845-41281151;41280845-41281310;41280845-41281313;41280845-41299823;41280845-41280846	41280624-41280845;41280846-41281150;41281151-41281227;41281303-41281936;41281303-41281936;41281303-41281936;41299823-41299975	;;;;;;	;;;;;;	(41280846, 41281150)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/34_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#CTNNB1
ERMARD	ENSG00000130023	ENSG00000130023:170179278-170179391:target	7.30464125389e-06;-0.00027675378301;-0.178823429624;0.209513971662	8.80750351655e-07;1.59472149631e-05;0.53474050753;0.674635117194	0.026;0.043;0.227;0.726	0.027;0.027;0.027;0.967	t|1e1.1o1|1e2.1o1|1e3.2o3|1e3.3o3	True	False	True	4	4	1	chr6	+	170176161-170179278;170176507-170179278;170176765-170179278;170176769-170179278	170175974-170176161;170176430-170176507;170176551-170176769;170176551-170176769;170179278-170179391	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/18_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#ERMARD
ERMARD	ENSG00000130023	ENSG00000130023:170176551-170176769:source	-0.120472277783;0.316931521193;-0.0318315590571	0.297473301447;0.904350114696;0.0703572464951	0.193;0.614;0.193	0.028;0.940;0.051	s|1e0|2e1.1o1|3e1.1o1|3e2.1o1	True	True	True	3	3	1	chr6	+	170176765-170179278;170176769-170179278;170176769-170181426	170176551-170176769;170179278-170179391;170179278-170179391;170181426-170181680	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/18_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#ERMARD
TLE4	ENSG00000106829	ENSG00000106829:82242289-82242667:source	-4.99307413356e-05;-4.99307413356e-05;0.389439658698;-0.359755734488	9.81411340885e-06;9.81411340885e-06;0.939044119935;0.886844695784	0.029;0.029;0.074;0.903	0.025;0.025;0.470;0.520	s|1e0|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2|2e0	True	True	True	4	4	0	chr9	+	82242363-82264396;82242363-82264735;82242363-82267505;82242363-82267508	82242289-82242667;82264396-82264639;82264735-82264773;82267505-82267544;82267505-82267544	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/11_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#TLE4
TLE4	ENSG00000106829	ENSG00000106829:82267505-82267544:target	-0.000678696040722;0.408456148;-2.87256811653e-05;-0.00120946019073;-0.18256924789	0.000307101550269;0.972766983149;3.29942373856e-06;0.000616924141699;0.507542428137	0.063;0.063;0.028;0.073;0.797	0.032;0.467;0.025;0.025;0.499	t|1e1.1o1|1e2.1o2|1e3.1o1|2e0|2e1.1o1|2e2.1o2	True	True	True	5	4	0	chr9	+	82227633-82267505;82242363-82267505;82264773-82267505;82227633-82267508;82242363-82267508	82227571-82227633;82227571-82227633;82242289-82242667;82242289-82242667;82264735-82264773;82267505-82267544	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/11_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#TLE4
MAGED1	ENSG00000179222	ENSG00000179222:51637365-51637445:target	-0.331056154939;0.337631334905;-6.70798989063e-06	0.973698461703;0.975622066585;2.29257028345e-07	0.349;0.642;0.027	0.026;0.972;0.026	t|1e1.1o1|1e2.1o1|2e2.1o1	True	True	True	3	3	0	chrX	+	51546213-51637365;51636851-51637365;51636851-51637372	51546103-51546213;51636629-51636851;51636629-51636851;51637365-51637445	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/39_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#MAGED1
ZMYM5	ENSG00000132950	ENSG00000132950:20425829-20426330:source	-0.232024939893;0.232024939893	0.736478979709;0.736478979709	0.285;0.715	0.031;0.969	t|1e1.1o1|1e2.1o1|2e0|3e0	False	True	True	2	3	1	chr13	-	20426330-20437590;20426330-20436539	20425829-20426330;20436539-20436606;20437590-20437776	;;	;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/19_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#ZMYM5
NIPBL	ENSG00000164190	ENSG00000164190:37063892-37064292:source	-0.247830072188;0.247830072188	0.766813611294;0.766813611294	0.972;0.028	0.712;0.288	s|1e0|1e1.1o1|2e1.1o1|3e0	True	True	False	2	2	0	chr5	+	37064080-37064629;37064121-37064629	37063892-37064292;37064629-37066515;37064629-37066515	;;	;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/32_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#NIPBL
DMAP1	ENSG00000178028	ENSG00000178028:44683983-44684141:target	-0.151998284634;-0.00064498943269;0.254132894442	0.48169002985;1.01738597093e-05;0.862922187818	0.917;0.052;0.034	0.708;0.025;0.286	t|1e1.2o2|2e1.2o2|3e0|i	True	True	False	2	2	1	chr1	+	44680570-44683983;44680570-44684013;44683982-44683983	44680375-44680570;44680375-44680570;44683964-44683982;44683983-44684141	;;;	;;;	(44683964, 44683982)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/38_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#DMAP1
ITGAX	ENSG00000140678	ENSG00000140678:31388120-31388236:target	-0.227228996874;0.227228996874	0.733516416936;0.733516416936	0.293;0.707	0.048;0.952	t|1e1.2o2|1e2.1o1	False	False	True	2	3	0	chr16	+	31383991-31388120;31384711-31388120	31383918-31383991;31384570-31384711;31388120-31388236	;;	;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/23_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#ITGAX
DIP2A	ENSG00000160305	ENSG00000160305:47980635-47980696:source	0.00641731199454;-0.467521202064;0.367862606652	0.00143154592033;0.994103732665;0.945149611113	0.028;0.879;0.109	0.099;0.422;0.479	s|1e1.1o1|1e2.2o2|i	False	False	True	2	3	1	chr21	+	47980696-47980789;47980696-47981661;47980696-47980697	47980635-47980696;47980697-47980788;47980789-47980911;47981198-47981718	;;;	;;;	(47980697, 47980788)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/29_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#DIP2A
USP19	ENSG00000172046	ENSG00000172046:49154492-49154794:source	-8.05284012411e-06;0.217525301737;-0.210226572355;-0.0001224471428	5.56473758482e-08;0.670767384964;0.660065832038;3.98737755068e-06	0.026;0.622;0.339;0.038	0.025;0.887;0.085;0.030	t|1e1.1o2|1e1.2o2|2e0|2e1.2o2|i	True	True	False	3	2	1	chr3	-	49154794-49154900;49154794-49154870;49154791-49154870;49154794-49154795	49154492-49154794;49154795-49154869;49154870-49155003;49154870-49155003;49154870-49155003	;;;;	;;;;	(49154795, 49154869)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/36_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#USP19
USP19	ENSG00000172046	ENSG00000172046:49154870-49155003:target	-3.36206781016e-06;0.297544505684;-0.151235352418;-0.00692504676868;-7.39664809146e-05	1.08390492727e-08;0.872513989934;0.477190360325;0.00281225863485;1.25343543356e-06	0.025;0.557;0.302;0.107;0.034	0.025;0.866;0.084;0.030;0.030	s|1e1.1o2|2e1.1o2|2e1.2o2|2e2.1o1|i	True	True	True	4	3	1	chr3	-	49154794-49154900;49154794-49154870;49154791-49154870;49154376-49154870;49154869-49154870	49154154-49154376;49154492-49154794;49154492-49154794;49154492-49154794;49154795-49154869;49154870-49155003	;;;;;	;;;;;	(49154795, 49154869)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/36_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#USP19
