#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	Th17_e_A E(PSI)	Th17_e_r E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
IRF1	ENSG00000125347	ENSG00000125347:131823618-131823744:source	7.76739165312e-08;-0.252816994157;0.251935640609	6.10570789674e-17;0.926330338797;0.927282129403	0.025;0.965;0.034	0.025;0.718;0.279	t|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr5	-	131823744-131825084;131823717-131825084;131823744-131823745	131823618-131823744;131823745-131824362;131825084-131825337;131825084-131825337	;;;	;;;	(131823745, 131824362)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/18_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#IRF1
HNRNPA3	ENSG00000170144	ENSG00000170144:178084134-178088686:target	2.0704476006e-05;-0.558770395665;-0.00180282625101;2.01221122129e-05;0.586157476564	2.13465610392e-07;0.999876861383;1.45956630537e-05;2.1347394992e-07;0.999983203002	0.025;0.764;0.071;0.025;0.153	0.026;0.219;0.046;0.026;0.725	t|1e1.1o2|2e1.2o2|3e1.2o2|3e2.5o6|i	True	True	True	4	3	1	chr2	+	178084039-178084134;178084042-178084136;178084042-178086788;178086704-178086788;178084133-178084134	178083975-178084042;178083975-178084042;178083975-178084042;178084043-178084133;178084134-178088686	;;;;	;;;;	(178084043, 178084133)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/37_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#HNRNPA3
SHARPIN	ENSG00000179526	ENSG00000179526:145153536-145153691:source	-0.213621900961;0.213621900961	0.701902398774;0.701902398774	0.973;0.027	0.762;0.238	t|1e1.1o1|i	False	False	False	1	2	1	chr8	-	145153691-145153769;145153691-145153692	145153536-145153691;145153692-145153768;145153769-145153897	;;	;;	(145153692, 145153768)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/40_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#SHARPIN
CSNK1E	ENSG00000213923	ENSG00000213923:38694586-38694939:target	-0.0995995958878;0.000315863997015;-0.000620806171758;-0.00623750565007;0.224218010896	0.0444174925241;6.30771957966e-07;2.35302372101e-08;0.000363002618183;0.776610932661	0.138;0.030;0.044;0.111;0.677	0.025;0.041;0.025;0.044;0.909	s|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1|1e4.1o3|2e0	True	True	True	5	5	0	chr22	-	38694209-38694791;38693161-38694791;38692692-38694791;38691453-38694791;38690540-38694791	38690348-38690540;38691393-38691453;38692211-38693161;38692211-38693161;38694035-38694209;38694586-38694939	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/47_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#CSNK1E
ATRX	ENSG00000085224	ENSG00000085224:76937012-76940085:source	0.290988036933;-0.290988036933	0.855727281248;0.855727281248	0.656;0.344	0.958;0.042	t|1e1.1o1|2e2.1o3|3e0	False	True	True	2	3	1	chrX	-	76940085-76940431;76938943-76939031	76937012-76940085;76940431-76940498	;	;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/6_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#ATRX
TBCK	ENSG00000145348	ENSG00000145348:107168980-107169463:target	-0.218233706525;0.218233706525	0.658206409826;0.658206409826	0.934;0.066	0.651;0.349	s|1e1.2o3|2e0|i	True	False	False	1	2	1	chr4	-	107168444-107169402;107168979-107168980	107168296-107168879;107168880-107168979;107168980-107169463	;;	;;	(107168880, 107168979)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/26_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#TBCK
SEPT7P2	ENSG00000214765	ENSG00000214765:45767426-45767912:source	0.342457357603;5.46158554606e-05;-0.326585364988;-0.00016561772494	0.944939753477;6.69884330779e-06;0.967687351626;8.52553099292e-06	0.613;0.026;0.351;0.035	0.958;0.029;0.029;0.029	t|1e1.1o2|1e2.1o1|1e3.1o1|2e0|3e4.1o2	False	True	True	4	5	1	chr7	-	45767912-45776386;45767912-45775206;45767912-45768431;45767655-45767777	45767426-45767912;45768431-45768625;45775206-45775216;45776131-45776514	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/47_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#SEPT7P2
FUT11	ENSG00000196968	ENSG00000196968:75532049-75532799:source	-0.256603811484;0.256603811484	0.734511047082;0.734511047082	0.971;0.029	0.684;0.316	s|1e1.1o3|1e1.2o3	False	True	False	2	2	0	chr10	+	75532799-75532948;75532799-75532952	75532049-75532799;75532948-75534881;75532948-75534881	;;	;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/43_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#FUT11
CNOT8	ENSG00000155508	ENSG00000155508:154242767-154242955:target	0.220315864902;2.61294779762e-06;-0.0938763574025;-0.0089679545415;2.61294779762e-06;-0.000207348570672;2.61294779762e-06;2.61294779762e-06;2.61294779762e-06	0.759358961276;1.12076791643e-09;0.0163678682418;0.00452205046862;1.12076791643e-09;1.17177302819e-09;1.12076791643e-09;1.12076791643e-09;1.12076791643e-09	0.658;0.025;0.131;0.172;0.025;0.033;0.025;0.025;0.025	0.895;0.025;0.025;0.090;0.025;0.025;0.025;0.025;0.025	t|1e1.1o5|1e1.2o5|1e1.3o5|1e1.4o5|1e1.5o5|1e2.2o2|1e3.1o3|1e3.3o3|2e1.4o5	True	True	True	9	4	0	chr5	+	154238328-154242767;154238357-154242767;154238361-154242767;154238376-154242767;154238393-154242767;154239056-154242767;154239397-154242767;154239433-154242767;154238376-154242772	154238106-154238393;154238106-154238393;154238106-154238393;154238106-154238393;154238106-154238393;154238106-154238393;154238913-154239056;154239227-154239433;154239227-154239433;154242767-154242955	;;;;;;;;;	;;;;;;;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/29_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#CNOT8
CNOT8	ENSG00000155508	ENSG00000155508:154238106-154238393:source	1.90678748652e-06;1.90678748652e-06;0.24657720291;-0.000902987458323;6.71459009524e-07;1.90678748652e-06;-0.0898065266752;1.90678748652e-06;6.83362782349e-07;-0.00660070468378;1.90678748652e-06;1.90678748652e-06	8.08286226675e-10;8.08286226675e-10;0.837469448018;5.15471365705e-09;8.08301053325e-10;8.08286226675e-10;0.0121171763894;8.08286226675e-10;8.08302859018e-10;0.00239273308788;8.08286226675e-10;8.08286226675e-10	0.025;0.025;0.639;0.048;0.025;0.025;0.127;0.025;0.025;0.164;0.025;0.025	0.025;0.025;0.893;0.025;0.025;0.025;0.025;0.025;0.025;0.091;0.025;0.025	s|1e1.1o2|1e2.2o2|1e3.1o2|1e4.1o1|1e5.2o2|2e3.1o2|3e3.1o2|3e4.1o1|4e1.1o2|4e3.1o2|4e3.2o2|5e3.1o2	True	True	True	12	6	0	chr5	+	154238328-154238913;154238328-154239255;154238328-154242767;154238328-154244752;154238328-154250221;154238357-154242767;154238361-154242767;154238361-154244752;154238376-154238913;154238376-154242767;154238376-154242772;154238393-154242767	154238106-154238393;154238913-154239056;154238913-154239056;154239227-154239433;154242767-154242955;154242767-154242955;154242767-154242955;154242767-154242955;154242767-154242955;154242767-154242955;154244752-154245164;154244752-154245164;154250004-154250382	;;;;;;;;;;;;	;;;;;;;;;;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/29_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#CNOT8
KATNAL1	ENSG00000102781	ENSG00000102781:30815096-30815223:source	0.255450282905;-0.255450282905	0.834839655199;0.834839655199	0.029;0.971	0.289;0.711	t|1e1.1o1|1e2.3o3	False	False	True	2	3	1	chr13	-	30815223-30854200;30815223-30829584	30815096-30815223;30829584-30829752;30854200-30854360	;;	;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/11_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#KATNAL1
SLC7A6OS	ENSG00000103061	ENSG00000103061:68331938-68335308:source	0.238458210654;-0.238458210654	0.787848881856;0.787848881856	0.244;0.756	0.493;0.507	t|1e1.1o2|i	False	False	False	1	2	1	chr16	-	68335308-68336284;68335308-68335309	68331938-68335308;68335309-68335902;68335903-68336412	;;	;;	(68335309, 68335902)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/11_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#SLC7A6OS
CTC1	ENSG00000178971	ENSG00000178971:8132043-8132210:target	0.417447922944;-0.0120046073343;-0.309400265032	0.988651376436;0.00156504484544;0.911418310581	0.518;0.105;0.378	0.927;0.030;0.060	s|1e0|2e0|3e1.1o1|4e1.1o1|i	True	True	False	2	2	1	chr17	-	8131947-8132045;8131947-8132043;8132042-8132043	8131821-8131947;8131821-8131947;8131948-8132042;8132043-8132210	;;;	;;;	(8131948, 8132042)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/40_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#CTC1
ILK	ENSG00000166333	ENSG00000166333:6624961-6625052:source	-0.290326448061;0.290326448061	0.941425907471;0.941425907471	0.313;0.687	0.028;0.972	s|1e1.1o3|1e1.2o3	False	True	False	2	2	0	chr11	+	6625052-6625410;6625052-6625456	6624961-6625052;6625410-6625956;6625410-6625956	;;	;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/34_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#ILK
ABHD3	ENSG00000158201	ENSG00000158201:19239131-19239304:source	-0.00127166744605;0.231262094567;-0.183757379825	2.28950979334e-07;0.768526133336;0.613247954994	0.057;0.599;0.343	0.031;0.848;0.126	t|1e1.1o2|1e2.1o3|1e2.3o3	True	False	True	3	3	0	chr18	-	19239304-19282277;19239304-19244079;19239304-19243639	19239131-19239304;19243639-19244495;19243639-19244495;19281237-19282459	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/30_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#ABHD3
ABHD3	ENSG00000158201	ENSG00000158201:19243639-19244495:source	0.237565141788;-0.237565141788	0.768347846534;0.768347846534	0.029;0.971	0.270;0.730	t|1e0|2e1.1o2|2e2.1o2	False	True	True	2	3	0	chr18	-	19244191-19282277;19244191-19263881	19243639-19244495;19263742-19263926;19281237-19282459	;;	;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/30_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#ABHD3
DPP9	ENSG00000142002	ENSG00000142002:4683489-4683641:target	-0.216213914074;0.204660517505;2.23062514107e-05	0.700325849957;0.660923464353;1.38555380464e-07	0.337;0.658;0.025	0.084;0.908;0.026	s|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	0	chr19	-	4683336-4683489;4682850-4683489;4679958-4683489	4679847-4679958;4682708-4682850;4682956-4683336;4683489-4683641	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/25_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#DPP9
ANKRD11	ENSG00000167522	ENSG00000167522:89371614-89371752:target	1.01088293643e-05;-0.171182024495;-0.000138555375701;1.32712558015e-06;0.211473917411	2.66805479414e-08;0.421430362919;2.73794547936e-08;2.6690242489e-08;0.758332968396	0.025;0.195;0.031;0.025;0.760	0.026;0.026;0.026;0.026;0.971	s|1e1.1o1|1e2.1o3|1e3.1o2|1e3.2o2|1e4.1o1	False	True	True	5	5	1	chr16	-	89368044-89371614;89367370-89371614;89358207-89371614;89358185-89371614;89357591-89371614	89357380-89357591;89358089-89358207;89358089-89358207;89365284-89367370;89367918-89368044;89371614-89371752	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/35_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#ANKRD11
RGS1	ENSG00000090104	ENSG00000090104:192545904-192546406:source	-0.318017735204;0.318017735204	0.937393403739;0.937393403739	0.833;0.167	0.518;0.482	s|1e0|2e1.1o1|3e0|i	True	False	False	1	2	1	chr1	+	192545965-192547352;192546406-192546407	192545904-192546406;192546407-192547351;192547352-192548085	;;	;;	(192546407, 192547351)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/7_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#RGS1
EIF2B5	ENSG00000145191	ENSG00000145191:183855408-183855593:source	-0.22410452719;0.22410452719	0.656320681613;0.656320681613	0.863;0.137	0.575;0.425	s|1e1.1o2|i	False	False	False	1	2	1	chr3	+	183855593-183855686;183855593-183855594	183855408-183855593;183855594-183855685;183855686-183855863	;;	;;	(183855594, 183855685)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/26_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#EIF2B5
EIF2B5	ENSG00000145191	ENSG00000145191:183855686-183855863:target	-0.205543294988;0.205543294988	0.601130936966;0.601130936966	0.809;0.191	0.526;0.474	t|1e1.1o1|2e0|i	False	True	False	1	2	1	chr3	+	183855593-183855686;183855685-183855686	183855408-183855593;183855594-183855685;183855686-183855863	;;	;;	(183855594, 183855685)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/26_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#EIF2B5
EIF4A2	ENSG00000156976	ENSG00000156976:186501992-186502266:source	-0.382549742967;0.382549742967	0.993763590999;0.993763590999	0.877;0.123	0.504;0.496	s|1e1.1o1|i	False	False	False	1	2	1	chr3	+	186502266-186502353;186502266-186502267	186501992-186502266;186502267-186502352;186502353-186502733	;;	;;	(186502267, 186502352)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/29_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#EIF4A2
EIF4A2	ENSG00000156976	ENSG00000156976:186501237-186501428:source	-0.0152635197513;-0.0309706820917;0.2092089477	0.020681894648;0.0741469845852;0.722910044471	0.292;0.622;0.087	0.197;0.505;0.299	s|1e1.2o3|1e1.3o3|i	False	True	False	2	2	1	chr3	+	186501428-186502218;186501428-186502221;186501428-186501429	186501237-186501428;186501429-186501991;186501992-186502266;186501992-186502266	;;;	;;;	(186501429, 186501991)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/29_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#EIF4A2
COX20	ENSG00000203667	ENSG00000203667:245005497-245005560:source	-0.330360911198;0.330360911198	0.915529854987;0.915529854987	0.724;0.276	0.388;0.612	s|1e1.1o1|i	False	False	False	1	2	1	chr1	+	245005560-245006343;245005560-245005561	245005497-245005560;245005561-245006342;245006343-245008359	;;	;;	(245005561, 245006342)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/45_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#COX20
DGKZ	ENSG00000149091	ENSG00000149091:46388841-46388949:target	3.47753018649e-06;3.47753018649e-06;0.204491381333;-0.0102994151093;0.000185022923541;3.47753018649e-06;-0.0300106748965;-0.000241973569328	1.67760884662e-09;1.67760884662e-09;0.663944872518;0.020150258439;5.3721562347e-07;1.67760884662e-09;0.0522446118685;1.8758272664e-09	0.025;0.025;0.080;0.661;0.025;0.025;0.220;0.034	0.025;0.025;0.304;0.561;0.033;0.025;0.096;0.025	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.2o2|1e6.1o3|1e6.2o3|1e6.3o3|2e0	True	True	True	8	7	1	chr11	+	46355037-46388841;46360440-46388841;46367135-46388841;46369370-46388841;46383513-46388841;46388076-46388841;46388534-46388841;46388538-46388841	46354455-46355037;46360148-46360440;46366817-46367135;46368956-46369370;46383072-46383513;46387794-46388538;46387794-46388538;46387794-46388538;46388841-46388949	;;;;;;;;	;;;;;;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/27_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#DGKZ
PUM2	ENSG00000055917	ENSG00000055917:20490224-20490551:target	-0.247522681227;0.247522681227	0.812390908485;0.812390908485	0.974;0.026	0.730;0.270	s|1e2.1o1|2e1.1o1	True	False	True	2	3	1	chr2	-	20483247-20490413;20490196-20490224	20483104-20483247;20490186-20490196;20490224-20490551	;;	;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/3_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#PUM2
LINC00963	ENSG00000204054	ENSG00000204054:132265602-132266553:target	0.00412638426031;-0.297658562094;2.26394372859e-07;2.26394372859e-07;0.222446674861	0.000261603950382;0.945635881067;6.19782371007e-10;6.19782371007e-10;0.760467698967	0.029;0.950;0.025;0.025;0.029	0.084;0.658;0.025;0.025;0.251	t|1e1.2o2|1e2.1o1|1e3.1o1|1e4.1o3|1e5.1o1	False	False	True	5	6	0	chr9	+	132251578-132265602;132255874-132265602;132260743-132265602;132264798-132265602;132265418-132265602	132250824-132251578;132255695-132255874;132260618-132260743;132264351-132265136;132265281-132265418;132265602-132266553	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/45_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#LINC00963
UFD1L	ENSG00000070010	ENSG00000070010:19462993-19463125:target	0.253211973154;-0.272157348648;8.97789133743e-05	0.661114392689;0.698880954919;8.96792080795e-06	0.173;0.823;0.025	0.491;0.494;0.030	s|1e1.1o1|2e1.1o1|2e2.1o1	True	True	True	3	3	0	chr22	-	19462623-19463019;19462623-19462993;19459331-19462993	19459210-19459331;19462591-19462623;19462591-19462623;19462993-19463125	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/4_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#UFD1L
UFD1L	ENSG00000070010	ENSG00000070010:19462591-19462623:source	-4.27822486905e-05;0.228056050161;-0.22293689038	0.00027776840205;0.619368014031;0.591193901571	0.060;0.162;0.777	0.067;0.463;0.471	t|1e1.1o1|1e2.1o2|1e2.2o2	True	False	True	3	3	1	chr22	-	19462623-19466606;19462623-19463019;19462623-19462993	19462591-19462623;19462993-19463125;19462993-19463125;19466606-19466738	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/4_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#UFD1L
CCDC88C	ENSG00000015133	ENSG00000015133:91874474-91875111:target	-0.00771433782358;-0.1912861439;-0.000174196913561;0.316839733863	0.000223288639039;0.614724031433;9.26066024419e-08;0.904372558878	0.091;0.441;0.036;0.433	0.029;0.201;0.029;0.755	s|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1|2e0	True	True	True	4	4	1	chr14	-	91850895-91875003;91846229-91875003;91845444-91875003;91826055-91875003	91825986-91826055;91844985-91846229;91844985-91846229;91850734-91850895;91874474-91875111	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/1_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#CCDC88C
MED17	ENSG00000042429	ENSG00000042429:93527117-93527201:target	-0.240729676042;0.240729676042	0.763014217943;0.763014217943	0.966;0.034	0.711;0.289	t|1e1.2o2|2e0|i	False	True	False	1	2	1	chr11	+	93527030-93527117;93527116-93527117	93526894-93527030;93527031-93527116;93527117-93527201	;;	;;	(93527031, 93527116)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/2_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#MED17
SRPR	ENSG00000182934	ENSG00000182934:126135163-126135552:target	-0.234645057814;0.234645057814	0.77816585215;0.77816585215	0.975;0.025	0.745;0.255	s|1e1.1o1|i	False	False	False	1	2	1	chr11	-	126135067-126135163;126135162-126135163	126134854-126135067;126135068-126135162;126135163-126135552	;;	;;	(126135068, 126135162)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/41_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#SRPR
C18orf8	ENSG00000141452	ENSG00000141452:21110351-21110576:target	-0.192884297317;-0.00784051230934;0.347015342586	0.585859978883;0.00100013866921;0.970587426867	0.861;0.092;0.047	0.604;0.026;0.387	t|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr18	+	21110261-21110351;21110261-21110475;21110350-21110351	21110193-21110261;21110193-21110261;21110262-21110350;21110351-21110576	;;;	;;;	(21110262, 21110350)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/25_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#C18orf8
SEMA4D	ENSG00000187764	ENSG00000187764:92070803-92070868:source	-0.512247975584;3.31768922204e-06;0.299181398577;0.00127907684644;0.0695369829295	0.999988668019;3.90559750154e-10;0.909017497618;7.92254406651e-05;0.188506959541	0.600;0.025;0.202;0.055;0.140	0.101;0.025;0.503;0.086;0.307	t|1e0|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1	False	False	True	5	6	1	chr9	-	92070868-92112834;92070868-92112290;92070868-92094487;92070868-92090400;92070868-92089454	92070803-92070868;92089454-92089538;92090400-92090465;92094487-92094805;92112290-92112347;92112834-92113045	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/42_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#SEMA4D
SEMA4D	ENSG00000187764	ENSG00000187764:92090400-92090465:source	-0.402649552643;0.402649552643	0.97736299884;0.97736299884	0.528;0.472	0.131;0.869	t|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr9	-	92090465-92112834;92090465-92094487	92090400-92090465;92094487-92094805;92112834-92113045	;;	;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/42_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#SEMA4D
GIMAP6	ENSG00000133561	ENSG00000133561:150322463-150325810:source	-0.000489193213429;0.201748183664;9.09114831908e-07;-0.192688699615	2.82283524747e-08;0.686720464426;1.79646068811e-12;0.648926489989	0.048;0.653;0.025;0.296	0.036;0.869;0.025;0.092	t|1e1.1o1|2e1.1o1|2e2.1o1|3e1.1o1	True	True	True	4	3	1	chr7	-	150325810-150327146;150325600-150327146;150325600-150326733;150325376-150327146	150322463-150325810;150326733-150326846;150327146-150327230;150327146-150327230;150327146-150327230	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/20_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#GIMAP6
GIMAP6	ENSG00000133561	ENSG00000133561:150327146-150327230:target	8.45905965167e-07;-0.000509211862993;0.206856323449;-0.195584916112	1.74429299553e-12;2.4183451591e-08;0.709900216578;0.663319193715	0.025;0.047;0.656;0.293	0.025;0.035;0.874;0.089	s|1e1.1o1|1e2.1o3|1e2.2o3|1e2.3o3	False	True	True	4	3	1	chr7	-	150326846-150327146;150325810-150327146;150325600-150327146;150325376-150327146	150322463-150325810;150322463-150325810;150322463-150325810;150326733-150326846;150327146-150327230	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/20_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#GIMAP6
PCNXL3	ENSG00000197136	ENSG00000197136:65385082-65385177:target	-0.281702569319;0.281702569319	0.855683302397;0.855683302397	0.968;0.032	0.672;0.328	t|1e1.1o1|i	False	False	False	1	2	1	chr11	+	65384980-65385082;65385081-65385082	65384941-65384980;65384981-65385081;65385082-65385177	;;	;;	(65384981, 65385081)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/43_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#PCNXL3
PIGS	ENSG00000087111	ENSG00000087111:26897870-26897981:source	6.95017022627e-06;-0.230133147955;0.2321244639	8.01759413122e-07;0.739998583865;0.744696461864	0.027;0.971;0.026	0.027;0.729;0.260	t|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr17	-	26897981-26898481;26897981-26898067;26897981-26897982	26897870-26897981;26897982-26898066;26898067-26898206;26898481-26898558	;;;	;;;	(26897982, 26898066)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/6_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#PIGS
