#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	Th1_p_A E(PSI)	Th1_e_A E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
MACF1	ENSG00000127603	ENSG00000127603:39792890-39793025:source	0.342803210443;0.000289680049248;-0.395189835307	0.882341187374;1.23216505383e-05;0.959893549431	0.472;0.027;0.519	0.834;0.043;0.125	s|1e0|2e1.2o2|2e2.1o1|2e3.1o1	True	False	True	3	4	1	chr1	+	39793025-39796875;39793025-39802854;39793025-39815150	39792890-39793025;39796810-39802325;39802854-39803003;39815150-39815299	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/24_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#MACF1
ELF2	ENSG00000109381	ENSG00000109381:139994608-139994873:target	0.52513648969;-0.52513648969	0.999103379775;0.999103379775	0.281;0.719	0.793;0.207	s|1e1.2o3|1e1.3o3	False	True	False	2	2	0	chr4	-	139993193-139994608;139993157-139994608	139993020-139993374;139993020-139993374;139994608-139994873	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/15_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#ELF2
POMGNT1	ENSG00000085998	ENSG00000085998:46654914-46655029:source	3.43891250028e-06;-0.271412807689;0.27051833156	9.34926201583e-10;0.890103552058;0.890029888379	0.025;0.934;0.062	0.025;0.664;0.330	t|1e1.2o3|1e1.3o3|i	True	False	False	2	2	1	chr1	-	46655029-46655156;46655029-46655130;46655029-46655030	46654914-46655029;46655030-46655129;46655130-46655239;46655130-46655239	;;;	;;;	(46655030, 46655129)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/8_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#POMGNT1
SELO	ENSG00000073169	ENSG00000073169:50654122-50654296:target	0.00017022957942;-0.31056105605;0.279781956808	3.46309680404e-06;0.953470329128;0.914201926545	0.027;0.970;0.027	0.038;0.664;0.302	t|1e1.1o1|2e1.1o1|2e2.1o1	True	True	True	3	3	1	chr22	+	50649340-50654122;50649340-50654146;50651113-50654146	50649060-50649340;50649060-50649340;50650897-50651113;50654122-50654296	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/6_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#SELO
SNHG15	ENSG00000232956	ENSG00000232956:45025481-45025696:target	0.213728370967;2.91290033748e-06;-0.0926314003579;-0.0326099699023	0.739069008026;2.34481961129e-13;0.00930278134807;0.0437423219912	0.615;0.025;0.126;0.251	0.833;0.025;0.025;0.144	s|1e1.1o1|1e2.1o2|2e1.1o1|i	True	True	True	3	3	1	chr7	-	45024025-45025620;45023645-45025620;45024025-45025481;45025480-45025481	45023214-45023645;45023956-45024025;45023956-45024025;45025110-45025480;45025481-45025696	;;;;	;;;;	(45025110, 45025480)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/56_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#SNHG15
NAB2	ENSG00000166886	ENSG00000166886:57488395-57489259:target	0.227300749269;-0.227300749269	0.762003576997;0.762003576997	0.046;0.954	0.292;0.708	t|1e1.2o2|1e2.1o1	False	False	True	2	3	0	chr12	+	57486978-57488395;57487381-57488395	57486846-57486978;57487190-57487381;57488395-57489259	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/42_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#NAB2
NAB2	ENSG00000166886	ENSG00000166886:57486846-57486978:source	-0.30976426619;0.30976426619	0.858536876527;0.858536876527	0.930;0.070	0.596;0.404	s|1e0|2e1.1o1|2e2.1o1	True	False	True	2	3	0	chr12	+	57486978-57487190;57486978-57488395	57486846-57486978;57487190-57487381;57488395-57489259	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/42_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#NAB2
AC138969.4	ENSG00000183889	ENSG00000183889:16418885-16419098:target	0.254016392706;-0.254016392706	0.857898442368;0.857898442368	0.725;0.275	0.974;0.026	t|1e1.2o2|i	False	False	False	1	2	1	chr16	+	16418791-16418885;16418884-16418885	16418512-16418791;16418792-16418884;16418885-16419098	;;	;;	(16418792, 16418884)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/49_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#AC138969.4
CLEC16A	ENSG00000038532	ENSG00000038532:11096931-11097162:source	0.332192958108;-0.332192958108	0.84326793019;0.84326793019	0.122;0.878	0.487;0.513	s|1e1.1o1|2e1.1o1	True	True	False	2	2	0	chr16	+	11097114-11114050;11097162-11114050	11096931-11097162;11114050-11114182;11114050-11114182	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/2_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#CLEC16A
PKD1P1	ENSG00000244257	ENSG00000244257:16418885-16419098:target	0.251080537377;-0.251080537377	0.846609593979;0.846609593979	0.727;0.273	0.974;0.026	t|1e1.2o2|i	False	False	False	1	2	1	chr16	+	16418791-16418885;16418884-16418885	16418512-16418791;16418792-16418884;16418885-16419098	;;	;;	(16418792, 16418884)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/57_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#PKD1P1
HNRNPDL	ENSG00000152795	ENSG00000152795:83347190-83347282:target	3.05170069697e-10;-0.00100358695976;-0.273665658328;0.281312956963	1.9329302353e-18;1.9861864711e-05;0.924440917292;0.899549865144	0.025;0.167;0.483;0.344	0.025;0.156;0.216;0.620	s|1e1.1o2|1e1.2o2|1e2.1o1|i	False	True	True	3	3	1	chr4	-	83346947-83347190;83346820-83347190;83346036-83347190;83347189-83347190	83343717-83346036;83346716-83346947;83346716-83346947;83346948-83347189;83347190-83347282	;;;;	;;;;	(83346948, 83347189)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/35_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#HNRNPDL
HNRNPDL	ENSG00000152795	ENSG00000152795:83343717-83346036:source	-0.360284205941;0.000676064968871;0.344744538481	0.997515735507;2.35566213401e-06;0.993372478939	0.622;0.128;0.250	0.271;0.142;0.586	t|1e1.1o1|1e2.2o2|i	False	False	True	2	3	1	chr4	-	83346036-83347190;83346036-83346716;83346036-83346037	83343717-83346036;83346037-83346715;83346716-83346947;83347190-83347282	;;;	;;;	(83346037, 83346715)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/35_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#HNRNPDL
PEX2	ENSG00000164751	ENSG00000164751:77912202-77912503:target	0.296265835645;-0.359332457505;0.000652214004297;-2.00323973657e-05	0.839414790901;0.974300742583;2.73449682871e-05;8.65477192144e-07	0.601;0.383;0.027;0.027	0.917;0.031;0.053;0.025	s|1e1.1o1|1e2.2o2|1e3.1o2|2e2.1o2	True	True	True	4	4	0	chr8	-	77900574-77912226;77898532-77912226;77896431-77912226;77898541-77912202	77892494-77896431;77898423-77898541;77898423-77898541;77900128-77900574;77912202-77912503	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/41_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#PEX2
RBM25	ENSG00000119707	ENSG00000119707:73569900-73570186:target	-0.22529795405;0.22529795405	0.776311798017;0.776311798017	0.975;0.025	0.755;0.245	t|1e1.1o1|1e2.2o2	False	False	True	2	3	1	chr14	+	73566458-73569900;73567070-73569900	73566375-73566458;73567009-73567070;73569900-73570186	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/20_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#RBM25
RBM25	ENSG00000119707	ENSG00000119707:73567009-73567070:source	-3.37144608324e-05;0.213477065594;-0.197690572042	1.39844713261e-06;0.731324179204;0.673459127652	0.028;0.028;0.967	0.025;0.246;0.748	s|1e0|2e1.1o1|2e2.1o1|i	True	False	True	2	3	1	chr14	+	73567070-73567422;73567070-73569900;73567070-73567071	73567009-73567070;73567071-73567421;73567422-73567887;73569900-73570186	;;;	;;;	(73567071, 73567421)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/20_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#RBM25
DDX39B	ENSG00000198563	ENSG00000198563:31502588-31503262:target	-0.251569558462;0.251569558462	0.836668701461;0.836668701461	0.654;0.346	0.406;0.594	s|1e0|2e0|3e0|4e1.1o1|5e0|i	True	False	False	1	2	1	chr6	-	31500688-31503144;31502587-31502588	31500190-31500688;31502289-31502587;31502588-31503262	;;	;;	(31502289, 31502587)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/53_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#DDX39B
DDX39B	ENSG00000198563	ENSG00000198563:31500190-31500688:source	-0.247673536931;5.43197521547e-06;0.234185198156	0.843262140822;1.94895962099e-18;0.794529515179	0.718;0.025;0.270	0.475;0.025;0.500	t|1e1.4o5|1e2.1o1|i	False	False	True	2	3	1	chr6	-	31500688-31503144;31500688-31502263;31500688-31500689	31500190-31500688;31500689-31502262;31502263-31502288;31502588-31503262	;;;	;;;	(31500689, 31502262)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/53_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#DDX39B
PAN2	ENSG00000135473	ENSG00000135473:56713062-56713273:target	-0.356353970486;-3.56480797727e-05;-2.45393035463e-05;0.36416464995	0.909357777571;2.65272607369e-06;2.65824279606e-06;0.926273199366	0.828;0.028;0.028;0.152	0.459;0.025;0.026;0.524	s|1e0|2e1.1o1|2e2.2o2|3e1.1o1|i	True	True	True	3	3	1	chr12	-	56712965-56713092;56712218-56713092;56712965-56713062;56713061-56713062	56712021-56712358;56712872-56712965;56712872-56712965;56712966-56713061;56713062-56713273	;;;;	;;;;	(56712966, 56713061)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/27_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#PAN2
SON	ENSG00000159140	ENSG00000159140:34932183-34932973:target	-0.357906940941;0.357906940941	0.895466857558;0.895466857558	0.749;0.251	0.375;0.625	t|1e1.1o1|i	False	False	False	1	2	1	chr21	+	34932081-34932183;34932182-34932183	34931893-34932081;34932082-34932182;34932183-34932973	;;	;;	(34932082, 34932182)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/38_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#SON
ORMDL1	ENSG00000128699	ENSG00000128699:190647740-190648299:target	-0.295030515041;0.295030515041	0.874662256116;0.874662256116	0.813;0.187	0.511;0.489	s|1e1.1o1|i	False	False	False	1	2	1	chr2	-	190647328-190647740;190647739-190647740	190647148-190647328;190647329-190647739;190647740-190648299	;;	;;	(190647329, 190647739)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/24_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#ORMDL1
ORMDL1	ENSG00000128699	ENSG00000128699:190647148-190647328:source	-0.000503493616157;-0.303130395507;0.315829258064	3.23079058066e-05;0.94513716715;0.953477866068	0.149;0.521;0.330	0.137;0.224;0.640	t|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr2	-	190647328-190648995;190647328-190647740;190647328-190647329	190647148-190647328;190647329-190647739;190647740-190648299;190648995-190649097	;;;	;;;	(190647329, 190647739)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/24_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#ORMDL1
PAXBP1	ENSG00000159086	ENSG00000159086:34127524-34127664:target	-0.57876707937;0.57876707937	0.999973817341;0.999973817341	0.863;0.137	0.299;0.701	s|1e1.2o2|2e1.2o2	True	True	False	2	2	0	chr21	-	34123529-34127541;34123529-34127524	34123430-34124435;34123430-34124435;34127524-34127664	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/37_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#PAXBP1
CTC1	ENSG00000178971	ENSG00000178971:8131821-8131947:source	-0.000170244138885;-0.0377499484117;-0.00821466182964;0.000178674371191;0.224181051968	2.33423397981e-06;0.0975407865596;0.0173966312369;4.44003462938e-08;0.798997143016	0.038;0.291;0.641;0.025;0.034	0.027;0.138;0.546;0.036;0.260	t|1e1.2o3|1e1.3o3|1e2.3o4|1e2.4o4|i	True	False	True	4	3	1	chr17	-	8131947-8132653;8131947-8132620;8131947-8132045;8131947-8132043;8131947-8131948	8131821-8131947;8131948-8132042;8132043-8132210;8132043-8132210;8132620-8132764;8132620-8132764	;;;;;	;;;;;	(8131948, 8132042)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/48_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#CTC1
GALT	ENSG00000213930	ENSG00000213930:34650366-34651032:target	-0.015454367204;-0.0699171478481;0.22743430151	0.0246420804229;0.131232173747;0.858029681628	0.774;0.211;0.026	0.676;0.076;0.248	t|1e1.1o4|1e1.3o4|i	True	False	False	2	2	1	chr9	+	34649561-34650366;34650138-34650366;34650365-34650366	34649407-34650279;34649407-34650279;34650280-34650365;34650366-34651032	;;;	;;;	(34650280, 34650365)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/55_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#GALT
CD3D	ENSG00000167286	ENSG00000167286:118211585-118211652:target	-0.357661615346;0.357661615346	0.965049118036;0.965049118036	0.529;0.471	0.176;0.824	s|1e1.1o1|i	False	False	False	1	2	1	chr11	-	118211308-118211585;118211584-118211585	118211090-118211308;118211309-118211584;118211585-118211652	;;	;;	(118211309, 118211584)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/43_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#CD3D
HPS4	ENSG00000100099	ENSG00000100099:26862192-26862228:target	-0.416824933635;0.416824933635	0.979068786562;0.979068786562	0.542;0.458	0.131;0.869	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr22	-	26862070-26862192;26861517-26862192	26861421-26861517;26862017-26862070;26862192-26862228	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/10_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#HPS4
TROVE2	ENSG00000116747	ENSG00000116747:193044950-193045170:target	-0.376833545236;1.01110144877e-06;0.385272206415;1.01110144877e-06	0.99329595209;3.96255419731e-07;0.991427908122;3.96255419731e-07	0.394;0.026;0.593;0.026	0.026;0.026;0.969;0.026	t|1e1.1o1|1e2.2o2|1e3.1o1|1e4.1o1	False	False	True	4	5	0	chr1	+	193028906-193044950;193038311-193044950;193038764-193044950;193039749-193044950	193028552-193028906;193038146-193038311;193038362-193038764;193039684-193039749;193044950-193045170	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/19_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#TROVE2
RGS3	ENSG00000138835	ENSG00000138835:116345730-116345996:target	-7.85301177705e-05;0.218030104759;1.11861904364e-05;0.000352787929176;-0.266144565621	5.32245197573e-07;0.702414541461;2.99231408635e-07;3.27783116684e-05;0.906226344454	0.032;0.680;0.025;0.025;0.287	0.026;0.938;0.026;0.046;0.026	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.2o2	False	False	True	5	6	1	chr9	+	116291544-116345730;116299198-116345730;116327640-116345730;116343285-116345730;116344522-116345730	116291501-116291544;116298784-116299198;116327337-116327640;116342940-116343285;116344297-116344522;116345730-116345996	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/30_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#RGS3
MAPK8IP3	ENSG00000138834	ENSG00000138834:1779488-1779579:source	0.290653245528;-0.290653245528	0.780407127519;0.780407127519	0.187;0.813	0.524;0.476	s|1e1.1o2|1e1.2o2	False	True	False	2	2	0	chr16	+	1779579-1793333;1779579-1793336	1779488-1779579;1793333-1793477;1793333-1793477	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/30_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#MAPK8IP3
CAP1	ENSG00000131236	ENSG00000131236:40506255-40506473:source	-1.79736107392e-06;0.00106233510688;0.259340046873;-1.79736107392e-06;-1.79736107392e-06;-0.152836040986;-0.00406101134658	1.07968820568e-07;0.000217657041842;0.822889649579;1.07968820568e-07;1.07968820568e-07;0.459775364056;0.0121900747211	0.026;0.041;0.041;0.026;0.026;0.380;0.533	0.025;0.075;0.315;0.025;0.025;0.125;0.474	s|1e1.1o1|1e3.1o2|1e3.2o2|2e1.1o1|2e2.1o1|2e3.1o2|2e3.2o2	True	True	True	7	4	0	chr1	+	40506455-40507101;40506455-40525006;40506455-40525009;40506473-40507101;40506473-40523118;40506473-40525006;40506473-40525009	40506255-40506473;40507101-40507165;40507101-40507165;40523118-40523167;40525006-40525130;40525006-40525130;40525006-40525130;40525006-40525130	;;;;;;;	;;;;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/25_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#CAP1
DNAJC5	ENSG00000101152	ENSG00000101152:62559688-62559805:target	0.203449082471;-0.203449082471	0.639731433496;0.639731433496	0.681;0.319	0.942;0.058	t|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr20	+	62526676-62559688;62558157-62559688	62526518-62526676;62557895-62558157;62559688-62559805	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/11_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#DNAJC5
NLRP1	ENSG00000091592	ENSG00000091592:5421066-5421885:source	2.15571168396e-05;-0.290582751075;0.255168030949	1.58207668041e-07;0.836205600948;0.753777774818	0.026;0.657;0.335	0.028;0.345;0.627	t|1e0|2e1.1o1|2e2.1o1|2e3.1o1	False	True	True	3	4	1	chr17	-	5421207-5433801;5421207-5424844;5421207-5424201	5421066-5421885;5424201-5424332;5424844-5425106;5433801-5434024	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/9_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#NLRP1
ZMIZ1	ENSG00000108175	ENSG00000108175:81072399-81076276:target	0.320683031147;-0.320683031147	0.907654025068;0.907654025068	0.247;0.753	0.574;0.426	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr10	+	81067328-81072399;81070941-81072399	81067162-81067328;81070681-81070941;81072399-81076276	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/14_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#ZMIZ1
CLASRP	ENSG00000104859	ENSG00000104859:45571460-45571738:target	-0.373170176205;0.402014862333;-0.000828546273968	0.933819624953;0.958132941705;0.000275936272039	0.602;0.296;0.102	0.223;0.698;0.079	t|1e0|2e0|2e1.1o3|2e1.2o3|i	True	True	False	2	2	1	chr19	+	45571312-45571678;45571316-45571678;45571459-45571460	45571273-45571438;45571273-45571438;45571439-45571459;45571460-45571738	;;;	;;;	(45571439, 45571459)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/13_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#CLASRP
SRGAP2B	ENSG00000196369	ENSG00000196369:144094362-144094424:target	0.349344868522;-0.349344868522	0.884270615604;0.884270615604	0.266;0.734	0.635;0.365	t|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr1	+	143916308-144094362;144053668-144094362	143916242-143916308;144053506-144053668;144094362-144094424	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/51_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#SRGAP2B
SNRNP70	ENSG00000104852	ENSG00000104852:49604647-49604925:source	0.21824781016;-0.21824781016	0.80430548603;0.80430548603	0.068;0.932	0.281;0.719	s|1e1.1o1|1e2.1o1|2e0	True	False	True	2	3	0	chr19	+	49604728-49605371;49604728-49607891	49604647-49604925;49605371-49605442;49607891-49607992	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/13_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#SNRNP70
RP13-582O9.5	ENSG00000253716	ENSG00000253716:144363652-144363860:target	1.67452732472e-05;1.67452732472e-05;0.312460005999;-0.329341985489	1.58470657341e-06;1.58470657341e-06;0.821004367283;0.861644059533	0.026;0.026;0.527;0.460	0.027;0.027;0.876;0.105	s|1e1.1o3|1e1.2o3|1e2.1o1|i	False	True	True	3	3	1	chr8	-	144363554-144363652;144363495-144363652;144363167-144363652;144363651-144363652	144363052-144363167;144363196-144363554;144363196-144363554;144363555-144363651;144363652-144363860	;;;;	;;;;	(144363555, 144363651)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/57_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#RP13-582O9.5
LGALS8	ENSG00000116977	ENSG00000116977:236706215-236706340:target	-0.459031371084;0.459031371084	0.991049931942;0.991049931942	0.746;0.254	0.297;0.703	t|1e1.1o4|i	False	False	False	1	2	1	chr1	+	236706087-236706215;236706214-236706215	236705631-236706156;236706157-236706214;236706215-236706340	;;	;;	(236706157, 236706214)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/19_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#LGALS8
LGALS8	ENSG00000116977	ENSG00000116977:236705631-236706156:source	-0.362854196164;0.204709188093;0.0198347773964	0.975173035424;0.633571407692;0.0409624206421	0.504;0.329;0.167	0.148;0.577;0.275	s|1e1.1o1|1e2.2o2|2e0|3e0|4e0|i	True	False	True	2	3	1	chr1	+	236706087-236706215;236706087-236706860;236706156-236706157	236705631-236706156;236706157-236706214;236706215-236706340;236706596-236706948	;;;	;;;	(236706157, 236706214)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/19_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#LGALS8
BUB1B	ENSG00000156970	ENSG00000156970:40477752-40477843:target	-0.261071019199;0.261071019199	0.832235370775;0.832235370775	0.974;0.026	0.717;0.283	t|1e1.1o2|i	False	False	False	1	2	1	chr15	+	40477580-40477752;40477751-40477752	40477366-40477682;40477683-40477751;40477752-40477843	;;	;;	(40477683, 40477751)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/36_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#BUB1B
EIF4A2	ENSG00000156976	ENSG00000156976:186501992-186502266:source	0.203362032756;-0.203362032756	0.681242519127;0.681242519127	0.702;0.298	0.907;0.093	s|1e1.1o1|i	False	False	False	1	2	1	chr3	+	186502266-186502353;186502266-186502267	186501992-186502266;186502267-186502352;186502353-186502733	;;	;;	(186502267, 186502352)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/36_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#EIF4A2
EIF4A2	ENSG00000156976	ENSG00000156976:186506914-186507689:target	0.228777782262;-0.101266773106;-0.147982685958;0.0132369644703	0.722383680068;0.000792585664321;0.231237069993;0.0439047044036	0.344;0.125;0.188;0.343	0.572;0.025;0.043;0.364	t|1e1.1o3|1e2.2o4|1e2.3o4|i	True	False	True	3	3	1	chr3	+	186505671-186506914;186506205-186506914;186506209-186506914;186506913-186506914	186505565-186506045;186506099-186506296;186506099-186506296;186506297-186506913;186506914-186507689	;;;;	;;;;	(186506297, 186506913)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/36_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#EIF4A2
EIF4A2	ENSG00000156976	ENSG00000156976:186505565-186506045:source	-0.282773552138;0.292332621081;-0.0024959677107	0.94456711147;0.891197687048;0.00198226764488	0.440;0.351;0.208	0.164;0.638;0.198	s|1e1.1o1|1e2.1o1|2e0|3e0|i	True	False	True	2	3	1	chr3	+	186505671-186506099;186505671-186506914;186506045-186506046	186505565-186506045;186506046-186506098;186506099-186506296;186506914-186507689	;;;	;;;	(186506046, 186506098)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/36_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#EIF4A2
